component,question number,text,topic
21.0,22.0,22  What is the approximate range of audible sound frequencies for a human with good hearing? A B C D from 20 Hz to 2000 Hz from 20 Hz to 20 000 Hz from 200 Hz to 20 000 Hz from 200 Hz to 200 000 Hz PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,23.0,23  A boy blows a whistle that has a frequency of 10 000 Hz. The boy’s friend cannot hear the sound from the whistle. The friend has normal hearing. What could be a reason why he cannot hear the sound? A  The amplitude is too large. B  The amplitude is too small. C  The frequency is too high. D  The frequency is too low.,3. Properties of Waves including Light and Sounds
21.0,24.0,"24  A lighted candle is placed in front of a loudspeaker that is making a loud, steady note. The candle flame vibrates because of the sound wave. loudspeaker candle flame Which type of waves are sound waves and in which direction does the flame vibrate? type of wave direction of vibration A B C D longitudinal transverse longitudinal transverse PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,25.0,25  The  diagrams  show  the  wave  patterns  of  four  sounds  shown  on  a  cathode-ray  oscilloscope (c.r.o.). The oscilloscope controls are set the same for each sound. Which sound has the highest pitch? A C B D PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,26.0,26  A fire alarm is not loud enough and the pitch is too low. An engineer adjusts the alarm so that it produces a louder note of a higher pitch. What effect does this have on the amplitude and on the frequency of the sound waves that the alarm produces? amplitude frequency A B C D larger larger larger smaller smaller larger smaller smaller,3. Properties of Waves including Light and Sounds
21.0,27.0,"27  In  an  experiment  to  measure  the  speed  of  sound,  a  student  uses  a  stopwatch  to  find  the  time taken for a sound wave to travel from X to Y. She does this six times. X The table shows her results. sound travels from X to Y Y measurement time / s first second third fourth fifth sixth 0.5 0.7 0.6 0.4 0.9 0.5 Which value for the time should be used to calculate the speed of sound? A  0.4 s B  0.5 s C  0.6 s D  0.9 s PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,28.0,28  A fire alarm is not loud enough and the pitch is too low. An engineer adjusts the alarm so that it produces a louder note of a higher pitch. What effect does this have on the amplitude and on the frequency of the sound waves that the alarm produces? amplitude frequency A B C D larger larger larger smaller smaller larger smaller smaller,3. Properties of Waves including Light and Sounds
21.0,29.0,"29  Three vibrating objects P, Q and R produce waves in the air of different frequencies as shown. Which of these waves can be heard by a human ear? A P, Q and R B P and Q only C P and R only D Q and R only PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,30.0,30  The diagrams represent two sound waves. The scales in the two diagrams are the same. displacement displacement time time sound wave 1 sound wave 2 Which statement describes the waves? A  The waves have different loudness and different pitch. B  The waves have different loudness but the same pitch. C  The waves have the same loudness and the same pitch. D  The waves have the same loudness but different pitch.,3. Properties of Waves including Light and Sounds
21.0,31.0,31  A student claps once when standing 100 m away from a large wall. The speed of sound in air is 330 m / s. How long after clapping does the student hear an echo? A  0.30 s B  0.61 s C  1.7 s D  3.3 s PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,32.0,32  A tuning fork is marked with the number 320. 320 This indicates the size of the frequency. What does this mean? A  The length of the tuning fork is 320 mm. B  The note from the tuning fork will last for up to 320 s. C  The sound waves produced by the tuning fork travel at 320 m / s. D  The tuning fork vibrates 320 times every second.,3. Properties of Waves including Light and Sounds
21.0,15.0,15  The frequency of a musical note is increased. A student hearing the sound detects an increase in which property? A loudness of the sound B  pitch of the sound C  speed of the sound wave D  wavelength of the sound wave PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,30.0,30  Which diagram shows how a ray of light could pass through a glass block in air? glass A C glass B D glass glass PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,37.0,37  The image formed by a plane mirror is upright. object eye What are the other characteristics of the image? laterally inverted magnified (left to right) (larger than the object) virtual A B C D no yes yes yes yes no no yes yes no yes no PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,28.0,28  Light waves pass from air into glass and are refracted. What always remains constant when this happens? A  direction B frequency C  speed D  wavelength PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,4.0,"4  Which list contains only transverse waves? A infra-red waves, light waves, sound waves B infra-red waves, light waves, ultraviolet waves C infra-red waves, sound waves, ultraviolet waves D light waves, sound waves, ultraviolet waves",3. Properties of Waves including Light and Sounds
21.0,5.0,5  The diagram shows a wave. Which labelled distance is the wavelength? B A D C PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,6.0,6  The diagrams show water waves that move more slowly after passing into shallow water. Which diagram shows what happens to the waves? A C fast deep water fast slow fast shallow water slow deep water fast B D slow shallow water slow deep water shallow water deep water shallow water,3. Properties of Waves including Light and Sounds
21.0,7.0,7  What is the number of wavefronts per second that pass a fixed point? A B C D the amplitude of the wave the frequency of the wave the speed of the wave the wavelength of the wave PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,8.0,"8  A cupboard is placed in front of a heater. Air can move through a gap under the cupboard. wall heater cupboard air moves through gap floor Which row describes the temperature, and the direction of movement, of the air in the gap? air temperature air direction A B C D cool cool warm warm away from the heater towards the heater away from the heater towards the heater",3. Properties of Waves including Light and Sounds
21.0,9.0,9  The diagram shows a water wave in a ripple tank. Which line represents a wavefront? A B D C PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,10.0,10  The  diagram shows  a  side  view  of  a  water  wave  at  a  particular  time.  The  diagram  is  drawn  full size. direction of travel of wave Which statement about the wave is correct? A  The wave is longitudinal and the frequency can be measured from the diagram. B  The wave is longitudinal and the wavelength can be measured from the diagram. C  The wave is transverse and the frequency can be measured from the diagram. D  The wave is transverse and the wavelength can be measured from the diagram.,3. Properties of Waves including Light and Sounds
21.0,11.0,11  The diagram shows a water wave approaching a barrier with a gap. barrier P direction of travel water wave The wave reaches point P. What is the name of the effect that causes the wave to reach point P? A  diffraction B  dispersion C reflection D refraction PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,12.0,12  The diagram represents a water wave. 4 m 2 m Which row shows the amplitude and the wavelength of the wave? PhysicsAndMathsTutor.com13  The diagram represents circular wavefronts coming from point S. The wavefronts strike a barrier and are reflected so that they appear to come from point S1. S Which diagram shows the reflected wavefronts? barrier S A S B S C S D 1S 1S 1S 1S 1S PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,14.0,14  Which row correctly defines a type of wave and gives a correct example? wave type direction of vibrations example A B C D longitudinal parallel to direction of wave travel radio waves longitudinal perpendicular to direction of wave travel light waves transverse parallel to direction of wave travel light waves transverse perpendicular to direction of wave travel radio waves,3. Properties of Waves including Light and Sounds
21.0,15.0,"15  A water wave moves quickly in deep water. deep water shallow water water waves The wave now enters shallow water and its speed decreases. Which  row  shows  what  happens  to  the  frequency  of  the  wave,  and  what  happens  to  the wavelength of the wave? PhysicsAndMathsTutor.com 16  A transverse wave moves along a rope. The diagram shows the position of the rope at one particular time. rope W X Y Z Which two labelled points are one wavelength apart? A  W and X B  W and Z C  X and Z D  Y and Z",3. Properties of Waves including Light and Sounds
21.0,17.0,"17  The diagram shows a water wave passing through a gap in a harbour wall. The wavefronts curve round the wall and reach a small boat in the harbour. wavefront harbour wall harbour gap boat What is the name of this curving effect, and how can the gap be changed so that the wavefronts do not reach the boat? name of effect change to the gap A B C D diffraction make the gap slightly bigger diffraction make the gap slightly smaller refraction make the gap slightly bigger refraction make the gap slightly smaller PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,18.0,18  A small boat in a harbour is protected from waves on the sea by harbour walls. land ese waves small boat harbour harbour walls Some waves can curve round the harbour walls and reach the boat. What is the name of this effect? A  diffraction B  dispersion C D reflection refraction,3. Properties of Waves including Light and Sounds
21.0,19.0,19  A small boat in a harbour is protected from waves on the sea by harbour walls. land sese waves small boat harbour harbour walls Some waves can curve round the harbour walls and reach the boat. What is the name of this effect? A  diffraction B  dispersion C D reflection refraction PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,20.0,"20  Which list shows electromagnetic waves in order of increasing frequency? A  visible light, X-rays, γ-rays B  visible light, γ-rays, X-rays C  X-rays, γ-rays, visible light D γ-rays, X-rays, visible light",3. Properties of Waves including Light and Sounds
21.0,2.0,2  A water wave in a shallow tank passes through a gap in a barrier. barrier gap water wave What  happens  to  the  speed  and  what  happens  to  the  wavelength  of  the  wave  as  it  passes through the gap? PhysicsAndMathsTutor.com 3  Which is a unit of wavelength? A  hertz B  metre C  metre per second D  second,3. Properties of Waves including Light and Sounds
21.0,21.0,21  The diagram shows four waves drawn to the same scale. displacement displacement 0 0 0 0 P R displacement displacement 0 0 0 0 distance distance Q S distance distance Which statement is correct? A  The amplitude of wave P is the same as the amplitude of wave R. B  The amplitude of wave S is double the amplitude of wave Q. C  The wavelength of wave Q is double the wavelength of wave P. D  The wavelength of wave S is the same as the wavelength of wave Q. PhysicsAndMathsTutor.com C D,3. Properties of Waves including Light and Sounds
21.0,1.0,1  Radio waves are received at a house at the bottom of a hill. radio waves hill house The waves reach the house because the hill has caused them to be A  diffracted. B C D radiated. reflected. refracted.,3. Properties of Waves including Light and Sounds
21.0,17.0,17  Radio waves are received at a house at the bottom of a hill. radio waves hill house The waves reach the house because the hill has caused them to be A  diffracted. B C D radiated. reflected. refracted.,3. Properties of Waves including Light and Sounds
21.0,29.0,"29  An object is placed in front of a converging lens. The lens has a focal length f. The lens produces a real, enlarged image of the object. In which labelled position is the object placed? A B C D lens f 2f",3. Properties of Waves including Light and Sounds
21.0,1.0,"1  Which row shows the natures of light waves, sound waves and X-rays? light waves sound waves X-rays A B C D longitudinal longitudinal transverse longitudinal transverse longitudinal transverse longitudinal transverse transverse transverse longitudinal",3. Properties of Waves including Light and Sounds
21.0,2.0,2  Visible light has a frequency of approximately 5.0 × 1014 Hz. M and N are two other types of electromagnetic radiation. The frequency of M is 5.0 × 106 Hz. The frequency of N is 5.0 × 1015 Hz. Which types of radiation are M and N? M N A B C D radio waves infra-red radio waves ultraviolet ultraviolet X-rays X-rays infra-red,3. Properties of Waves including Light and Sounds
21.0,3.0,3  The diagrams represent water waves in a tank. Which diagram represents a wave that changes speed? C A B barrier barrier barrier D deeper water shallower water PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,4.0,"4  The diagram represents the electromagnetic spectrum. Some regions have been labelled, and some labels are missing. Which region should be labelled as infra-red waves? 5  Which group contains only electromagnetic waves? A B C D light waves, radio waves, γ-rays light waves, radio waves, sound waves light waves, sound waves, γ-rays radio waves, sound waves, γ-rays",3. Properties of Waves including Light and Sounds
21.0,6.0,6  The diagram shows the electromagnetic spectrum. γ-rays X-rays ultraviolet visible light infra-red microwaves radio waves increasing ...................... A word is missing from the label below the spectrum. Which word is missing? A  amplitude B frequency C  speed D  wavelength PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,7.0,7  How do infra-red waves differ from ultraviolet waves? A B C D Infra-red waves are longitudinal. Infra-red waves have a lower speed in vacuo (in a vacuum). Infra-red waves have lower frequencies. Infra-red waves have smaller wavelengths.,3. Properties of Waves including Light and Sounds
21.0,8.0,"8  Which list shows electromagnetic waves in order of increasing frequency? A  visible light, X-rays, γ-rays B  visible light, γ-rays, X-rays C  X-rays, γ-rays, visible light D γ-rays, X-rays, visible light",3. Properties of Waves including Light and Sounds
21.0,9.0,9  Which statement about ultraviolet waves is correct? A  They are used in television remote controllers. B  They can be detected by the human eye. C  They travel as longitudinal waves. D  They have the same speed in a vacuum as radio waves.,3. Properties of Waves including Light and Sounds
21.0,10.0,10  Which type of electromagnetic wave is used in airport security scanners? A infra-red B  microwaves C radio waves D X- X-rays PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,12.0,12  Different  parts  of  the  electromagnetic  spectrum  are  used  for  different  purposes.  Below  are  four statements about parts of the spectrum. statement 1: Infra-red waves are used in television remote controllers. statement 2:  Radio waves are used to transmit television pictures from satellites to Earth. statement 3:  Ultra-violet waves are used for intruder alarms. statement 4:  X-rays are used for security checks. Which statements are correct? A 1 and 2 B 1 and 4 C 2 and 3 D 3 and 4,3. Properties of Waves including Light and Sounds
21.0,13.0,"13  Which group of electromagnetic radiations is arranged in order of increasing frequency? A B infra-red, visible light, ultraviolet γ-rays, X-rays, infra-red C  ultra-violet, visible light, radio waves D  X-rays, radio waves, γ-rays PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,14.0,14  An electronic engineer makes devices which can receive television pictures from satellites. Which type of electromagnetic radiation must these devices be able to receive? A infra-red waves B microwaves C radio waves D ultra-violet waves,3. Properties of Waves including Light and Sounds
21.0,15.0,15  The table gives common uses for three types of electromagnetic wave. Which row correctly identifies the waves? satellite television terrestrial television television remote (not satellite) controllers A B C D infra-red waves microwaves radio waves microwaves radio waves infra-red waves radio waves infra-red waves microwaves radio waves microwaves infra-red waves,3. Properties of Waves including Light and Sounds
21.0,16.0,"16  Infra-red waves, microwaves, radio waves and sound waves are all used for communications. Which waves travel at the same high speed in a vacuum? A B C infra-red waves, microwaves and radio waves infra-red waves, microwaves and sound waves infra-red waves, radio waves and sound waves D  microwaves, radio waves and sound waves PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,18.0,"18  Which row shows the natures of light waves, sound waves and X-rays? light waves sound waves X-rays A B C D longitudinal longitudinal transverse longitudinal transverse longitudinal transverse longitudinal transverse transverse transverse longitudinal",3. Properties of Waves including Light and Sounds
21.0,22.0,22  Which waves are longitudinal? A B 88:88 light waves from a lamp microwaves in an oven water waves on a pond sound waves from a trumpet 23  The diagram shows four waves drawn to the same scale. displacement displacement 0 0 0 0 P R displacement displacement 0 0 0 0 distance distance Q S distance distance Which statement is correct? A  The amplitude of wave P is the same as the amplitude of wave R. B  The amplitude of wave S is double the amplitude of wave Q. C  The wavelength of wave Q is double the wavelength of wave P. D  The wavelength of wave S is the same as the wavelength of wave Q. PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,11.0,11  An intruder alarm sensor detects that a human is warmer than his surroundings. Which type of electromagnetic wave does the sensor detect? A B infra-red radio C  ultraviolet D  visible light,3. Properties of Waves including Light and Sounds
21.0,25.0,25  Visible  light  and γ-rays are both waves. How may they correctly be described? PhysicsAndMathsTutor.com 26  The diagram represents a wave. displacement 0 X distance Y How many wavelengths are there between X and Y? A 2 3 B  1 C 11 2 D  3,3. Properties of Waves including Light and Sounds
21.0,11.0,"11  The diagram shows the electromagnetic spectrum, in order of increasing wavelength. Three types of radiation, P, Q and R, are missing from the spectrum diagram. γ-rays X-rays P visible light Q microwaves R Which types of electromagnetic radiation are represented by P, by Q and by R? P Q R A B C D infra-red infra-r waves ultraviolet infra-red ultraviolet radio waves ultraviolet infra-red radio waves ultraviolet ultravi waves infra-red",3. Properties of Waves including Light and Sounds
21.0,12.0,"12  Radiation from the Sun is dispersed by a prism. The prism does not absorb any of the radiation. Four identical thermometers are placed, one at each of the labelled positions. In which position does the thermometer show the greatest rise in temperature? radiation from the Sun prism A B red light violet light C D PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,13.0,"13  Which diagram shows how the light from a candle is reflected by a mirror, and shows the position of the image formed? A B image of candle candle image of candle candle eye eye mirror C mirror D candle candle image of candle eye image of candle mirror eye mirror PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,15.0,15  A parallel beam of light falls on a converging lens. Which diagram shows what happens to the beam of light? C A B D PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,16.0,16  A  student  draws  a  diagram  representing  three  rays  of  light  from  point  P  passing  through  a converging lens. Each point labelled F is a principal focus of the lens. P lens F ray X F Which of the rays has the student drawn correctly? ray Y ray Z A ray X and ray Y B ray X and ray Z C ray Y only D ray Z only,3. Properties of Waves including Light and Sounds
21.0,17.0,17  The diagram shows a ray of light inside a glass rod. The critical angle for the light in the glass is 42°. air ray of light normal surface of glass rod 40° glass rod Which row shows what happens to the light when it reaches the surface of the glass rod? PhysicsAndMathsTutor.com 18  A plane mirror is fitted to a wall. Which statement about the image formed by the mirror is correct? A  The image is real. B  The image is left to right (laterally inverted). C  The image is smaller than the object. D  The image is upside down.,3. Properties of Waves including Light and Sounds
21.0,10.0,10  Light from the Sun passes through a prism and a spectrum is produced on a screen. screen narrow slit light from the Sun X red violet A thermometer placed at X shows a large temperature increase. Which type of radiation causes this temperature increase? A infra-red B  microwave C  ultraviolet D  visible light PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,19.0,19  The diagram shows a ray of light travelling in a substance P. The ray reaches a boundary with a substance Q. Total internal reflection occurs at the boundary. substance P substance Q normal angle X ray of light boundary Which row contains correct statements about angle X and about the optical density of substance Q? angle X substance Q A B C D smaller than the critical angle less dense than substance P smaller than the critical angle more dense than substance P greater than the critical angle less dense than substance P greater than the critical angle more dense than substance P PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,21.0,21  A ray of light is reflected by two parallel plane mirrors X and Y. 10 mirror X 30° 30° mirror Y eye Which statement is correct? A  The angle of incidence at mirror X is 30°. B  The angle of incidence at mirror Y is 60°. C  The angle of reflection at mirror X is 120°. D  The angle of reflection at mirror Y is 0°. PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,22.0,22  Scout P signals to scout Q on the other side of a valley by using a mirror to reflect the Sun’s rays. scout P Sun’s rays mirror scout Q Which mirror position would allow the Sun’s rays to be reflected to scout Q? A mirror Sun’s rays B C D Sun’s rays Sun’s rays Sun’s rays,3. Properties of Waves including Light and Sounds
21.0,23.0,23  Which statement about a converging lens is not correct? A  A ray parallel to the principal axis of the lens is refracted through the principal focus. B  All rays of light refracted by the lens pass through the principal focus. C  The distance between the centre of the lens and the principal focus is the focal length. D  The principal focus of the lens is a point on the principal axis. PhysicsAndMathsTutor.com24  Rays of light enter and leave a box. ray 1 ray 2 ray 1 ray 2 What could be inside the box to make the rays behave as shown? A  a converging lens B  a parallel-sided glass block C  a plane mirror D  a triangular prism,3. Properties of Waves including Light and Sounds
21.0,25.0,25  A boy wears a shirt with a letter F on the front. He stands in front of a plane mirror. mirror What does he see in the mirror? A A B B PhysicsAndMathsTutor.com26  A small boat in a harbour is protected from waves on the sea by harbour walls. land sese waves small boat harbour harbour walls Some waves can curve round the harbour walls and reach the boat. What is the name of this effect? A  diffraction B  dispersion C reflection D refraction,3. Properties of Waves including Light and Sounds
21.0,27.0,27  Which statement about a converging lens is not correct? A  A ray parallel to the principal axis of the lens is refracted through the principal focus. B  All rays of light refracted by the lens pass through the principal focus. C  The distance between the centre of the lens and the principal focus is the focal length. D  The principal focus of the lens is a point on the principal axis.,3. Properties of Waves including Light and Sounds
21.0,24.0,24  Waves travel more quickly on the surface of water when the water is deep. A stone is dropped at point X into a pool of varying depth. The diagram shows the first wavefront on the surface of the pool. The region between X and which labelled point is likely to be the deepest? B X A wavefront C D,3. Properties of Waves including Light and Sounds
21.0,20.0,20  Which labelled distance is the focal length of the lens? A B C D,3. Properties of Waves including Light and Sounds
21.0,9.0,"9  In the diagram, the distance OP is the focal length of the converging lens. One ray of light from O is shown. Through which point will this ray pass, after refraction by the lens? converging lens O P focal length focal length A D B C",3. Properties of Waves including Light and Sounds
21.0,14.0,"14  The diagram shows a ray of white light incident on a triangular glass prism. glass prism ray of white light The ray enters the prism. Which row correctly states if the light is refracted, and if the light is dispersed? A B C D refracted dispersed noo noo yeses yeses y",3. Properties of Waves including Light and Sounds
21.0,6.0,6  Which diagram correctly shows a ray of light reflected by a plane mirror? A ray of light 40° 50° ray of light 50° C 50° B D ray of light 40° 40° ray of light 50° 40° PhysicsAndMathsTutor.com7   A ray of white light is incident on a glass prism. ray of white light prism Which ray diagram shows the ray as it passes through the prism and emerges from the opposite side? red violet spectrum A C B D violet red spectrum red violet spectrum violet red spectrum,3. Properties of Waves including Light and Sounds
21.0,27.0,"27  The diagram shows the surface of water in a ripple tank. A wave is travelling in the direction of the arrow towards a gap in a barrier. barrier water surface wavefronts What happens to the wave as it passes through the gap, and what happens to the shape of the wavefronts after passing through the gap? PhysicsAndMathsTutor.com 28  Which row shows an example of a transverse wave and an example of a longitudinal wave? 29  A boy throws a small stone into a pond. Waves spread out from where the stone hits the water and travel to the side of the pond. The boy notices that eight waves reach the side of the pond in a time of 5.0 s. What is the frequency of the waves? A  0.20 Hz B  0.63 Hz C  1.6 Hz D  40 Hz",3. Properties of Waves including Light and Sounds
21.0,30.0,30  What is the unit of wavelength? A  hertz B  metre C  metre per second D  second PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,31.0,"31  Which row correctly describes light waves and radio waves? 32  The  diagram  shows  water  waves  passing  through  a  gap  in  a  harbour  wall.  The  waves  curve round the wall and reach a small boat in the harbour. waves harbour wall harbour gap boat What is the name of this curving effect, and how can the gap be changed so that the waves are less likely to reach the boat? name of effect change to the gap A B C D diffraction make the gap slightly bigger diffraction make the gap slightly smaller refraction make the gap slightly bigger refraction make the gap slightly smaller PhysicsAndMathsTutor.com33  Which row shows the nature of light waves, sound waves and X-rays?",3. Properties of Waves including Light and Sounds
21.0,34.0,34  The diagram shows plane water waves passing through a narrow gap in a barrier. barrier The waves spread out on the far side of the barrier. Which property of waves does this illustrate? A  diffraction B C reflection refraction D  vibration,3. Properties of Waves including Light and Sounds
21.0,8.0,8  The diagram shows a ray of light incident on the edge of a piece of glass. The angle i is greater than the critical angle. Which arrow shows the direction of the ray after it leaves the edge of the glass? ray of light glass air A normal i B D C PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,37.0,37  Which of these waves is longitudinal? A B infra-red radio C  sound D  water PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,38.0,38  Sound waves of frequency 2.0 kHz travel through a substance at a speed of 800 m / s. What is the wavelength of the waves? A  0.40 m B  2.5 m C  400 m D  1600 m,3. Properties of Waves including Light and Sounds
21.0,39.0,39  The frequency of a wave is doubled. The speed of the wave does not change. What happens to the wavelength of the wave? A B C D It becomes four times as large. It does not change. It doubles. It halves.,3. Properties of Waves including Light and Sounds
21.0,35.0,"35  Water waves can be used to show reflection, refraction and diffraction. For each of these, which row shows whether or not the speed of the water waves changes? PhysicsAndMathsTutor.com 36  A vertical stick is dipped up and down in water at P. In two seconds, three wave crests are produced on the surface of the water. wave crests P Y X Which statement is correct? A  Distance X is the amplitude of the waves. B  Distance Y is the wavelength of the waves. C  Each circle represents a wavefront. D  The frequency of the waves is 3 Hz.",3. Properties of Waves including Light and Sounds
21.0,41.0,41  Which is a unit of wavelength? A  hertz B  metre C  metre per second D  second PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,5.0,5  White  light  enters  a  glass  prism.  The  light  leaving  the  other  side  of  the  prism  is  separated  into colours. white light glass prism colour 1 colour 2 white light diagram 1 diagram 2 glass prism colour 1 colour 2 Which row correctly describes what happens? path taken by the light colour 1 colour 2 A B C D diagram 1 diagram 1 diagram 2 diagram 2 red violet red violet violet red violet red,3. Properties of Waves including Light and Sounds
21.0,1.0,1  The ray diagram shows the image of an object formed by a converging lens. object converging lens image 50 cm 40 cm 72 cm What is the focal length of the lens? A  40 cm B  50 cm C  72 cm D  90 cm,3. Properties of Waves including Light and Sounds
21.0,2.0,"2  The diagram shows the dispersion of white light by a prism. prism white light X Y Z spectrum of colours Which row could be correct for the colours seen at X, at Y and at Z? colour at X colour at Y colour at Z A B C D red red violet yellow violet yellow yellow red yellow violet red violet PhysicsAndMathsTutor.com",3. Properties of Waves including Light and Sounds
21.0,3.0,"3  The diagram shows a ray of light in air incident on a glass block. Some of the light is refracted, and some of the light is reflected. Two angles p and q are marked on the diagram. ray of light q p air glass Which  row  gives  the  angle  of  incidence  and  shows  whether  the  ray  undergoes  total  internal reflection? angle of incidence total internal reflection A B C D p p q q no yes no yes",3. Properties of Waves including Light and Sounds
21.0,40.0,"40  A water wave passes into a region where the wave travels more slowly. As  it  passes  into  the  slow  region,  what  happens  to  the  frequency  and  what  happens  to  the wavelength of the wave? frequency wavelength decreases remains the same increases remains the same remains the same decreases remains the same increases A B C D",3. Properties of Waves including Light and Sounds
21.0,4.0,4  The diagram shows an object in front of a plane mirror. At which labelled position is the image of the object formed? B A C D plane mirror object eye PhysicsAndMathsTutor.com,3. Properties of Waves including Light and Sounds
21.0,73.0,"73  A circuit is connected for use as a potential divider. 12 V 10 Ω X Y V The resistance of resistor X is 10 Ω. When the resistance of the variable resistor Y is 20 Ω, what is the reading on the voltmeter? A  4.0 V B  6.0 V C  8.0 V D  12 V PhysicsAndMathsTutor.com",4. Electricity and Magnetism
21.0,72.0,72  The circuit diagram includes two resistors connected in parallel. wire P wire S A wire Q 2 Ω 4 Ω wire R Which statement is correct? A  The current in wire P is equal to the current in wire Q. B  The current in wire Q is equal to the current in wire R. C  The current in wire R is equal to the current in wire S. D  The current in wire S is equal to the current in wire P.,4. Electricity and Magnetism
21.0,71.0,71  A relay is used to operate a large electric motor using a switch some distance from the motor. switch relay M motor What is the purpose of the relay? A to allow a large current in the relay coil to control a smaller current in the motor B to allow a small current in the relay coil to control a larger current in the motor C to allow the current in the relay coil to pass to the motor D to disconnect the battery from the motor automatically if too much current flows PhysicsAndMathsTutor.com,4. Electricity and Magnetism
21.0,70.0,70  A student connects a variable potential divider (potentiometer) circuit. 12 V V R T S What happens to the reading on the voltmeter as the sliding terminal T is moved from R to S? A B C D It decreases from 12 V to 0 V. It increases from 0 V to 12 V. It remains at 0 V. It remains at 12 V.,4. Electricity and Magnetism
21.0,67.0,"67  The circuit shown in the diagram contains an unknown component X, hidden in a box. The voltage-current graph for X is as shown. variable voltage supply – + X V voltage A 0 0 current What is the component X? A  a capacitor B  a closed switch C  an open switch D  a resistor of constant resistance PhysicsAndMathsTutor.com68  Which circuit contains a fuse? A A C B V D A",4. Electricity and Magnetism
21.0,66.0,66  The diagram shows a circuit. A What should be increased to increase the current in the circuit? A B C D the e.m.f. of the battery the length of the connecting wires the resistance of the resistor the temperature of the resistor,4. Electricity and Magnetism
21.0,65.0,65  The diagram shows an electrical component. What is it? A a capacitor B a light-dependent resistor C a thermistor D a variable resistor PhysicsAndMathsTutor.com,4. Electricity and Magnetism
21.0,74.0,74  Which circuit includes a capacitor and what does the capacitor do in this circuit? circuit what the capacitor does A B C D potential divider stores current potential divider stores energy time delay stores current time delay stores energy,4. Electricity and Magnetism
21.0,20.0,"20 Ω 10 Ω The total resistance is less than 5 Ω. The total resistance is more than 20 Ω. PhysicsAndMathsTutor.com 64  The circuit shown contains a relay. Both lamps are initially off. switch S relay lamp 2 lamp 1 When switch S is closed, the relay operates. What is the state of the lamps? lamp 1 lamp 2 A B C D on on off off on off on off",4. Electricity and Magnetism
21.0,63.0,63  A student connects various resistors in parallel pairs. Underneath each diagram is a statement about the total resistance of each pair of resistors. Which statement is correct? A 2 Ω 2 Ω B 5 Ω 1 Ω The total resistance is 4 Ω. The total resistance is between 1 Ω and 5 Ω. C 10 Ω 5 Ω D,4. Electricity and Magnetism
21.0,69.0,69  A thermistor is used in a circuit to control a piece of equipment automatically. What might this circuit be used for? A B lighting an electric lamp as it becomes darker ringing an alarm bell if a locked door is opened C  switching on a water heater at a pre-determined time D turning on an air conditioner when the temperature rises PhysicsAndMathsTutor.com,4. Electricity and Magnetism
21.0,75.0,75  A student sets up the circuit shown. The switch is open (off). X Y Z Which lamps are on and which lamps are off? lamp X lamp Y lamp Z A B C D off on on on off off off on off off on on PhysicsAndMathsTutor.com,4. Electricity and Magnetism
