component,question number,text,topic
4.0,1.0,"1 Fig. 4.1 shows some of the apparatus that a student uses to determine the specific heat 1 of aluminium. connections to electric circuit electric heater insulating lid thermometer aluminium block insulating container Fig. 4.1 (a)  State the measurements the student needs to make, including those from the electric circuit. For each quantity measured, state a symbol. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[4] (b)  Use  your  symbols  from  (a)  to  complete  the  formula  used  to  determine  the  specific  heat capacity c. specific heat capacity c = ...................................................................................[2] (c)  Another student performs the experiment without using insulation. He obtains a higher value for c. Explain why this student’s measurements lead to this higher value. ................................................................................................................................................................... .............................................................................................................................................................. [1]",2. Thermal Physics
4.0,2.0,2  A technician is designing a liquid-in-glass thermometer. The following is a list of properties of the thermometer that she is considering. sensitivity range speed of response linearity (a)  (i)  1.  Which  one  of  these  properties  is  affected  by  the  length  of  the  stem  of  the thermometer? .................................................................................................................................... 2. Explain your answer. .................................................................................................................................... .................................................................................................................................... [2] (ii) 1.  Which property is affected by the diameter of the capillary? .................................................................................................................................... 2. Explain your answer. .................................................................................................................................... .................................................................................................................................... [2] (b)  The  thermometer  is  to  be  used  to  measure  temperatures  between  −10 °C  and  50 °C. The technician considers using water or red-coloured alcohol as the liquid in the thermometer. (i) Write down which liquid would be suitable. ........................................................................................................................................... (ii) Give two reasons for your answer. 1.   ....................................................................................................................................... ........................................................................................................................................... 2.   ....................................................................................................................................... ........................................................................................................................................... [2],2. Thermal Physics
4.0,2.0,"(cid:129) (cid:129) (cid:129) (cid:129) 2 (a)  Complete the following statements by writing appropriate words in the spaces. The pressure of a gas in a sealed container is caused by the collisions of ...................................... with the container wall. An increase in the temperature of the gas increases the pressure because the ...................................... of the ...................................... increases. The force on the wall due to the gas is the pressure multiplied by the .......................... of the wall. [2] (b)  A mountaineer takes a plastic bottle containing some water to the top of a mountain. He removes the cap from the bottle, drinks all the water and then replaces the cap, as shown in Fig. 6.1. On returning to the base of the mountain, he finds that the bottle has collapsed to a much smaller volume, as shown in Fig. 6.2. Fig. 6.1 Fig. 6.2 (i) Explain why the bottle collapsed. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. ............................................................................................................................. [2] (ii) At  the  top  of  the  mountain  the  atmospheric  pressure  was  4.8  ×  104 Pa  and  the volume of the bottle was 250 cm3. Calculate the volume of the bottle at the base of the mountain where the pressure of the air inside the bottle is 9.2 × 104 Pa. Assume no change of temperature. volume =  .................................................. [3]",2. Thermal Physics
4.0,4.0,"5 Fig. 6.1 shows a glass flask full of water at 10 °C and sealed with a bung. A long glass tube passes through the bung into the water. The water level in the tube is at X. bung X glass flask water Fig. 6.1 When the flask is placed in hot water, the water level initially falls a little below X, and then rises some way above X. (a)  Suggest why (i) the water level initially falls, .................................................................................................................................. ............................................................................................................................. [2] (ii) the water level then rises, .................................................................................................................................. ............................................................................................................................. [2] (iii) the rise is greater than the fall. .................................................................................................................................. ............................................................................................................................. [1] (b)  Suggest a change to the apparatus that would make the fall and rise of the water level greater. .......................................................................................................................................... ..................................................................................................................................... [1]",2. Thermal Physics
4.0,6.0,"6 (a) On a hot day, sweat forms on the surface of a person’s body and the sweat evaporates. Explain, in terms of the behaviour of molecules, (i) the process of evaporation, .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. (ii) how this process helps the body to cool down. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. [3] (b) The temperature of a person of mass 60 kg falls from 37.2 °C to 36.7 °C. (i) Calculate the thermal energy lost from the body. The average specific heat capacity of the body is 4000 J / (kg °C). thermal energy lost =  ..................................................[2] (ii) The cooling of the body was entirely due to the evaporation of sweat. Calculate  the  mass  of  sweat  which  evaporated.  The  specific  latent  heat  of vaporisation of sweat is 2.4 × 106 J / kg. mass =  ..................................................[2]",2. Thermal Physics
4.0,3.0,"3  A  student  uses  a  2400 W  electric  kettle  to  obtain  a  value  for  the  specific  heat  capacity  of sunflower oil. Fig. 6.1 shows the apparatus. thermometer plug measuring jug kettle watch Fig. 6.1 The student uses a measuring jug and pours 1.5 kg of sunflower oil into the empty kettle. He uses a thermometer to measure the temperature of the oil. The kettle is switched on and left on for 50 s. The temperature of the oil increases by 32 °C. The student assumes that all the electrical energy is transferred as thermal energy to the oil. (a)  Calculate the value for the specific heat capacity of sunflower oil obtained by the student. specific heat capacity =  ................................................. [4] (b)  State  and  explain  whether  the  value  for  the  specific  heat  capacity  obtained  by  the student is too large or too small. .......................................................................................................................................... ..................................................................................................................................... [1] 4 (a)  Suggest (i) an example of a change of state resulting from the removal of thermal energy from a quantity of material, ..............................................................................................................................[1] (ii) the effect of this change of state on the temperature of the material. ............................................................................................................................. [1] (b)  Define the thermal capacity of a body. .......................................................................................................................................... .......................................................................................................................................... ..................................................................................................................................... [2] (c)  A polystyrene cup holds 250 g of water at 20 °C. In order to cool the water to make a cold drink, small pieces of ice at 0 °C are added until the water reaches 0 °C and no unmelted ice is present. [specific  heat  capacity  of  water = 4.2 J / (g °C),  specific  latent  heat  of  fusion  of ice = 330 J / g] Assume no thermal energy is lost or gained by the cup. (i) Calculate the thermal energy lost by the water in cooling to 0 °C. thermal energy lost =  ................................................. [2] (ii) State the thermal energy gained by the ice in melting. thermal energy gained =  ................................................. [1] (iii) Calculate the mass of ice added. mass of ice =  ................................................. [2]",2. Thermal Physics
4.0,5.0,"5 Fig. 3.1 shows a long, plastic tube, sealed at both ends. The tube contains 0.15 kg of small metal spheres. small metal spheres Fig. 3.1 A physics teacher turns the tube upside down very quickly and the small metal spheres then fall through 1.8 m and hit the bottom of the tube. (a)  Calculate (i) the decrease in gravitational potential energy as the spheres fall 1.8 m, decrease in gravitational potential energy = ........................................................ [2] (ii) the speed of the spheres as they hit the bottom of the tube. speed = ........................................................ [3] (b)  The gravitational potential energy of the spheres is eventually transformed to thermal energy in  the  metal  spheres.  The  physics  teacher  explains  that  this  procedure  can  be  used  to determine the specific heat capacity of the metal. (i) State one other measurement that must be made in order for the specific heat capacity of the metal to be determined. ........................................................................................................................................... .......................................................................................................................................[1] (ii) Suggest  a  source  of  inaccuracy  in  determining  the  specific  heat  capacity  using  this experiment. ........................................................................................................................................... .......................................................................................................................................[1] (iii) The teacher turns the tube upside down and lets the spheres fall to the bottom 100 times within a short period of time. Explain why turning the tube upside down 100 times, instead of just once, produces a more accurate value of the specific heat capacity. ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2]",2. Thermal Physics
4.0,4.0,"4 (a) In the box below, sketch a diagram to represent the molecular structure of a liquid. Show the molecules as small circles of equal size. [2] (b)  A  teacher  in  a  school  laboratory  pours  liquid  ethanol  from  a  bottle  into  a  glass  dish. The glass dish rests on an electronic balance. Although the temperature of the laboratory is below the  boiling  point  of  ethanol,  the  mass  of  ethanol  in  the  dish  quickly  decreases  as  ethanol evaporates. (i) State the effect of this evaporation on the temperature of the remaining ethanol. ...................................................................................................................................... [1] (ii) Explain, in terms of the ethanol molecules, why this is happening. ........................................................................................................................................... ...................................................................................................................................... [1] (iii) The specific latent heat of vaporisation of ethanol is 850 J / g. Calculate the thermal energy required to evaporate 3.4 g of ethanol. thermal energy =  ............................................... [2] (iv) Suggest  two  ways  in  which  the  rate  of  evaporation  of  ethanol  from  the  dish  can  be reduced. 1.   ....................................................................................................................................... 2.   ....................................................................................................................................... [2]",2. Thermal Physics
4.0,3.0,"3 (a)  State the type of electromagnetic radiation (i) used in luggage security checks at airports, ........................................................................................................................................... (ii) used by remote controls for TV sets. ........................................................................................................................................... [2] (b)  (i)  The electromagnetic waves used in a microwave oven have a frequency of 2.45 × 109 Hz. The speed of the waves is 3.00 × 108 m / s. Calculate the wavelength of the waves. wavelength =  ........................................................ [2] (ii) A 150 g block of ice at 0 °C is placed in the oven. The input power of the oven is 1100 W. The energy absorbed by the block is 65% of the input energy. Calculate the time taken to melt the ice to water at 0 °C. The specific latent heat of fusion of ice is 330 J / g. time =  ........................................................ [4]",2. Thermal Physics
4.0,2.0,"2 (a)  (i)  State two ways in which the molecular structure of a liquid is different from the molecular structure of a solid. 1.   ....................................................................................................................................... ........................................................................................................................................... 2.   ....................................................................................................................................... ........................................................................................................................................... [2] (ii) Explain, in terms of energy, the process which takes place as a solid at its melting point changes into a liquid at the same temperature. ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [1] (b)  During a severe snowstorm, a layer of snow (ice crystals) forms on the body of an animal in a field. The snow and the surrounding air are at 0 °C. The snow begins to melt. (i) The mass of snow that falls on the animal is 1.65 kg. The specific latent heat of fusion of snow is 330 000 J / kg. Calculate the thermal energy needed to melt this snow. thermal energy =  ............................................... [2] (ii) The animal derives energy from its food to maintain its body temperature. State the energy change that takes place. ...................................................................................................................................... [1]",2. Thermal Physics
4.0,1.0,"1 A  solar  panel  is  mounted  on  the  roof  of  a  house.  Fig.  4.1  shows  a  section  through  part  of  the solar panel. trapped air water sunlight insulating material Fig. 4.1 copper pipe, painted black glass sheet metal backing sheet, painted black A pump makes water flow through the copper pipes. The water is heated by passing through the solar panel. (a) Select  and  explain  three  features  of  the  solar  panel  that  maximise  the  final  temperature  of the water. [4] (b) During one day, 250 kg of water is pumped through the solar panel. The temperature of this water rises from 16 °C to 38 °C. The water absorbs 25 % of the energy incident on the solar panel. The specific heat capacity of water is 4200 J / (kg °C). Calculate the energy incident on the solar panel during that day. energy = [4] (c) The solar panel in Fig. 4.1 is designed to heat water. A person is deciding whether to install solar panels on her house. List  and  explain  three  pieces  of  information  she  needs  to  consider  in  order  to  make  her decision. (d) The Sun releases energy as a result of nuclear fusion. State the meaning of nuclear fusion. [4] [2]",2. Thermal Physics
4.0,6.0,"6 (a)  Some water is poured onto a plastic table-top, forming a puddle. The same volume of water is poured into a plastic dish, which is placed alongside the puddle. This is illustrated in Fig. 7.1. water in puddle water in dish Both lots of water begin to evaporate. Fig. 7.1 (i) In terms of the behaviour of molecules, describe what happens during the process of evaporation. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. ............................................................................................................................   [2] (ii) Explain why the puddle dries out more rapidly than the water in the dish. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. ............................................................................................................................   [2] (iii) State two changes that would make both lots of water evaporate more rapidly. 1. ............................................................................................................................... 2. .........................................................................................................................   [2] (b)  In a place where refrigeration is not possible, a person attempts to keep a bottle of milk cool by using the procedure illustrated in Fig. 7.2. bottle water damp cloth milk bowl Fig. 7.2 Explain in terms of molecules why this procedure would be successful. .......................................................................................................................................... .......................................................................................................................................... ....................................................................................................................................   [3]",2. Thermal Physics
4.0,5.0,"5 (a)  Fig. 3.1 represents the path taken in air by a smoke particle, as seen in a Brownian motion experiment. The smoke particles can be seen through a microscope, but the air molecules cannot. (i) State what causes the smoke particles to move like this. Fig. 3.1 ........................................................................................................................................... .....................................................................................................................................  [1] (ii) What conclusions about air molecules can be drawn from this observation of the smoke particles? ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (b)  A can, containing only air, has its lid tightly screwed on and is left in strong sunlight. Fig. 3.2 (i) State what happens to the pressure of the air in the can when it gets hot. .....................................................................................................................................  [1] (ii) In terms of molecules, explain your answer to (b)(i). ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3]",2. Thermal Physics
4.0,4.0,"4  A sealed balloon containing some helium gas is released and rises into the upper atmosphere. As the balloon rises the temperature of the helium falls and the balloon expands. Explain, in terms of atoms, (a) the effect of the fall in temperature on the helium pressure, ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................. [3] (b)  the effect of the expansion of the balloon on the helium pressure. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................. [3]",2. Thermal Physics
4.0,1.0,,2. Thermal Physics
4.0,2.0,"2 (a)  Fig. 4.1 shows some gas contained in a cylinder by a heavy piston. The piston can move up and down in the cylinder with negligible friction. heavy piston atmosphere cylinder gas Fig. 4.1 There is a small increase in the pressure of the atmosphere above the piston. (i) On Fig. 4.1, draw a possible new position for the lower face of the piston. [1] (ii) Explain, in terms of the molecules of the gas and the molecules of the atmosphere, your answer to (a)(i). .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. ............................................................................................................................. [3] (b) The pressure of the atmosphere above the piston returns to its original value, and the piston returns to its original position, as shown in Fig. 4.2. heavy piston atmosphere cylinder gas Fig. 4.2 The gas, piston and cylinder are now heated to a much higher temperature. (i) On Fig. 4.2, draw a possible new position for the lower face of the piston. [1] (ii) Explain, in terms of the molecules of the gas and the molecules of the atmosphere, your answer to (b)(i). .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. ............................................................................................................................. [2]",2. Thermal Physics
4.0,1.0,"1 (a)  Explain (i) how gas molecules exert a force on a solid surface, .................................................................................................................................. .................................................................................................................................. ............................................................................................................................   [1] (ii) the  increase  in  pressure  of  a  gas  when  its  volume  is  decreased  at  constant temperature. .................................................................................................................................. .................................................................................................................................. .................................................................................................................................. ............................................................................................................................   [3] (b) A cylinder of volume 5.0 × 103 cm3 contains air at a pressure of 8.0 × 105 Pa. A leak develops so that air gradually escapes from the cylinder until the air in the cylinder is at atmospheric pressure. The pressure of the atmosphere is 1.0 × 105 Pa. Calculate the volume of the escaped air, now at atmospheric pressure. Assume that the temperature stays constant. v olume = ............................................ cm3 [4]",2. Thermal Physics
4.0,6.0,"6 (a)  Equal  volumes  of  a  gas  held  at  constant  pressure,  a  liquid  and  a  solid  undergo  the  same temperature rise. (i)  State which of the three, solid, liquid or gas, .1 .2 expands the most, .............................. expands the least. .............................. (ii)  Explain why the pressure of the gas must be kept constant for this comparison. ........................................................................................................................................... .......................................................................................................................................[2] (b)  Fig. 5.1 shows an alcohol thermometer. –10 0 10 20 30 40 50 60 70 °C Fig. 5.1 (i)  State two properties of alcohol which make it suitable for use in a thermometer. 1. ........................................................................................................................................ ........................................................................................................................................... 2. ........................................................................................................................................ .......................................................................................................................................[2] (ii)  State  two  changes  to  the  design  of  this  thermometer  which  would  make  it  more sensitive. 1. ........................................................................................................................................ ........................................................................................................................................... 2. ........................................................................................................................................ .......................................................................................................................................[2] (c)  Explain  why  it  is  an  advantage  for  the  glass  surrounding  the  alcohol  in  the  bulb  of  the thermometer to be very thin. ................................................................................................................................................... ...............................................................................................................................................[1]",2. Thermal Physics
4.0,4.0,"4   A mass of 0.36 kg of a certain substance is in the solid state in a well-insulated container. The substance is heated at the rate of 1.2 × 104 J / minute. 2.0 minutes after starting the heating, the substance is all at the same temperature, and it starts to melt. 11.0 minutes after starting the heating, the substance finishes melting and the temperature starts to rise again. (a)  Calculate the specific latent heat of the substance. specific latent heat =  ...........................................................[3] (b)  (i)  After 11 minutes of heating, when the temperature starts rising again, in which state is the substance? .......................................................................................................................................[1] (ii) Describe what happens to the molecules as thermal energy is supplied to them in this state. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2]",2. Thermal Physics
4.0,3.0,"3  Solar panels are positioned on the roof of the house shown in Fig. 6.1. They use thermal energy from the Sun to provide hot water in an environmentally friendly way. solar panels Fig. 6.1 Cold water flows to the panels at 15 °C. During the day, the panels supply 3.8 kg of hot water at 65 °C every hour. (a)  Calculate  the  average  energy  that  the  solar  panels  deliver  to  the  water  in  one  hour. Specific heat capacity of water = 4200 J / (kg °C). energy =  ................................................. [3] (b)  The solar power incident on the roof during this heating period is 170 W / m2. The solar panels have a total area of 8.0 m2. Calculate the solar energy incident on the panels in one hour. solar energy =  ................................................. [2] (c)  Calculate the efficiency of the solar panels, stating the equation you use. efficiency =  ................................................. [2] (d)  Explain why solar energy is called renewable energy. .......................................................................................................................................... ..................................................................................................................................... [1] (e)  State one disadvantage of using solar energy. .......................................................................................................................................... ..................................................................................................................................... [1]",2. Thermal Physics
4.0,2.0,"2 Fig. 5.1 shows a thin plastic cup containing hot coffee, which an IGCSE Physics student gets from a machine. Fig. 5.2 shows how another student, who finds an empty second cup, has placed his identical cup of coffee inside this second cup. thick rim thin cup coffee single cup Fig. 5.1 coffee double cup Fig. 5.2 (a)  Suggest and explain a difference that the students will feel when holding the cups. .......................................................................................................................................... .......................................................................................................................................... .......................................................................................................................................... ..................................................................................................................................... [2] (b)  The  students  discuss  this  experience  with  their  teacher,  who  makes  hot  drinks  the subject of an experiment. The same volume of hot water at the same temperature is placed in the single cup and in the double cup. The temperature of the water in each cup is recorded for 10 minutes. Fig. 5.3 shows the cooling curve for the water in the single cup. single cup temperature / °C 80 70 60 50 40 0 2 4 6 8 10 time / minutes Fig. 5.3 On Fig. 5.3, sketch and label a possible cooling curve for the water in the double cup. [2] (c)  Explain why a cup of coffee cools more slowly when a lid is placed over the cup. .......................................................................................................................................... .......................................................................................................................................... .......................................................................................................................................... .......................................................................................................................................... ..................................................................................................................................... [2]",2. Thermal Physics
4.0,1.0,"1  A thermometer uses the value of a physical property to indicate the temperature. (a)  A particular thermometer is sensitive, linear and has a wide range. Draw  a  straight  line  from  each  characteristic  of  this  thermometer  to  the  appropriate feature. characteristic of thermometer feature of thermometer reacts quickly to change of temperature sensitive linear wide range large difference between highest and lowest measurable temperatures same change of physical property for same change of temperature fixed points at 0°C and 100°C large change of physical property for small change of temperature [3] (b)  (i) In  the  space  below,  draw  a  diagram  to  show  the  structure  of  a  thermocouple thermometer. (ii) Explain why a thermocouple thermometer is particularly well suited to measure 1. high temperatures, .................................................................................................................................. .................................................................................................................................. 2. very rapidly changing temperatures. .................................................................................................................................. .................................................................................................................................. [2]",2. Thermal Physics
4.0,3.0,"3 Fig. 5.1 shows a gas contained in a cylinder enclosed by a piston. piston pressure gauge cylinder gas 100 cm Fig. 5.1 At first, the length of cylinder containing the gas is 100 cm. The pressure of the gas, shown by the pressure gauge, is 300 kPa. The area of cross-section of the cylinder is 0.12 m2. (a)  (i)  Describe the motion of the molecules of the gas. ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[1] (ii) Explain how the molecules exert a force on the walls of the cylinder. ........................................................................................................................................... .......................................................................................................................................[1] (iii) Calculate the force exerted by the gas on the piston. force =  ...........................................................[2] (b)  The  piston  is  moved  so  that  the  new  length  of  cylinder  occupied  by  the  gas  is  50 cm. The temperature of the gas is unchanged. (i) Calculate the new pressure of the gas. pressure =  ...........................................................[2] (ii) Explain, in terms of the behaviour of the molecules, why the pressure has changed. ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[1]",2. Thermal Physics
4.0,6.0,"7 (a)  Explain why a liquid cools when evaporation takes place from its surface. .......................................................................................................................................... .......................................................................................................................................... ....................................................................................................................................   [2] (b)  Fig. 7.1 shows five vessels each made of the same metal and containing water. Vessels A, B, C and D are identical in size and shape. Vessel E is shallower and wider. The temperature of the air surrounding each vessel is 20 °C. A B C D E The table shows details about each vessel and their contents. Fig. 7.1 vessel outer surface volume of water / cm3 initial temperature of water / °C A B C D E dullull shiny dullull dullull dullull 200 80 80 95 80 80 The following questions are about the time taken for the temperature of the water in the vessels to fall by 10 °C from the initial temperature. (i)  Explain why the water in B takes longer to cool than the water in A. .................................................................................................................................. ............................................................................................................................   [1] (ii)  Explain why the water in C cools more quickly than the water in A. .................................................................................................................................. ............................................................................................................................   [1] (iii)  Explain why the water in D cools more quickly than the water in A. .................................................................................................................................. ............................................................................................................................   [1] (iv)  Suggest two reasons why the water in E cools more quickly than the water in A. 1. ............................................................................................................................... .................................................................................................................................. 2. ............................................................................................................................... .................................................................................................................................. [2]",2. Thermal Physics
