component,question number,text,topic
4,1,"1  A student measured the uptake and release of carbon dioxide from a plant during 24 hours. It was a very bright, sunny day between sunrise and sunset. Fig. 2.1 shows the student’s results. uptake of carbon dioxide release of carbon dioxide no net uptake or release 0000 0600 1800 2400 1200 time / h Fig. 2.1 (a)a) Use the information in Fig. 2.1 to state the time that sunrise occurred. (ii) Using  Fig.  2.1,  state  the  times  when  there  is  no  uptake  or  release  of  carbon [1] dioxide. 1. 2. (iii) State why plants release carbon dioxide at night. [1] [1] (iv) Explain why it is important for plants that carbon dioxide uptake during the day is greater than carbon dioxide released at night. [2] PhysicsAndMathsTutor.comThe yields of tomatoes grown in open fields in India are very low compared with yields of tomatoes grown in glasshouses in Europe. In a study, scientists in India grew tomato plants in glasshouses and in open fields nearby. The growth of the plants and the yields of tomatoes were recorded. The results are shown in Table 2.1. Table 2.1 tomato plants grown in glasshouses open fields mean final height of tomato plants / cm mean number of leaves per tomato plant mean fresh mass of tomato plants / g mass of tomatoes per plant / g mean fresh mass of tomatoes / g 84.1 123.0 988.3 2986.0 95.0 69.0 82.0 491.7 818.9 84.4 (b)b) The  mean  fresh  mass  of  tomatoes  grown  in  glasshouses  was  greater  than  the mean fresh mass of tomatoes grown in open fields. Calculate  the  difference  in  mean  fresh  mass  as  a  percentage  of  the  mean  fresh mass of tomatoes grown in open fields. Show your working. Answer = % [2] PhysicsAndMathsTutor.com(ii) Suggest how an increase in the height of the plants and the number of leaves on each plant affects the yield of tomatoes. (c) The  scientists  made  sure  that  the  only  differences  between  the  two  groups  of  plants were the result of the protection provided by the glasshouses. Suggest the factors that the scientists should have kept the same for the two groups of plants in this investigation. [3] (d) The  growth  and  final  yields  of  crops  grown  in  open  fields  are  often  limited  by environmental factors. Describe  how  these  factors  are  controlled  in  commercial  glasshouses  to  give  high yields of crops such as tomatoes. [3] [4]",8. Transport in Plants
4,4,"PhysicsAndMathsTutor.com4  Many growers of crops in glasshouses use carbon dioxide enrichment to improve yields. (a) Explain the advantages of carbon dioxide enrichment of glasshouses. [2] Fig. 3.1 shows the carbon dioxide concentrations inside three glasshouses, D, E and F, on a hot day with bright sunlight. (cid:127) (cid:127) Glasshouses  D  and  E  received  carbon  dioxide  enrichment  and  were  ventilated  by opening the windows. Glasshouse F did not receive any extra carbon dioxide and the windows were closed. The  carbon  dioxide  concentrations  in  the  glasshouses  and  in  the  atmosphere  were measured. The concentration in the atmosphere was 0.039 %. D E F CO2 concentration of CO2 = 0.041 % CO2 concentration of CO2 = 0.070 % Fig. 3.1 concentration of CO2 = 0.020 % The rate of uptake of carbon dioxide by the crop plants was measured in grams of carbon dioxide  absorbed  per  square  metre  of  glasshouse  per  hour.  These  results  are  shown  in Table 3.1. Table 3.1 glasshouse rate of uptake of carbon dioxide by crop plants / g per m2 per hour D E F 2.5 5.7 1.0 PhysicsAndMathsTutor.com(b) Suggest  why  it  may  not  be  cost  effective  to  maintain  a  high  concentration  of  carbon dioxide  in  glasshouse  E  compared  to  the  concentration  of  carbon  dioxide  in  the atmosphere. (c)  (i)  Concentrations of carbon dioxide in all three glasshouses in Fig. 3.1 increased at night. State why this happened. [2] (ii)  Explain why it is important to ventilate glasshouses by opening the windows. [1] [4]",8. Transport in Plants
4,3,"PhysicsAndMathsTutor.com3 (a Define the term growth. Some students investigated the responses of tomato seedlings to receiving light from one side (unidirectional light). [2] The students germinated tomato seeds in the dark and then placed the seedlings in test-tubes with water. The seedlings were treated in four different ways, E to H, as shown in Fig. 2.1. The responses of the seedlings are shown in Fig. 2.2. H G E F cover that light cannot get through E Fig. 2.1 G F H light light Fig. 2.2 PhysicsAndMathsTutor.com(b) Name the response shown by the tomato seedling, F, which has bent 90º towards the light. [2] (c) Using the results shown in Fig. 2.2, suggest what conclusions may be made about how the tomato seedlings detected the stimulus of unidirectional light. You may refer to the seedlings by the letters E to H. (d) Explain the advantage of the response shown by seedlings to unidirectional light. (e) Responses to light are coordinated by plant growth substances known as auxins. Explain the role of auxins in coordinating the response. [3] [2] [2] PhysicsAndMathsTutor.com(f) Research  workers  in  India  tested  the  hypothesis  that  pigments  in  tomato  seedlings detect blue light. They used a variety of tomato seedling that does not have the ability to make a certain pigment. These  seedlings  and  a  control  group  of  seedlings  were  grown  in  the  dark  and  then exposed to unidirectional blue light for 360 minutes. The scientists measured the degree of bending of the seedlings at intervals during the 360 minutes. Their results are shown in Fig. 2.3. degree of bending 80 70 60 50 40 30 20 10 0 control group no pigment 0 60 120 180 240 300 360 time / min Fig. 2.3 (i) Describe the results shown in Fig. 2.3. [4] PhysicsAndMathsTutor.com(ii)  Suggest  an  explanation  for  the  differences  between  the  responses  of  the  two groups of seedlings. [2]",8. Transport in Plants
4,2,"PhysicsAndMathsTutor.com2  This question is about transport in plants. (a) Two  pea  plants,  D  and  E,  were  supplied  with  substances  containing  the  radioactive isotopes, carbon-14 (14C) or phosphorus-32 (32P), as shown in Fig. 4.1. A leaf of plant D was exposed to radioactive carbon dioxide. Plant E was placed into a solution containing radioactive phosphate ions. growing point flower fruit seed nutrient solution clear plastic bag with added radioactive carbon dioxide nutrient solution with added radioactive phosphate ions plant D plant E Fig. 4.1 After several hours the plants were analysed for the presence of the radioactive isotopes. Sucrose containing 14C was found throughout plant D. Compounds containing 32P were found throughout plant E. Complete Table 4.1 to show: (cid:127) (cid:127) the tissue in which each substance is transported; one possible sink for each substance. Table 4.1 D sucrose ucrose pea plant substance transported transport tissue sink ph ions [4] PhysicsAndMathsTutor.com(b) State one substance, other than sucrose, that is produced in leaves and translocated to other parts of the plant. (c) Outline how sucrose is produced from carbon dioxide in pea plants. (d) State two uses of sucrose within a pea plant. 1 2 (e) Explain how ions, such as phosphate ions, are absorbed by plant roots. [1] [3] [2] [3]",8. Transport in Plants
4,1,"1  Fig. 4.1 shows a cross section of part of a stem of buttercup, Ranunculus. Fig. 4.2 is an outline drawing of one vascular bundle from the stem of Ranunculus. Fig. 4.1 Fig. 4.2 (a) Draw and label the position of the xylem and the phloem in the outline of the vascular [2] bundle in Fig. 4.2. (b) Name the carbohydrate that is transported in the phloem. [1] PhysicsAndMathsTutor.com(c) Substances transported in the phloem are carried upwards in the stem at some times of the year and downwards at other times. Explain why substances are transported in the phloem upwards at one time of the year and downwards at another. (d) Define the term transpiration. [4] [3] PhysicsAndMathsTutor.com(e) The rattan palm is a plant that climbs on rainforest trees to heights of about 40 metres. Explain how water is moved to the tops of tall plants, such as the rattan palm. [4]",8. Transport in Plants
4,2,"PhysicsAndMathsTutor.com2 Fig. 4.1 is an electron micrograph of part of the lower surface of a leaf. Three stomata are visible. K (a) Name the cells labelled K. Fig. 4.1 ...............................................................................................................................................[1] (b) Stomata allow the movement of gases into and out of the leaf. During the daytime oxygen passes out and carbon dioxide passes in. (i) Explain why oxygen passes out of the leaf during the daytime. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3] PhysicsAndMathsTutor.com(ii) Describe the path taken by a carbon dioxide molecule after it has passed through the stomata during the daytime until it becomes part of a glucose molecule. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3] (c) Plants that live in different types of habitat have leaves that show adaptations for survival. Table 4.1 shows some features of the leaves of three species of plant from different types of habitat. species habitat Table 4.1 orientation of the leaves individual leaf area / cm2 mean stomatal density / number of stomata per mm2 upper epidermis lower epidermis annual meadow grass, Poa annua white water lily, Nymphaea alba common myrtle, Myrtus communis grassland vertical 1 – 10 the surface of ponds and lakes horizontal more than 1000 125 460 135 none dry scrubland horizontal 2 – 4 none 508 (i) State  how  the  stomatal  density  of  annual  meadow  grass  differs  from  the  stomatal densities of the other two species in Table 4.1. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] PhysicsAndMathsTutor.com(ii) Suggest explanations for the distribution and density of stomata in white water lily and common myrtle as shown in Table 4.1. white water lily  ................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... common myrtle  .................................................................................................................. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [5]",8. Transport in Plants
4,4,"PhysicsAndMathsTutor.com4 Fig. 2.1 shows a diagram of the liver and the blood vessels that enter and exit from it. to the heart J liver from the heart K L M small intestine (a)  Name blood vessel L. Fig. 2.1 ...............................................................................................................................................[1] (b)  Blood vessel J is a vein. State two structural features of veins and explain how each feature is related to its function of returning blood to the heart. feature  ....................................................................................................................................... explanation  ............................................................................................................................... ................................................................................................................................................... feature  ....................................................................................................................................... explanation  ............................................................................................................................... ...............................................................................................................................................[4] PhysicsAndMathsTutor.com(c)  Blood samples were taken from each of the blood vessels J, K, L and M two hours after a meal of rice. Table 2.1 shows the concentration of glucose in these blood samples. Table 2.1 blood vessel blood glucose concentration / mg per 100 cm3 J K L M 135 128 181 133 Calculate  the  percentage  increase  in  blood  glucose  concentration  between  blood  vessel  J compared with L. Express your answer to the nearest whole number. Show your working. ............................................................ % [2] (d)  Control of blood glucose by the liver is an example of homeostasis. (i) Explain how the liver lowers blood glucose concentration when it is too high. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] (ii) Name one other factor in the human body that is also controlled by homeostasis. ........................................................................................................................................... .......................................................................................................................................[1] PhysicsAndMathsTutor.com(e)  Amino acids are processed by the liver. Describe this process. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[3] (f) State one other function of the liver, besides homeostasis and processing amino acids. ................................................................................................................................................... ...............................................................................................................................................[1]",9. Transport in Animals
4,3,"PhysicsAndMathsTutor.com3 Fig. 3.1 shows images of red blood cells from a human, A, and a bird, B. nucleus A B Fig. 3.1 (a)  State the function of red blood cells. ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................. [1] (b)  There is a nucleus present in each of the red blood cells of the bird, as shown in Fig. 3.1. (i) State the function of a nucleus. ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [1] (ii) Human red blood cells do not contain a nucleus. State an advantage of this. ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [1] PhysicsAndMathsTutor.comRed blood cells from humans were placed into three test-tubes. Each test-tube contained a salt solution of a different concentration. A sample was taken from each test-tube and viewed using a microscope. The results are shown in Fig. 3.2. salt concentration / mol dm–3 0.10 0.15 0.20 0.25 Fig. 3.2 (c)  (i)  Describe the appearance of the red blood cells in the 0.15 mol dm−3 salt solution and the red blood cells in the 0.20 mol dm−3 salt solution. 0.15 mol dm−3 ..................................................................................................................... ........................................................................................................................................... 0.20 mol dm−3 ..................................................................................................................... ........................................................................................................................................... [2] (ii) The red blood cells in the 0.10 mol dm−3 salt solution burst. Explain why the red blood cells burst. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [3] (iii) Suggest why a plant cell in 0.10 mol dm−3 salt solution would not burst. ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [1] PhysicsAndMathsTutor.com(d)  Some people in accidents lose a lot of blood. Doctors give patients fluid to replace lost blood. (i) Use the information in Fig. 3.2 to predict and explain the concentration of fluid replacement given to patients who have lost blood. prediction  ........................................................................................................................... explanation  ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... [2] (ii) Describe the process of blood clotting. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [3]",9. Transport in Animals
4,4,"PhysicsAndMathsTutor.com4 Table 4.1 shows the composition of blood plasma. Table 4.1 concentration in the plasma component adrenaline / ng dm–3 fibrinogen / g dm–3 glucose / mg dm–3 hydrogencarbonate ions / g dm–3 insulin / μg dm–3 lactic acid / mg dm–3 sodium ions / g dm–3 urea / mg dm–3 (a)  From Table 4.1, name: (i) an excretory product 10 – 100 1.7 – 4.0 700 – 1000 1.1 – 1.4 0.33 – 0.40 50 – 200 3.1 – 3.4 70 – 200 ...................................................................................................................................... [1] (ii) a plasma protein. ...................................................................................................................................... [1] (b)  (i)  State  what  could  cause  the  lactic  acid  concentration  in  the  blood  to  increase  to 200 mg dm–3. ...................................................................................................................................... [1] (ii) State the function of fibrinogen. ...................................................................................................................................... [1] (iii) State two effects that a concentration of adrenaline of 100 ng dm–3 might have on the body. ........................................................................................................................................... ...................................................................................................................................... [2] (c)  Table 4.1 shows that the glucose concentration varies between 700 and 1000 mg dm–3. Describe the role of the liver in regulating the concentration of glucose in the body. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................. [3] PhysicsAndMathsTutor.com(d)  Lymphocytes and phagocytes are white blood cells. A woman had some blood tests taken before and during a bacterial infection. Table 4.2 shows the number of white blood cells in the two blood samples. Table 4.2 white blood cells lymphocytes phagocytes mean number of cells per mm3 of blood before infection during infection 1300 2000 3500 7500 (i) Calculate  the  percentage  increase  in  lymphocytes  that  occurred  during  the  bacterial infection. Show your working and give your answer to the nearest whole number. (ii) Describe the role of phagocytes in defence against disease. answer  ...............................................% [2] ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [3] (iii) Describe the roles of white blood cells in tissue rejection. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3]",9. Transport in Animals
4,3,"PhysicsAndMathsTutor.com3  Mammals have a double circulation system. (a)  Explain what is meant by a double circulation system. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1] (b)  Table 5.1 shows some of the main organs in a mammal and the vessels that deliver blood and take it away. Complete the table. organ Table 5.1 blood vessel delivers blood takes blood away heart 1 ..................................................... 1 aorta 2 .............................................  vein 2 ..........................................  artery lungs pulmonary artery ........................................................ liver kidney 1 hepatic artery 2 ..................................................... hepatic vein .............................................  artery ................................................  vein [5] PhysicsAndMathsTutor.com(c)  Table  5.2  shows  the  blood  pressure  in  the  different  blood  vessels  that  supply  and  drain  a muscle in the leg. Table 5.2 blood vessel mean blood pressure / kPa aorta femoral artery distributing / muscular artery arteriole in muscle capillary in muscle venule in muscle femoral vein 13 12 9 6 4–1.3 1.1 < 1.0 (i) The table shows that the mean blood pressure decreases from 13 kPa in the aorta to 6 kPa in the arterioles. Explain  why  blood  pressure  must  decrease  in  the  arterioles  before  entering  the capillaries. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] (ii) Explain how blood returns to the heart in the femoral vein against the pull of gravity. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[3] PhysicsAndMathsTutor.com(d)  Fig. 5.1 shows a section across part of an artery. Fig. 5.1 With reference to Fig. 5.1, explain how the structure of an artery is related to its function. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[3]",9. Transport in Animals
4,2,PhysicsAndMathsTutor.com2 All mammals have a double circulatory system. Fig. 1.1 shows part of the human double circulatory system. right lung left lung P O N right kidney J K muscular wall of heart left kidney L M B A C D Fig. 1.1 (a) Name the muscular wall that separates the left and right sides of the human heart. ........................................................................................................................................... [1] (b) (i) Describe what is meant by the term double circulation. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [1] (ii) State one advantage of a double circulation. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [1] PhysicsAndMathsTutor.com(c) Table 1.1 describes some of the structures of the human circulatory system shown in Fig.1.1. Complete the table. One row has been done for you. description heart chamber with the thickest muscular wall blood vessel that carries oxygenated blood to the heart blood vessel that carries oxygenated blood away from the heart blood vessel that carries blood away from the kidneys blood vessel with the largest lumen Table 1.1 name of structure letter on Fig. 1.1 vena cava N [4] (d) Describe how blood is transported from the vena cava to the lungs. You may use the letters on Fig. 1.1 in your description. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... [4] PhysicsAndMathsTutor.com(e) (i) Doctors recommend that a healthy diet can reduce the risk of coronary heart disease. Give one other lifestyle improvement patients can make that can reduce the risk of coronary heart disease. ................................................................................................................................ ................................................................................................................................ [1] (ii) Sometimes surgery is required to treat coronary heart disease. Describe one named example of surgery that can treat coronary heart disease. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [2],9. Transport in Animals
4,1,"1 (a) Fig. 1.1 shows the human heart and the main blood vessels. The functions of the parts of the heart and some of the blood vessels are given in Table 1.1. A B C D E K J H G F Fig. 1.1 PhysicsAndMathsTutor.comComplete Table 1.1. One row has been done for you. Table 1.1 function letter on Fig. 1.1 name structure that separates oxygenated and deoxygenated blood structure that prevents backflow of blood from ventricle to atrium blood vessel that carries oxygenated blood A aorta blood vessel that carries deoxygenated blood structure that prevents backflow of blood from pulmonary artery to right ventricle chamber of the heart that contains oxygenated blood chamber of the heart that contains deoxygenated blood [6] PhysicsAndMathsTutor.com(b) A group of students used a heart monitor to record the pulse rate of an athlete during a 5000 metre race. The recordings started just before the race began and ended just after it had finished, as shown in Fig. 1.2. start of race end of race 180 160 140 120 100 80 60 40 20 pulse rate / beats per minute 0 0 000 2 12 14 16 18 10 time / min Fig. 1.2 (i) Use data from Fig. 1.2 to describe the effect of exercise on the pulse rate of the athlete. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [3] PhysicsAndMathsTutor.com(ii) Explain the change in pulse rate between 2 minutes and 3 minutes after the recordings started. ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ ................................................................................................................................ [4]",9. Transport in Animals
4,4,"PhysicsAndMathsTutor.com4  Fig. 2.1 shows the blood supply for the liver of a mammal. vena cava aorta liver Y vena cava aorta X Fig. 2.1 (a) Blood from organ X is carried to the liver by blood vessel Y. Name (i)  organ X, (ii)  blood vessel Y. [1] [1] PhysicsAndMathsTutor.comFig. 2.2 shows some liver cells as seen with a light microscope. A ................................ B ................................ C ................................ P Q Fig. 2.2 (b)  (i)  Label, on Fig. 2.2, the structures A, B and C. [3] (ii)  The distance P-Q is 0.06 mm. Calculate the magnification of Fig. 2.2. Show your working. Magnification = x [2] PhysicsAndMathsTutor.comLiver  cells  absorb  glucose  and  amino  acids  from  the  blood  and  help  to  regulate  the concentrations of these substances in the blood. (c) Explain  how  liver  cells  help  to  regulate  the  concentration  of  glucose  in  the  blood  in response to hormones from the pancreas in each of the following situations. Blood glucose concentration is higher than normal. Blood glucose concentration is lower than normal. (d) Describe what happens to amino acids inside liver cells. [5] [3]",9. Transport in Animals
4,3,PhysicsAndMathsTutor.com3  Fig. 2.1 shows a diagram of human skin in hot weather. A B capillaries arteriole C D (a) Name structures A to D. Fig. 2.1 A B C D [4] PhysicsAndMathsTutor.com(b) Describe  how  the  structures  (A  to  D)  in  the  skin  help  to  maintain  a  constant  body temperature. You may refer to the structures by their letters. (c)c) ( Blood  flow  through  the  skin  changes  in  response  to  changes  in  the  air temperature. State  and  explain  what  happens  to  blood  flow  through  the  skin  when  the temperature of the surrounding air becomes very cold. [4] (ii) Explain how the changes you have described in (c)(i) reduce heat loss. [5] PhysicsAndMathsTutor.com(d) The control of body temperature is an example of negative feedback. Describe how negative feedback is involved in the control of body temperature. [3],9. Transport in Animals
4,2,"PhysicsAndMathsTutor.com2  The lymphatic system consists of: (cid:127) (cid:127) thin-walled lymph vessels that drain tissue fluid from many organs of the body lymph nodes that contain the cells of the immune system The fluid in the lymph vessels is moved in a way similar to the movement of blood in veins. Fig. 4.1 shows part of the lymphatic system. from head vena cava ileum direction of flow of lymph from legs Fig. 4.1 (a) Suggest how lymph is moved in the lymph vessels. [2] PhysicsAndMathsTutor.com(b)  After a meal rich in fatty foods, the lymph leaving the ileum is full of fat droplets. Explain why there are fat droplets in the lymph leaving the ileum. [2] PhysicsAndMathsTutor.comLymph flows through lymph nodes. Fig. 4.2 shows the action of white blood cells in a lymph node when bacteria are present. P bacteria P P Q cell R not to scale (c)  (i)  Name the type of nuclear division shown at P in Fig. 4.2. Fig. 4.2 (ii) Name the molecules labelled Q in Fig. 4.2. (iii) Describe how bacteria are destroyed by cell R. [1] [1] [3] PhysicsAndMathsTutor.comAntibiotics are used to treat bacterial infections. An investigation was carried out into the effect of prescribing antibiotics on antibiotic resistance in 20 countries. Fig. 4.3 shows the results of this investigation. Each point represents the result for a country. 60 50 40 30 20 10 percentage of bacterial infections that are antibiotic resistant 0 0 1 2 3 4 percentage of population taking antibiotics Fig. 4.3 (d) Describe the results shown in Fig. 4.3. Credit will be given for using figures from Fig. 4.3 to support your answer. [3] PhysicsAndMathsTutor.com(e) Many different antibiotics are used. Suggest why some antibiotics are used less frequently than others. [3]",9. Transport in Animals
