component,question number,text,topic
21,12,12  The diagram shows structures that form the surface of the trachea. Which level of organisation is the structure labelled S? S A  cell B  organ C  organ system D tissue,2. Organisation of the Organism
21,10,10  Which diagram shows a liver cell? A B C D PhysicsAndMathsTutor.com11  What is a feature of both plant and animal cells? A  a cell membrane B  a cell wall C  a large vacuole D  chloroplasts,2. Organisation of the Organism
21,8,"8  Which series of terms is listed in order of increasing level of organisation? A  cell → organ → tissue → organ system B  cell → tissue → organ → organ system C D tissue → cell → organ → organ system tissue → organ → organ system → cell PhysicsAndMathsTutor.com9  The diagram shows six cells. P S Q T R U Which are plant cells and which are animal cells? plant cells animal cells P, Q and U R, S and T P, R, S and T Q and U Q and T P, R, S and U R, S and U P, Q and T A B C D",2. Organisation of the Organism
21,7,7  Which is a tissue and which is an organ? tissue a group of liver cells organ xylem a group of palisade cells the stomach the brain the reproductive system a root the liver A B C D,2. Organisation of the Organism
21,5,5  The diagrams show a leaf cell before and after staining with iodine solution. before staining after staining green blue-black colour change Which substance causes the iodine solution to change colour? A  chlorophyll B  protein C reducing sugar D  starch PhysicsAndMathsTutor.com6 The diagram shows a cell seen under the light microscope. P Q Which labels are correct? P Q A B C D cell membrane cytoplasm cell membrane vacuole cell wall cell wall cytoplasm vacuole,2. Organisation of the Organism
21,3,3  The diagram shows a spongy mesophyll cell. X P Q R S Which structures indicate that this is a plant cell? A  P and S B  Q and R C  R and P D  S and Q PhysicsAndMathsTutor.com4  The diagram shows blood passing through an arteriole into a capillary. Part of the capillary wall has been cut away to show the blood. direction of blood flow P Q What is the level of organisation of the structures labelled P and Q? P rgan organ organrgan tissue issu issue tissue A B C D t,2. Organisation of the Organism
21,1,"1  Which structures contain a cell nucleus? red blood cell root hair cell xylem vessel A B C D key = nucleus = no nucleus PhysicsAndMathsTutor.com2  The diagram shows some animal cells, as seen under the microscope. What will be present at X? A  one cell membrane B  one cell wall C D two cell membranes two cell walls",2. Organisation of the Organism
21,21,21 What is cytoplasm? A  a fluid-filled space B  a jelly-like substance C  a surrounding wall D  a tiny green disc PhysicsAndMathsTutor.com22  The diagram shows some of the structures found in the human abdomen. X Y What type of structures are X and Y? X rgan organ rgan organ organ system tissue issue A B C D Y organrgan organ system tissue issue organsystem,2. Organisation of the Organism
21,20,20  Which structures are found in a human sperm cell? cell membrane cell wall haploid nucleus A B C D key  = present  = not present,2. Organisation of the Organism
21,19,19  Which of these structures is a single tissue? A  chloroplast B  phloem C  urethra D  uterus,2. Organisation of the Organism
21,17,17  The diagram shows a liver cell. X Y Z Which structures are also found in a root hair cell of a plant? X A B C D Z key = present in root hair cell = not present in root hair cell PhysicsAndMathsTutor.com18  The diagram shows four cells. Which cell performs the function of contraction? A B C D,2. Organisation of the Organism
21,15,15  Which structure is found only in plant cells? A  cell membrane B  chloroplast C  cytoplasm D  nucleus PhysicsAndMathsTutor.com16 The table shows features that may be found in cells. Which is true for a liver cell? large central vacuole chloroplasts cellulose cell wall A B C D key = found = not found,2. Organisation of the Organism
21,18,18 The diagram shows a specialised cell. nucleus cell membrane cell wall vacuole For which function is the cell adapted? A absorption of water B contraction of muscles C movement of dust particles D transport of oxygen,2. Organisation of the Organism
21,19,19  The diagram shows some cells. cell membrane cytoplasm nucleus What are these cells? A liver cells B  palisade cells C red blood cells D  white blood cells PhysicsAndMathsTutor.com20 Which cells line the trachea? A B C D,2. Organisation of the Organism
21,21,"21  The photograph shows a cross-section of a root. root hair xylem The root hair and the xylem are part of the same A  cell and organism. B  cell and tissue. C  organ and organism. D tissue and organ. PhysicsAndMathsTutor.com22  The diagram shows a motor (effector) neurone. Which structure is also found in white blood cells, but not in red blood cells? B C A D",2. Organisation of the Organism
21,23,23  Which structures are found in a liver cell? cell membrane (cid:1) (cid:2) (cid:1) (cid:2) A B C D cell wall chloroplast large vacuole cytoplasm nucleus (cid:1) (cid:2) (cid:2) (cid:1) (cid:2) (cid:1) (cid:2) (cid:2) (cid:2) (cid:1) (cid:2) (cid:2) (cid:2) (cid:2) (cid:1) (cid:2) (cid:2) (cid:2) (cid:1) (cid:1),2. Organisation of the Organism
21,48,48  Which row shows the structures present in plant and animal cells? cell wall cytoplasm nucleus cell membrane A B C D plant cell animal cell plant cell animal cell plant cell animal cell plant cell animal cell key  = present  = absent,2. Organisation of the Organism
21,47,47  The diagram shows some liver cells as they appear under the microscope. How many cell walls can be seen? A  0 B  2 C  3 D  5,2. Organisation of the Organism
21,43,43  The diagram shows a cell from a plant leaf. 5 4 3 1 2 Which parts are not found in animal cells? A  1 and 2 B  2 and 3 C  3 and 4 D  4 and 5 PhysicsAndMathsTutor.com44  The diagram shows the breathing system and a section of an alveolus surrounded by a capillary. Which label shows a cell? B C A D,2. Organisation of the Organism
21,42,42  Which describes the structure and function of a red blood cell? structure function cell contents are dead transport of water has a nucleus produces antibodies has cilia moves particles in the respiratory tract has no nucleus transport of substances A B C D,2. Organisation of the Organism
21,40,40  The diagram shows another plant cell. Which feature shows that it is a palisade cell? A  a large nucleus B  a large vacuole C  a thick cell wall D  many chloroplasts PhysicsAndMathsTutor.com41  Which structures are adapted for supporting a plant? A  phloem tissues B C root hair cells stomata D  xylem vessels,2. Organisation of the Organism
21,39,39  The diagram shows a plant cell. P Q R S T Which labelled structures are found in plant cells but not in animal cells? A  P and Q B  Q and R C  R and S D  S and T,2. Organisation of the Organism
21,37,37  Phloem is an example of A  a cell. B  a tissue. C  an organ. D  an organ system. PhysicsAndMathsTutor.com38  The diagram shows four specialised cells. liver cell white blood cell muscle cell sperm cell Which feature is not common to all of these cells? A  cell membrane B  cytoplasm C  diploid number of chromosomes D  nucleus,2. Organisation of the Organism
21,14,14  The diagram shows a type of plant cell. cytoplasm nucleus vacuole chloroplast In which tissue is this cell found? A leaf epidermis B  palisade mesophyll C root epidermis D  xylem,2. Organisation of the Organism
21,36,"36  What are the levels of organisation of • • the wall of a villus, the small intestine? wall of a villus small intestine A B C D cell cell tissue tissue organ organ system organ organ system",2. Organisation of the Organism
21,33,33  Root hair cells are found on plant roots. Which feature would be present in a root hair cell but not a sperm cell? A  cell membrane B  cell wall C  chloroplasts D  cytoplasm PhysicsAndMathsTutor.com34  Which structure is found in a palisade cell but not in a liver cell? A  cell membrane B  central vacuole C cytoplasm D  nucleus,2. Organisation of the Organism
21,32,"32  The bar chart compares the percentage of oxygen carried by red blood cells entering and leaving a relaxed muscle. On the bar chart, 100% is the amount of oxygen carried by red blood cells as they leave the lungs. % of oxygen carried by red blood cells 100 90 80 70 60 50 40 30 20 10 0 entering leaving How  much  oxygen  would  red  blood  cells  be  likely  to  carry  when  leaving  the  same  muscle  after contraction? A  40 % B  60 % C  90 % D  100 %",2. Organisation of the Organism
21,30,"30  Some cells have cell walls. Which statements are correct for cell walls? in animals absent absent in plants present inside cell membrane present outside cell membrane present inside cell membrane present outside cell membrane absent absent A B C D PhysicsAndMathsTutor.com31  In a mesophyll cell, where are chloroplasts found? A  between the cell wall and the cell membrane B C D in the cytoplasm in the nucleus in the vacuole",2. Organisation of the Organism
21,29,29  Why do some root cells have root hairs? A B C D for the maintenance of the temperature of the cell sap to increase the surface area of the cells to increase the volume of the cell sap to provide a place for cell nuclei,2. Organisation of the Organism
21,28,"28  Which statement about cells or tissues, is correct? A  Cells in the respiratory tract are long and thin. B  Muscle cells are biconcave. C  Red blood cells have no nucleus. D  Xylem vessels have ciliated cells.",2. Organisation of the Organism
21,26,26  The diagram shows a liver cell. Which structure is found in a palisade cell that is not present in this liver cell? A  cell membrane B  chloroplast C  cytoplasm D  nucleus PhysicsAndMathsTutor.com27  Which diagram shows a plant cell? A B C D,2. Organisation of the Organism
21,24,"24  At what level of organisation is a leaf? A  organ B  organism C  organ system D tissue PhysicsAndMathsTutor.com25 The diagram shows an amoeba, a single-celled living organism. X oxygen diffuses into the cell carbon dioxide diffuses out of the cell nucleus food vacuole The movement of gases at X indicates the occurrence of which process or processes in the cell? A excretion and nutrition B C excretion and respiration nutrition and respiration D respiration only",2. Organisation of the Organism
21,35,35  Which cell shows the position of the nucleus correctly? A B C D,2. Organisation of the Organism
21,13,13  What controls the passage of substances into and out of plant cells? A B C D the cell surface membrane the cellulose cell wall the chloroplasts the vacuole,2. Organisation of the Organism
21,23,"23  The photomicrograph shows a cell from a type of pondweed. S R Q P Which parts labelled on the diagram indicate that this is a plant cell? A  P and R B  P and S C  Q and R D  Q and S PhysicsAndMathsTutor.com24 The diagram shows some of the main organs in the human body. trachea heart diaphragm stomach lung oesophagus liver intestine Which group of organs belongs to the same organ system? A  diaphragm, oesophagus, trachea B  heart, liver, lungs C  heart, stomach, trachea D  oesophagus, intestine, stomach",2. Organisation of the Organism
21,8,8  Which structures contain a cell nucleus? red blood cell root hair cell xylem vessel A B C D key  = contains nucleus  = no nucleus PhysicsAndMathsTutor.com9  The diagram shows a cell. What type of cell is shown? A  epidermis B C D muscle nerve palisade,2. Organisation of the Organism
21,22,22  The diagram shows a liver cell. Which features are present in this cell and also in most plant cells? A  cell membrane and cytoplasm B  cell membrane and sap vacuole C  cell wall and cytoplasm D  cell wall and sap vacuole PhysicsAndMathsTutor.com23  Which structure is present in a root hair cell but not in a liver cell? A  cell wall B  chloroplast C  glycogen granule D  nucleus,2. Organisation of the Organism
21,21,21  At which level of organisation is a root? A  organ B  organ system C  organism D tissue,2. Organisation of the Organism
21,19,19  How does a liver cell differ from a palisade cell? A  A liver cell has a membrane. B  A liver cell has a vacuole. C  A liver cell has no cell wall. D  A liver cell has no cytoplasm. PhysicsAndMathsTutor.com20  The diagram shows structures taken from two different organisms. P Q R S (cells not drawn to scale) Which structures have the main function of transport? A  P and R B  P and S C  Q and R D  Q and S,2. Organisation of the Organism
21,18,18  The diagram shows a student’s drawing of two guard cells. Which label line is not correct? A  chloroplast B  cell membrane C  vacuole D  cell wall,2. Organisation of the Organism
21,10,10  Which diagram shows a cell from the liver? AA BB 11  The diagrams show a leaf and a section through part of the same leaf. Which label on the diagrams indicates an organ? A D B C PhysicsAndMathsTutor.com12  Which two features are found in both a root hair cell and a red blood cell? A  cell membrane and cytoplasm B  cell membrane and vacuole C  nucleus and chloroplast D  nucleus and cytoplasm,2. Organisation of the Organism
21,15,15  The diagram shows different types of cells. Which structure do all these cells have? A  cell membrane B  cell wall C  chloroplast D  nucleus PhysicsAndMathsTutor.com16  The diagram shows a male gamete. Which term describes the level of organisation of this gamete? A  cell B  organ C  organism D tissue,2. Organisation of the Organism
21,14,"14  The diagram shows two plant cells, P and Q. cell P cell Q How does cell P differ from cell Q? A B C D It has no cell wall. It has no chloroplasts. It has no nucleus. It has no vacuole.",2. Organisation of the Organism
21,24,"24  Which description of the heart is correct? A  The heart is an organ, containing several systems, which forms part of the circulatory tissue. B  The heart is an organ, containing several tissues, which forms part of the circulatory system. C  The heart is a system, containing several organs, which forms part of the circulatory tissue. D  The heart is a system, containing several tissues, which forms part of the circulatory organ.",2. Organisation of the Organism
21,3,3  nucleus Which structures are found in palisade cells and in liver cells? A  1 and 2 B  1 only C  2 and 3 D  3 only,2. Organisation of the Organism
21,10,10  A palisade cell and a nerve cell are observed under a light microscope. Only the palisade cell has a A  cell membrane. B  cytoplasm. C  nucleus. D  vacuole. PhysicsAndMathsTutor.com11 The diagram shows a palisade mesophyll cell from a green leaf. W X Y Z In which labelled part does photosynthesis occur and where is starch stored?,2. Organisation of the Organism
21,8,"8  What is the correct order of increasing size of the following structures, from smallest to largest? A  chromosome → liver → white blood cell B  chromosome → white blood cell → liver C liver → chromosome → white blood cell D  white blood cell → liver → chromosome PhysicsAndMathsTutor.com9  The shaded area of the diagram represents structures found in both plant and animal cells. Which cell structure is from the shaded area? A  cell membrane B  cell wall C  chloroplast D large vacuole",2. Organisation of the Organism
21,7,7 Which statement is correct for phloem but not for xylem? A B C D It carries mineral ions. It carries starch. It carries sucrose. It is no longer living.,2. Organisation of the Organism
21,6,6  The diagram shows a palisade mesophyll cell. Which structure is not found in an animal cell? A B C D,2. Organisation of the Organism
21,4,"4  A gene for insulin is taken from a human cell and placed in a bacterium. The bacterium can then make human insulin. What is this process called? A  artificial selection B  genetic engineering C  heterozygous inheritance D  natural selection PhysicsAndMathsTutor.com5 In a plant, what is formed by a group of xylem vessels? A  a cell B  a tissue C  an organ D  an organ system",2. Organisation of the Organism
21,3,3  What are the functions of xylem vessels? A B C D absorption conduction photosynthesis support,2. Organisation of the Organism
21,1,"1 Which row matches the cell membrane and cell wall of a palisade cell to their functions? cell membrane cell wall A B C D active transport active transport active transport support upport support upport support active transport support 2 In a plant, what is formed by a group of xylem vessels? A  a cell B  a tissue C  an organ D  an organ system",2. Organisation of the Organism
21,12,12  Which row describes a root hair cell? allows water to increases the surface pass into the plant area of the root loses water by transpiration A B C D PhysicsAndMathsTutor.com13  Three cell structures are listed. cell wall cytoplasm 1 2,2. Organisation of the Organism
21,25,25  The diagram shows four cells. 1 1 2 2 Which two cells contain cellulose and a vacuole? A  11 an1 a B  1 and 4 C  2 and 3 D  2 and 4,2. Organisation of the Organism
21,17,17  Which description of xylem is correct? A  a cell used for absorption B  a tissue used for support C  an organ system used for conduction D  an organ used for transport,2. Organisation of the Organism
21,28,"28  The diagram shows a plant cell. Which features show that it is a plant cell? A B C D It has a cell wall and a vacuole. It has a nucleus and cytoplasm. It has a nucleus but no chloroplasts. It has chloroplasts but no vacuole. PhysicsAndMathsTutor.com29  In  a  section  through  a  plant,  a  student  found  a  group  of  long,  microscopic  structures.  The structures lacked end walls, cytoplasm and nuclei. Which identification and reason best matches the student’s observations? identification reason A B C D root hair cells they do not contain a nucleus when mature root hair cells they do not contain cytoplasm to absorb water xylem vessels they can support the plant better without cytoplasm xylem vessels they need to be hollow to carry water efficiently",2. Organisation of the Organism
21,7,7  The diagram shows some cells from the lining of the trachea (windpipe) in the respiratory tract. X What is the function of the structures labelled X? A  absorbing oxygen B  killing micro-organisms C  moving mucus D trapping bacteria,2. Organisation of the Organism
21,5,5  Which structure contains genes? A B C D the cell membrane of an animal cell the cytoplasm of an animal cell the nucleus of a plant cell the vacuole of a plant cell PhysicsAndMathsTutor.com6  The diagram shows a cross section through two guard cells of a leaf. W X Y Z Which labelled structures would also be found in an animal cell? A  W and X B  X and Y C  Y and Z D  Z and W,2. Organisation of the Organism
21,26,26 The diagram shows two guard cells from a leaf. Which labelled part would also be found in liver cells? A B C D PhysicsAndMathsTutor.com27 The diagram shows part of a leaf in cross-section. X Y Structures X and Y are both part of the same A  cell. B  organ. C tissue. D  vessel.,2. Organisation of the Organism
21,48,48  Which pair of statements about a plant cell is correct? outer surface of the cell position of sap vacuole A B C D cell membrane outside the cytoplasm cell membrane surrounded by the cytoplasm cell wall cell wall outside the cytoplasm surrounded by the cytoplasm,2. Organisation of the Organism
21,46,46  Which structure is not an organ? A  artery B flower C  spinal cord D  xylem PhysicsAndMathsTutor.com47 Which features do animal cells share with plant cells?,2. Organisation of the Organism
21,45,45  Which row shows the main tissue and organ involved in the process? process tissue organ A B C D excretion in humans nerve brain nutrition in humans platelets veins photosynthesis in plants mesophyll leaf translocation in plants epidermis stem,2. Organisation of the Organism
21,41,41  Which features are possessed by all plant cells? 42  For which process is a root hair cell adapted? A  absorption of mineral ions B  support of stem C D translocation of sucrose transport of oxygen PhysicsAndMathsTutor.com43 What can be found in both root hair cells and xylem vessels?,2. Organisation of the Organism
21,40,40  The diagram shows some cells. Where are these cells found? A  alimentary canal B  blood C  bronchial wall D  plant roots,2. Organisation of the Organism
21,44,44  The diagram shows a liver cell. In which way does this cell differ from a typical animal cell? A B C D It has a cell membrane. It has no vacuole. It has no cell wall. It has two nuclei.,2. Organisation of the Organism
21,38,38 What are the levels of organisation of the retina and of the eye? retina cell cell tissue tissue A B C D eye organ organ system organ organ system,2. Organisation of the Organism
21,37,37  The diagram shows the structure of a palisade cell. 3 2 1 4 5 Which features are also found in a liver cell? A  11 an1 a B  2 and 5 C  3 and 4 D  4 and 5,2. Organisation of the Organism
21,35,35  Xylem is an example of A  a cell. B  a tissue. C  an organ. D  an organ system. PhysicsAndMathsTutor.com36  Plant cells are often green but animal cells are not usually green. Which structure in plant cells makes them green? A  cell wall B chloroplast C  cytoplasm D  vacuole,2. Organisation of the Organism
21,34,34  The cell shown in the diagram has been magnified 3000 times. The diagram is 21 mm wide. What is the actual diameter of the cell? A  21 mm B 21 3000 mm C  21 x 3000 mm D 3000 21 mm,2. Organisation of the Organism
21,33,33  What results from the destruction of cilia in the trachea due to smoking? A  Cilia cannot filter bacteria. B  Cilia cannot trap dust. C  Mucus cannot be manufactured. D  Mucus cannot be carried towards the throat.,2. Organisation of the Organism
21,31,31  Which diagram shows chloroplasts in their correct position in a plant cell? A BB C PhysicsAndMathsTutor.com32  Which is not an organ? A  blood B  heart C tooth D  vein,2. Organisation of the Organism
21,30,30  The diagram shows a specialised cell cut in half. What does this diagram indicate about the structure of this cell? A  The cell has a cell wall. B  The cell is concave on each side. C  The cell is long and thin. D  The cell is red and carries oxygen.,2. Organisation of the Organism
21,39,39 Which cell helps to move dust particles out of an organism? A B C D ciliated cell guard cell muscle cell red blood cell PhysicsAndMathsTutor.comcilia cytoplasm nucleus,2. Organisation of the Organism
21,24,24  How does oxygen move from the alveoli into the blood? A  by diffusion B  by evaporation C  by osmosis D  by transpiration,3. Movement in and out of Cells
21,45,"45   On a dry, sunny day, how does water vapour move through the stomata of a leaf? A B into the leaf by diffusion into the leaf by osmosis C  out of the leaf by diffusion D  out of the leaf by osmosis",3. Movement in and out of Cells
21,25,25  Which process occurs by osmosis? A  plant roots absorbing mineral ions from the soil B  plant roots absorbing water from the soil C D the small intestine absorbing fatty acids into the blood the small intestine absorbing glucose into the blood,3. Movement in and out of Cells
21,26,26  Red blood cells were placed in a dilute solution. Movement of water across the cell membrane caused a change in their appearance. What explains this movement? PhysicsAndMathsTutor.com27  The diagram shows a cell. Which type of cell does the diagram show? A  an animal cell in a concentrated solution of salts B  an animal cell in pure water C  a plant cell in a concentrated solution of salts D  a plant cell in pure water,3. Movement in and out of Cells
21,48,"48  An experiment on diffusion was set up as shown in the diagram. mixture of protein solution and protease partially permeable membrane water at 37  °C What was found in the water after 15 minutes? A  amino acids B fatty acids C  glucose D  glycerol PhysicsAndMathsTutor.com49  A student investigated osmosis in potatoes. He set up the apparatus shown. potato cylinder P potato cylinder Q scales distilled water very concentrated sugar solution At the beginning the potato cylinders were exactly balanced. He immersed the cylinders into the liquids  for  4  hours,  after  which  the  cylinders  were  lifted  out  of  the  liquids.  Cylinder  P  was  now heavier than cylinder Q. Which statement explains what happened? A  Water moved into both cylinders. B  Water moved out of both cylinders. C  Water  moved  into  the  cylinder  in  the  distilled  water  and  out  of  the  cylinder  in  the  sugar solution. D  Water  moved  out  of  the  cylinder  in  the  distilled  water  and  into  the  cylinder  in  the  sugar solution.",3. Movement in and out of Cells
21,46,46  The diagram shows an experiment using a potato. concentrated sugar solution fresh potato water Which shows the result of the experiment after 24 hours? C B A D PhysicsAndMathsTutor.com47  The dots represent molecules of a gas in four tubes at the beginning of an experiment. In which tube will more molecules move from X to Y than in the opposite direction? X Y A B C D,3. Movement in and out of Cells
21,43,43  A red blood cell is placed in a concentrated sugar solution. What happens and why? A  The cell bursts as sugar molecules diffuse into it. B  The cell bursts because the concentrated sugar solution enters it. C  The cell shrinks because sugar molecules leave it. D  The cell shrinks because water leaves it. PhysicsAndMathsTutor.com44  The diagram shows two solutions that are separated by a partially permeable membrane. partially permeable membrane dilute solution of sucrose concentrated solution of sucrose X Y In which direction will most water molecules move in relation to their concentration gradient? A B C D from X to Y against their concentration gradient from X to Y down their concentration gradient from Y to X against their concentration gradient from Y to X down their concentration gradient,3. Movement in and out of Cells
21,32,"32  The diagrams show an experiment when set up and the same experiment two hours later. when set up partially permeable membrane two hours later dye has moved into this side concentrated sugar solution coloured with dye pure water What explains the movement of water and dye? movement of water movement of dye A B C D diffusion osmosis osmosis osmosis diffusion translocation translocation diffusion PhysicsAndMathsTutor.com33  The diagram represents two liquids, separated by a membrane through which osmosis can occur. membrane lefteft r key molecule of water molecule of dissolved sustance What movement of molecules will occur? A  Molecules of dissolved substance move from left to right. B  Molecules of dissolved substance move from right to left. C  Overall, water molecules move from left to right. D  Overall, water molecules move from right to left.",3. Movement in and out of Cells
21,40,40  The diagram shows a fetus attached by the placenta to the uterus wall of the mother. fetus placenta uterus wall By which process do all substances pass between the fetus and the mother in the placenta? A  diffusion B  nutrition C  osmosis D respiration PhysicsAndMathsTutor.com41  What happens in osmosis? A  movement of solute molecules against their concentration gradient B  movement of solute molecules down their concentration gradient C  movement of water molecules against their concentration gradient D  movement of water molecules down their concentration gradient,3. Movement in and out of Cells
21,39,"39  A frog’s skin is permeable to oxygen and carbon dioxide. When  a  frog  is  swimming  in  pond  water,  in  which  directions  will  oxygen  and  carbon  dioxide diffuse? from the frog’s skin into the water from the water into the frog’s skin A B C D carbon dioxide carbon dioxide and oxygen oxygen xygen – oxygen – carbon dioxide carbon dioxide and oxygen",3. Movement in and out of Cells
21,37,37  The diagram shows part of a section through a leaf. Which arrow shows the direction of movement of water by osmosis in a leaf? leaf cells D A B C PhysicsAndMathsTutor.com38  Which structures must be present in a cell for osmosis to take place? A  cell (sap) vacuole and cell wall B  cell wall and cell membrane C  chloroplast and cytoplasm D  cytoplasm and cell membrane,3. Movement in and out of Cells
21,36,36  Osmosis is defined as the diffusion of water molecules A  down their concentration gradient through a partially permeable membrane. B  down their concentration gradient through a permeable membrane. C  up their concentration gradient through a partially permeable membrane. D  up their concentration gradient through a permeable membrane.,3. Movement in and out of Cells
21,34,"34  The scent from a bunch of flowers spreads throughout a room. How does the scent spread? A  by conduction B  by diffusion C  by osmosis D  by transpiration PhysicsAndMathsTutor.com35  The diagram shows an experiment kept at room temperature. tubing containing starch, protease, protein and simple sugars test-tube distilled water membrane permeable to small molecules only What is present in the water surrounding the membrane after 45 minutes? A  amino acids and simple sugars B  protein and amino acids C  protein and simple sugars D  starch and simple sugars",3. Movement in and out of Cells
21,22,22  By which process does oxygen pass out of a leaf? A  diffusion B  osmosis C D translocation transpiration PhysicsAndMathsTutor.com 23 Which characteristics are correct for both osmosis and diffusion?,3. Movement in and out of Cells
21,42,"42  Boiling  potatoes  destroys  their  cell  membranes.  A  peeled,  boiled  potato  strip  is  placed  in  a concentrated solution of salts. concentrated solution of salts boiled potato strip What takes place? osmosis solute diffusion A B C D key: = takes place = does not take place",3. Movement in and out of Cells
21,20,"20  The diagram shows an experiment set up to investigate osmosis in living cells. water (X) glass dish potato concentrated sugar solution (Y) What happens to the volumes of water (X) and sugar solution (Y) after 12 hours? volume of water (X) volume of sugar solution (Y) A B C D decreases ecreases increases ncreases increases increases increases remains the same remains the same decreases PhysicsAndMathsTutor.com21 The diagram shows apparatus which can be used to demonstrate osmosis. very concentrated sucrose solution 1 2 glass tube liquid level water partially permeable membrane concentrated sucrose solution After one hour, what would happen to the liquid levels in the glass tubes?",3. Movement in and out of Cells
21,28,"28  Two  identical  cylinders,  40 mm  long,  are  cut  from  a  potato.  One  (W)  is  placed  in  water  and  the other (X) is placed in a concentrated sugar solution. What are the lengths of the cylinders after two hours? PhysicsAndMathsTutor.com29  The diagram shows the movement of a concentrated sugar solution up a glass tube. The glass tube is connected firmly to a hollowed-out carrot. at the start after 2 hours watertight seal glass tube carrot concentrated sugar solution dilute sugar solution at the start after two hours Why does the sugar solution in the glass tube rise? A  Sugar molecules move across the carrot tissue into the glass tube. B  Sugar molecules move across the carrot tissue into the beaker. C  Water molecules move across the carrot tissue into the glass tube. D  Water molecules move across the carrot tissue into the beaker.",3. Movement in and out of Cells
21,17,17  Which process in humans does not use energy released from respiration? A  cell division B  diffusion of oxygen C  muscle contraction D  protein synthesis,3. Movement in and out of Cells
21,12,"12  A student cuts out four pieces of carrot root of equal size. The pieces are treated as shown in the diagram, and then left for two hours. After two hours, which piece of carrot will be the smallest? A B C D sugar solution water sugar solution water boiled carrot boiled carrot fresh carrot fresh carrot PhysicsAndMathsTutor.com13  The diagrams show how a cell appears under the microscope at the start of an experiment and after it has been placed in a dilute solution of salts for 5 minutes. start of the experiment after placing in a dilute solution of salts Which statement explains what happens? A  Dissolved salts enter the cell by diffusion. B  Dissolved salts leave the cell by diffusion. C  Water enters the cell by osmosis. D  Water leaves the cell by osmosis.",3. Movement in and out of Cells
21,18,18  Which statements are correct for both diffusion and osmosis? involves movement requires energy of water only from the cell molecules move from higher concentration to lower concentration A B C D PhysicsAndMathsTutor.com19  The diagram shows a plant shoot and the same shoot six hours later. plant shoot same shoot six hours later Which change in environmental conditions could cause this change in the shoot? A  a decrease in available water B  a decrease in light intensity C  a decrease in wind speed D  an increase in humidity,3. Movement in and out of Cells
21,10,10  Which structure provides the best surface for diffusion? A  atrium B  bronchioles C D ileum trachea PhysicsAndMathsTutor.com11  The diagram shows a plant cell. What is the appearance of this cell after it has been placed in pure water for 30 minutes? A C B D,3. Movement in and out of Cells
21,8,8  Which  diagram  shows  the  changes  in  appearance  of  a  plant  cell  when  it  remains  in  a concentrated sugar solution for thirty minutes? A B PhysicsAndMathsTutor.comC D 9  The diagram shows a fish in a pond. Why does oxygen diffuse from the air into the water before reaching the fish? A  Oxygen is more concentrated in the air than in the water. B  Oxygen is more concentrated in the water than in the air. C  Oxygen is needed by the fish for aerobic respiration. D  Oxygen is needed by the fish for anaerobic respiration.,3. Movement in and out of Cells
21,7,7  The diagram shows a test-tube containing clear jelly. A drop of blue ink is injected into the middle of the jelly. clear jelly drop of blue ink The blue colour of the ink spreads throughout the jelly. By which process does the blue ink spread through the jelly? A  active transport B  catalysis C  diffusion D  osmosis,3. Movement in and out of Cells
21,3,3  Why does oxygen diffuse into the blood from an alveolus in the lungs? A  The oxygen concentration in the alveolus is greater than the carbon dioxide concentration in the blood. B  The oxygen concentration in the alveolus is greater than in the blood. C  The oxygen concentration in the blood is greater than in the alveolus. D  The oxygen concentration in the blood is greater than the carbon dioxide concentration in the alveolus. PhysicsAndMathsTutor.com4  The  diagram  shows  water  and  sugar  molecules  on  either  side  of  a  partially  permeable membrane. partially permeable membrane X Y key sugar molecule water molecule What happens during osmosis? A  More sugar molecules pass through the membrane from X to Y than from Y to X. B  More sugar molecules pass through the membrane from Y to X than from X to Y. C  More water molecules pass through the membrane from X to Y than from Y to X. D  More water molecules pass through the membrane from Y to X than from X to Y.,3. Movement in and out of Cells
21,1,"1  Active transport is the movement of A  molecules from a region of their higher concentration to a region of their lower concentration. B  particles  from  a  region  of  lower  concentration  to  a  region  of  higher  concentration  using energy from respiration. C  urine by relaxation of a sphincter muscle in the bladder. D  water  through  a  partially  permeable  membrane  from  a  more  dilute  to  a  more  concentrated solution. 2 The diagram shows an experiment to demonstrate the movement of molecules. red ink solution inverted thistle funnel beaker of water permeable membrane attached to funnel After one hour, the water in the beaker turned red. What is the most likely reason for this colour change? A  Molecules of red ink move through the membrane by diffusion. B  Molecules of red ink move through the membrane by osmosis. C  Molecules of water move through the membrane by diffusion. D  Molecules of water move through the membrane by osmosis.",3. Movement in and out of Cells
21,5,5  A jar of air was placed upside down on top of a jar containing a brown gas as shown. air brown gas air and brown gas at start after one hour Which process has taken place? A  diffusion both upwards and downwards B  diffusion downwards only C  diffusion upwards only D  diffusion and osmosis PhysicsAndMathsTutor.com6  Which statement describes how young plants are supported? A B C D the pressure of water inside the cells pressing outwards on the cell membranes the pressure of water inside the cells pressing outwards on the cell walls the pressure of water passing from the roots through the phloem the pressure of water passing from the roots through the xylem,3. Movement in and out of Cells
