year,month,component,question number,answer,text,screenshot_path,ms_path,marks
2019.0,s,23,6.0,D,6  The diagram shows a test-tube containing clear jelly. A drop of blue ink is injected into the middle of the jelly. clear jelly drop of blue ink The blue colour of the ink spreads throughout the jelly. By which process does the blue ink spread through the jelly? A  active transport B  catalysis C  diffusion D  osmosis [Turn over 4,screenshots/biology/2019/summer/component23/q6,,
2019.0,s,23,7.0,D,7  Which row describes active transport? A B C D movement of water uses energy from respiration through a cell membrane yes yes no no no no yes yes no yes no yes,screenshots/biology/2019/summer/component23/q7,,
2019.0,s,23,8.0,B,8  Which reagent is used when testing a food for vitamin C? A  Benedict’s solution B  DCPIP C  ethanol D iodine solution,screenshots/biology/2019/summer/component23/q8,,
2019.0,s,23,9.0,B,9  Small molecules are used as the basic units in the synthesis of large food molecules. Which statement is correct? A  Amino acids are basic units of carbohydrates. B  Fatty acids are basic units of glycogen. C  Glycerol is a basic unit of oils. D  Simple sugar is a basic unit of protein.,screenshots/biology/2019/summer/component23/q9,,
2019.0,s,23,10.0,A,10  The diagrams show a protease enzyme catalysing the breaking of part of a protein molecule into smaller pieces. 5 Which diagram has three correct labels? A C substrate enzyme substrate product product enzyme active site B D active site active site enzyme substrate,screenshots/biology/2019/summer/component23/q10,,
2019.0,s,23,11.0,C,11  The  diagram  shows  an  experiment  to  investigate  the  balance  between  respiration  and photosynthesis. product In which tube are photosynthesis and respiration taking place at the same time? D A B C black polythene to keep out light water snail pond weed light light light [Turn over 6 A C B D,screenshots/biology/2019/summer/component23/q11,,
2019.0,s,23,12.0,B,,,,
2019.0,s,23,13.0,C,,,,
2019.0,s,23,14.0,D,,,,
2019.0,s,23,15.0,A,15  Starch in food is digested in two stages. In which parts of the alimentary canal do the two stages occur? 8 A B C D starch into maltose maltose into glucose duodenum lining of small intestine stomach mouth mouth stomach lining of small intestine duodenum,screenshots/biology/2019/summer/component23/q15,,
2019.0,s,23,16.0,B,"16  A celery stalk was placed into a beaker of blue dye. When the dye reached the leaves, the stalk was taken out and a section was cut, as shown in the diagram. celery stalk blue dye cut Which diagram shows the appearance of the cut end of the stalk? A B C D blue dye blue dye blue dye 9",screenshots/biology/2019/summer/component23/q16,,
2019.0,s,23,17.0,D,17  The table shows the rate of water flow through a tree over a 12 hour period. time of day rate of flow / cm per hour 17:00 19:00 11:00 13:00 15:00 17:00 19:00 100 120 140 250 300 260 180 What conclusion can be drawn from the table? A  Between 7:00 and 17:00 hours the rate of flow continuously increases. B  The greatest increase in rate of flow in a two-hour period is between 11:00 and 13:00 hours. C  Water does not flow up through a tree at night. D  Water flow is affected by humidity. [Turn over 10,screenshots/biology/2019/summer/component23/q17,,
2019.0,s,23,18.0,B,18  Scientists investigate the movement of substances in a plant. They cut a ring of tissue from the stem. Removing the tissue removes some of the transport vessels found around the edge of the stem. A few days later they notice swelling above the area where the tissue has been removed. leaves tissue removed time swelling roots What causes the swelling? A  Phloem vessels have been removed and sucrose cannot move to the sink. B  Phloem vessels have been removed and sucrose cannot move to the source. C  Xylem vessels have been removed and minerals cannot move to the sink. D  Xylem vessels have been removed and minerals cannot move to the source.,screenshots/biology/2019/summer/component23/q18,,
2019.0,s,23,19.0,C,"19  The diagram shows cross-sections through three types of blood vessel, not drawn to the same scale. 11 V W X Which section is from a vein and which is from a capillary? A B C D vein capillary V W W X W V X W",screenshots/biology/2019/summer/component23/q19,,
2019.0,s,23,20.0,A,20  By which route would an HIV infection not be transmissible? A  blood B  saliva C  sharing needles for injections D  semen,screenshots/biology/2019/summer/component23/q20,,
2019.0,s,23,21.0,D,21  The diagram illustrates changes in air pressure taking place inside the lungs during a complete cycle of breathing. Atmospheric pressure is 101 kPa. At which point on the diagram are the ribs beginning to be lowered? B 102 C pressure in lungs / kPa 101 A 100 time D [Turn over,screenshots/biology/2019/summer/component23/q21,,
2019.0,s,23,22.0,B,22  Which process uses energy released by respiration? 12 A  diffusion B  evaporation C  growth D  osmosis,screenshots/biology/2019/summer/component23/q22,,
2019.0,s,23,23.0,D,23  The volume of oxygen taken up by germinating seeds was measured. The graph shows the results. volume of oxygen taken up / cm3 2.0 1.8 1.6 1.4 1.2 1.0 0.8 0.6 0.4 0.2 0 0 What is the rate of oxygen uptake? A  0.08 cm3 per minute B  8.00 cm3 per minute C  10.8 cm3 per minute D  12.50 cm3 per minute 5 10 15 time / minutes 20,screenshots/biology/2019/summer/component23/q23,,
2019.0,s,23,24.0,B,24  The diagrams show the structures on each side of a synaptic cleft. Which diagram is correctly labelled? 13 A synaptic cleft direction of impulse B synaptic cleft direction of impulse released neurotransmitter released neurotransmitter neurotransmitter receptor molecules neurotransmitter receptor molecules C synaptic cleft direction of impulse D synaptic cleft direction of impulse released neurotransmitter released neurotransmitter,screenshots/biology/2019/summer/component23/q24,,
2019.0,s,23,25.0,A,25  Dialysis  is  a  method  of  regulating  the  composition  of  blood  when  the  kidneys  are  not  working neurotransmitter receptor molecules neurotransmitter receptor molecules properly. Which substance is absent from fresh dialysis fluid? A  bile B  glucose C  salt D  water [Turn over 14,screenshots/biology/2019/summer/component23/q25,,
2019.0,s,23,26.0,B,26  The diagram shows a vertical section through part of a human eye. A fly is coming nearer to the eye. The eye begins to focus the image of the fly on its retina. Q R S fly How do the labelled parts of the diagram change? A B C D Q contracts relaxes contracts relaxes R thinner fatter fatter thinner S tighter slacker slacker tighter,screenshots/biology/2019/summer/component23/q26,,
2019.0,s,23,27.0,D,"27  Where is glucagon secreted, and what is its effect on blood glucose concentration? A B C D secreted by effect on blood glucose concentration liver liver pancreas pancreas increases decreases increases decreases",screenshots/biology/2019/summer/component23/q27,,
2019.0,s,23,28.0,B,28  Which statement about antibiotics is correct? A  Antibiotics are effective against viral diseases. B  Antibiotics are produced by white blood cells. C  Antibiotics can provide pain relief. D  Antibiotics can stop bacteria making new cell walls.,screenshots/biology/2019/summer/component23/q28,,
2019.0,s,23,29.0,C,29  Where is progesterone produced? 15 A  ovary B  pituitary gland C  prostate gland D  uterus,screenshots/biology/2019/summer/component23/q29,,
2019.0,s,23,30.0,C,30  Which feature allows the sperm to dissolve the jelly coating of the egg cell? A  acrosome B flagellum C  mitochondria D  nucleus,screenshots/biology/2019/summer/component23/q30,,
2019.0,s,23,31.0,B,31  Parents with alleles IAIB and IoIo can produce children with which blood groups? A  A and B B  AB C  A and O D  B and O,screenshots/biology/2019/summer/component23/q31,,
2019.0,s,23,32.0,C,32  The diagram shows the chromosomes in the nucleus of a cell that divides by mitosis. Which diagram shows the chromosomes in the nucleus of one of the daughter cells produced? A B C D [Turn over,screenshots/biology/2019/summer/component23/q32,,
2019.0,s,23,33.0,C,"33  During protein synthesis, what is the function of the ribosome? 16 A  assemble amino acids in a chain B  carry a copy of a gene to the cytoplasm C  contain the code for the synthesis of a protein D  determine the order of bases in the protein",screenshots/biology/2019/summer/component23/q33,,
2019.0,s,23,34.0,B,34  The table shows some inherited features. Which features show co-dominance? A B C D blood group colour blindness (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:22) sex (cid:26) (cid:26) (cid:22) (cid:26) key (cid:22)= co-dominant (cid:26)= not co-dominant,screenshots/biology/2019/summer/component23/q34,,
2019.0,s,23,35.0,C,35  These events may happen when an antibiotic is used to treat a bacterial infection. 1  The antibiotic kills most of the bacteria. 2  The antibiotic resistant bacteria reproduce. 3  The antibiotic resistant bacteria survive. 4  Some bacteria mutate and are resistant to the antibiotic. Which sequence may produce a strain of antibiotic resistant bacteria? A  1 → 2 → 3 → 4 B  2 → 3 → 1 → 4 C  3 → 1 → 4 → 2 D  4 → 1 → 3 → 2,screenshots/biology/2019/summer/component23/q35,,
2019.0,s,23,36.0,C,,,,
2019.0,s,23,37.0,A ,,,,
2019.0,s,23,38.0,D,38  Scientists in one country are using bacteria to break down crude oil in abandoned oil fields. This produces natural gas which is used as a fuel. Why are bacteria useful in this example of biotechnology? A  Bacteria are involved in the nitrogen cycle. B  Bacteria are microorganisms. C  Bacteria can be pathogens. D  Bacteria can reproduce very quickly. [Turn over 18,screenshots/biology/2019/summer/component23/q38,,
2019.0,s,23,39.0,B,39  The diagrams show the stages in the production of human insulin. Which stage uses the enzyme DNA ligase? A B gene for insulin identified and removed from a human cell plasmid is removed from a bacterium and cut open C D the gene for insulin is inserted into the plasmid,screenshots/biology/2019/summer/component23/q39,,
2019.0,s,23,40.0,A,40  What is an undesirable effect of deforestation? the plasmid is inserted into a bacterium which reproduces and insulin is produced loss of soil A  habitat creation B C  more species D reduced carbon dioxide in the atmosphere 19,screenshots/biology/2019/summer/component23/q40,,
2019.0,w,21,1.0,C,1  The diagram shows a plant. 2 light Which characteristic of living organisms is shown by the plant in the diagram? A  excretion B reproduction C respiration D  sensitivity,screenshots/biology/2019/winter/component21/q1,,
2019.0,w,21,2.0,C,"2  Using the binomial system of naming organisms, the name of the lion is Panthera leo. Which statement is correct? A  The lion belongs to the kingdom Panthera. B  The lion belongs to the genus Panthera. C  The lion belongs to the species Panthera. D  The lion belongs to the genus leo.",screenshots/biology/2019/winter/component21/q2,,
2019.0,w,21,3.0,B,"3  The table shows the number of animals collected in a sample from a woodland and the groups to which they belong. animal group number in sample arachnids crustaceans insects myriapods 10 8 80 7 How many arthropods in total, in this sample, have six or eight legs? A  15 B  88 C  90 D  98 3",screenshots/biology/2019/winter/component21/q3,,
