year,month,component,question number,text,screenshot_path,ms_path,marks
2017.0,w,61,3.0,"3  A  student  is  investigating  whether  the  diameter  of  a  pendulum  bob  affects  the  period  of  a pendulum. The period is the time taken for one complete oscillation of the pendulum. Fig. 3.1 shows a pendulum. Fig. 3.2 shows one complete oscillation. stand clamp thread bob one complete oscillation Fig. 3.1 Fig. 3.2 The student has the following apparatus: pendulum bobs made of polystyrene with diameters 1 cm, 2 cm, 3 cm, 4 cm and 5 cm a supply of thread and a pair of scissors clamp and stand. Plan an experiment to investigate whether the diameter of a pendulum bob affects the period of a pendulum. You should: list additional apparatus that you would require explain briefly how you would carry out the investigation state the key variables that you would control draw a table with column headings, to show how you would display your readings (You are not required to enter any readings in the table.) explain briefly how you would use your readings to reach a conclusion. • • • • • .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... ......................................................................................................................................................[7]",screenshots/2017/winter/component61/q3,marking_schemes/2017/winter/component61/q3,7.0
2017.0,w,61,4.0,"Fig. 4.1 shows the apparatus used. 10 P a b Q metre rule bench pivot Fig. 4.1 The student places the metre rule on the pivot and adjusts its position so that the metre rule is as near as possible to being balanced. He places a load P on the metre rule so that its centre is exactly at the 30.0 cm mark. He records the distance a between P and the pivot. a =  ............................................................... He places a load Q of weight Q = 1.0 N on the metre rule and adjusts the position of Q so that the metre rule is as near as possible to being balanced. He measures the distance b between the centre of load Q and the pivot. He repeats the procedure, with the load P remaining at the 30.0 cm mark, using Q values of 2.0 N, 3.0 N, 4.0 N and 5.0 N. All the readings are recorded in Table 4.1. 19.8 cm 1 1 N Q Table 4.1 b / cm 40.0 19.5 13.5 10.5 7.5 Q / N 1.0 2.0 3.0 4.0 5.0 (a)  For each value of Q, calculate  Q 1  and record the result in the table. [1] N (x-axis). 1 1 11 [4] (c)  (i)  Determine the gradient G of the graph. Show clearly on the graph how you obtained the necessary information. (ii)  Calculate the weight P of load P using the equation P =  a G, where a = 19.8 cm. G =  ...........................................................[2] P =  ...........................................................[1] (d)  The  student  measures  the  weight  P  of  load  P  using  a  forcemeter.  Fig.  4.2  shows  the forcemeter. 12 N 0.0 1.0 2.0 load P Write down the reading P shown on the forcemeter. Fig. 4.2 P =  ....................................................... N [1] (e)  The student has carried out the experiment with care and is expecting the two values of P in (c) and (d) to be the same. Suggest two reasons why the values of P may be different. 1.  ............................................................................................................................................... ................................................................................................................................................... 2.  ............................................................................................................................................... ................................................................................................................................................... [2]",screenshots/2017/winter/component61/q4,marking_schemes/2017/winter/component61/q4,11.0
2017.0,w,62,1.0,"DC (ST/FC) 134120/4 [Turn over 1  A student is comparing the oscillations of two pendulums. Fig. 1.1 shows the first pendulum. 2 clamp d bob Fig. 1.1 (a)  (i)   On Fig. 1.1, measure the distance d, from the bottom of the clamp to the bottom of the bob. d =  .....................................................cm [1] (ii)   Fig. 1.1 is drawn 1/10th actual size. Calculate the actual distance D from the bottom of the clamp to the bottom of the bob. D =  .....................................................cm [1] (iii)   Explain  briefly  how  to  use  a  set-square  to  avoid  a  parallax  (line-of-sight)  error  when measuring the length of this pendulum. You may draw a diagram. ........................................................................................................................................... .......................................................................................................................................[1] (b)  The student displaces the bob slightly and releases it so that it swings. She measures the time t for 20 complete oscillations. The time t is shown on the stopwatch in Fig. 1.2. 3 Fig. 1.2 (i)  Write down the time t shown in Fig. 1.2. t =  ...........................................................[1] (ii)  Calculate  the  period  T1  of  the  pendulum.  The  period  is  the  time  for  one  complete oscillation. T1 =  ...........................................................[2] 4 (c)  The student repeats the procedure using another pendulum as shown in Fig. 1.3. This has a long, thin pendulum bob. The distance D from the bottom of the clamp to the bottom of the pendulum bob is the same as for the first pendulum. clamp D bob Fig. 1.3 She determines the period T2 of this pendulum. 1.37 s T2 =  ............................................................... In this experiment, both pendulum bobs have the same mass. A student suggests that since both pendulums have the same overall length D and mass, the periods T1 and T2 should be equal. State whether the results support this suggestion. Justify your answer by reference to the results. statement  .................................................................................................................................. justification  ................................................................................................................................ ................................................................................................................................................... ...............................................................................................................................................[2] (d)  The period T of a pendulum can be determined by measuring the time t for 20 complete oscillations and then calculating the period. Some students are asked to explain the reason for this method being more accurate than measuring the time taken for a single oscillation. Tick the box next to the sentence that gives the best explanation. The method eliminates errors from the measurements. The method is more accurate because the experiment is repeated. The method includes more readings so there is less chance for errors. The method reduces the effect of errors when starting and stopping the stopwatch. [1] (e)  A student plans to carry out more pendulum experiments. He considers possible variables and precautions to improve accuracy. In the following list, mark the possible variables with the letter V and the precautions with the letter P. amplitude of swing length of pendulum mass of pendulum bob shape of pendulum bob use of a reference point to aid counting viewing the rule at right-angles when measuring the length [2]",screenshots/2017/winter/component62/q1,marking_schemes/2017/winter/component62/q1,11.0
2017.0,w,62,2.0,"2  A student is investigating the cooling of water. (a)  The thermometer in Fig. 2.1 shows room temperature θR at the beginning of the experiment. Record θR. –10 0 10 20 30 40 50 60 70 80 90 100 110°C Fig. 2.1 θR =  ..................................................... ºC [1] (b)  The student pours 50 cm3 of hot water into a beaker. He measures the temperature θH of the hot water. θH =  ............................................................... 86 °C He adds 50 cm3 of cold water to the beaker. He stirs the water briefly. He measures the new temperature θM of the water in the beaker. Calculate the temperature fall θF using the equation θF = (θH − θM). θM =  ............................................................... 52 °C θF =  ............................................................... [1] (c)  He repeats the procedure in (b) using 100 cm3 of hot water and 100 cm3 of cold water. θH =  ............................................................... 84 °C θM =  ............................................................... 54 °C Calculate the temperature fall θF using the equation θF = (θH − θM). θF =  ...........................................................[1] (d)  Suggest one reason for stirring the water before reading θM. ................................................................................................................................................... ...............................................................................................................................................[1] (e)   A  student  states  that  the  temperature  fall θF  should  be  the  same  each  time  because  the proportions of hot and cold water are the same. Suggest one reason why θF could be significantly different in (b) and (c). ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1] (f)  Suggest an improvement to the apparatus to make it more likely that θF would be the same each time. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1] (g)   Suggest a condition, not included in your answer to (f), that you would control to make it more likely that θF would be the same each time. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1] (h)   The student uses a measuring cylinder to measure the volume of water he uses. Draw a measuring cylinder about half-full of water. Show clearly on your diagram the line-of-sight required for obtaining a correct reading for the volume of water. [3]",screenshots/2017/winter/component62/q2,marking_schemes/2017/winter/component62/q2,10.0
2017.0,w,62,3.0,"3  A student is determining the focal length f of a lens. Fig. 3.1 shows the apparatus used. illuminated object u v screen lens Fig. 3.1 (a)  • The student places the screen about 100 cm from the illuminated object. •  She places the lens between the object and the screen so that the centre of the lens is at a distance u = 20.0 cm from the object. •  She adjusts the position of the screen until a clearly focused image is formed on the screen. •  She measures the distance v between the centre of the lens and the screen. •  She repeats the procedure using values for u of 22.0 cm, 25.0 cm, 30.0 cm and 35.0 cm. • The readings are shown in Table 3.1. Table 3.1 u / cm 20.0 22.0 25.0 30.0 35.0 v / cm 60.0 47.1 37.5 29.8 26.3 Plot a graph of v / cm (y-axis) against u / cm (x-axis). You do not need to start your axes at the origin (0, 0). Draw the best-fit curve. 9 [4] (b)  (i)  •  Mark, with a cross, the point on the graph grid where u = 25.0 cm and v = 25.0 cm. •  Mark with a cross, the point on the graph grid where u = 35.0 cm and v = 35.0 cm. • [1] (ii)  •  Record u1, the value of u at the point where the straight line crosses your graph line. Join these two points with a straight line. u1 =  ..........................................................cm •  Record v1, the value of v at the point where the straight line crosses your graph line. v1 =  ..........................................................cm [1] (iii)  Calculate the focal length f of the lens using the equation f = (u1 + v1) . 4 f =  ..........................................................cm [2] (c)  Suggest  two  differences  that  you  would  expect  to  see  between  the  appearance  of  the illuminated object and the image on the screen. 1.  ............................................................................................................................................... 2.  ............................................................................................................................................... [2] (d)   Suggest  two  precautions  that  you  would  take  in  order  to  obtain  reliable  readings  in  this experiment. 1.  ............................................................................................................................................... 2.  ............................................................................................................................................... [2]",screenshots/2017/winter/component62/q3,marking_schemes/2017/winter/component62/q3,12.0
2017.0,w,62,4.0,"produced by adding loads. Fig. 4.1 shows the set-up used. 11 boss stand clamp rubber band bench hook Fig. 4.1 A metre rule A selection of different rubber bands A selection of loads. In addition to the apparatus shown in Fig. 4.1, the following apparatus is available to the student: Plan an experiment to investigate how strips of rubber of different widths stretch when loaded. You should • • • explain briefly how you would carry out the investigation state the key variables that you would control draw a table, or tables, with column headings to show how you would display your readings (You are not required to enter any readings in the table.) explain briefly how you would use your readings to reach a conclusion. • .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... ......................................................................................................................................................[7]",screenshots/2017/winter/component62/q4,marking_schemes/2017/winter/component62/q4,7.0
2017.0,w,63,1.0,"DC (NH/CGW) 132967/3 [Turn over 1  Some students are investigating how the use of a lid affects the rate of cooling of water in a 2 beaker. They are using the apparatus shown in Fig. 1.1. beakers lid thermometer A B Fig. 1.1 A student pours 100 cm3 of hot water into beaker A. • •  He records the temperature of the water in beaker A and immediately starts a stopclock. The student records the temperature θ of the water every 30 s. His readings are shown • in Table 1.1. The student repeats the procedure for beaker B using 75 cm3 of hot water. • (a)  Complete the headings and the time column in Table 1.1. [2] t / Table 1.1 beaker A without a lid beaker B with a lid θ / 80.0 77.0 74.5 72.5 70.5 69.0 68.0 θ / 81.0 79.0 77.5 76.0 75.0 74.0 73.5 (b)  Describe two precautions which should be taken to ensure that the temperature readings are as accurate as possible in the experiment. 1  ................................................................................................................................................ ................................................................................................................................................... 2  ................................................................................................................................................ ................................................................................................................................................... [2] (c)  (i)  Write a conclusion, stating how the use of the lid affects the rate of cooling of the water. Justify your answer by reference to the results. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] (ii)  Suggest one change to the apparatus or procedure to make the comparison a fairer test. Explain why the change makes the test fairer. change  .............................................................................................................................. ........................................................................................................................................... explanation  ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... [2] (iii)  The temperature of the water in each beaker decreases. Describe one other similarity in the pattern of cooling in beakers A and B. ........................................................................................................................................... .......................................................................................................................................[1] (d) –10 0 10 20 30 40 50 60 70 80 90 100 110 °C Fig. 1.2 (i)  Record the room temperature θR, shown on the thermometer in Fig. 1.2. θR =  .......................................................... [1] (ii)  Another student is carrying out the same experiment in a room with a room temperature that is much higher than θR. Suggest whether this might affect the cooling of the water in beaker A in her experiment. Briefly explain your answer. suggestion  ......................................................................................................................... explanation  ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... [1]",screenshots/2017/winter/component63/q1,marking_schemes/2017/winter/component63/q1,11.0
2017.0,w,63,2.0,"She is using the circuit shown in Fig. 2.1. 5 power supply A X Y Fig. 2.1 (a)  On Fig. 2.1, show a voltmeter connected so that it measures the potential difference across [1] resistor X. (b)  The student uses the ammeter to measure the current IS in the circuit. 0.4 0.6 0.2 0 0.8 1.0 A Fig. 2.2 Record the current IS, as shown on the ammeter in Fig. 2.2. IS =  ...........................................................[1] and then reconnects it to measure the potential difference VY across resistor Y. 6 1 0 2 3 V 4 5 1 0 2 3 V 4 5 Fig. 2.3 Fig. 2.4 •  Record the value of the potential difference VX across resistor X, shown in Fig. 2.3. VX =  ............................................................... •  Record the value of the potential difference VY across resistor Y, shown in Fig. 2.4. VY =  ............................................................... [1] (ii)  She then measures the potential difference VS across the combination of both resistors. 4 5 1 0 2 3 V Fig. 2.5 Record the value of the potential difference VS across the combination of both resistors, shown in Fig. 2.5. VS =  ...........................................................[1] 7 State whether the readings support this suggestion. Justify your statement with reference to the results. statement  .......................................................................................................................... justification  ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... [2] (d)  Calculate  the  resistance  RS  of  the  combination  of  resistors,  using  the  readings  from  (b) and (c)(ii) and the equation RS = VS IS . RS =  ...........................................................[2] (e)  (i)  The circuit components are to be rearranged so that: resistors X and Y are in parallel the ammeter will measure the total current in the circuit the voltmeter will measure the potential difference across both resistors. • • • In the space below, draw a diagram of this circuit using standard electrical symbols. [2] 8 She measures and records the total current IP in the circuit and the potential difference VP across the resistors. IP =   0.81 VP =     3.6 –––––––– –––––––– A V The resistance of two resistors connected in parallel is less than the resistance of the same two resistors connected in series. State whether the readings indicate that she has set up the circuit correctly. Explain your answer. suggestion  ......................................................................................................................... explanation  ........................................................................................................................ ........................................................................................................................................... ........................................................................................................................................... [1]",screenshots/2017/winter/component63/q2,marking_schemes/2017/winter/component63/q2,11.0
2017.0,w,63,3.0,"They use the apparatus shown in Fig. 3.1. 9 forcemeter metre rule clamp 100.0 cm mark bench clamp 0.0 cm mark d 200 g mass Fig. 3.1 (a)  (i)  The students suspend a 200 g mass at a distance d from the end of the rule. They  then  adjust  the  height  of  the  clamp  holding  the  forcemeter  so  that  the  rule  is horizontal. Fig. 3.2 shows the forcemeter when the value of d is 10.0 cm. N 0.0 0.5 1.0 1.5 2.0 2.5 metre rule Fig. 3.2 In Table 3.1, record the forcemeter reading F, as shown in Fig. 3.2. [1] 10 Table 3.1 d / cm 10.0 30.0 50.0 70.0 90.0 F / N 1.05 1.65 1.95 2.25 (ii)  The  students  repeat  the  procedure  for  values  of  d  =  30.0 cm,  50.0 cm,  70.0 cm  and 90.0 cm. Their readings are shown in Table 3.1. Explain how the students could make sure that the rule is horizontal before each reading. You may draw a diagram. ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[1] (b)  Plot a graph of F / N (y-axis) against d / cm (x-axis). Start your axes from the origin (0, 0). Draw a best-fit line. (c)  (i)  From your graph, determine F0, the value of F when d = 0.0 cm. (ii)  Calculate the weight WR of the metre rule, using the equation WR = 2 × F0. Give WR to a suitable number of significant figures for this experiment. F0 =  ...........................................................[1] [4] WR =  ...........................................................[2] (d)  A student correctly plots your data points on another sheet of graph paper. State and explain whether his best-fit line is likely to be the same as yours. Justify your answer with reference to the plots. statement  .................................................................................................................................. explanation  ............................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... [1] (e)  Another student, carrying out the same experiment, is not sure if some of his values of F are correct. Suggest one improvement to the procedure which would help him to obtain more reliable F values. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1]",screenshots/2017/winter/component63/q3,marking_schemes/2017/winter/component63/q3,11.0
2018.0,m,42,1.0,"DC (SC/SW) 149762/5 [Turn over 1 (a)  Define acceleration. 2 .............................................................................................................................................. [1] (b)  Fig. 1.1 shows the speed-time axes for the graph of the motion of a car. speed m / s 30 20 10 0 0 10 20 30 40 time / s 50 (i)  The car starts from rest. Fig. 1.1 From time = 0 to time = 15 s, the car has a constant acceleration to a speed of 28 m / s. From time = 15 s to time = 32 s, the car has a constant speed of 28 m / s. From time = 32 s, the car has a constant deceleration of 2.0 m / s2 until it comes to rest. On Fig. 1.1, draw the graph, using the space below for any calculations. [5] (ii)  From time = 15 s to time = 32 s, the path of the car is part of a circle. For this motion, state 1.  the direction of the resultant force on the car, ........................................................................................................................................... 2.  what happens to the velocity of the car. ........................................................................................................................................... [2]",screenshots/2018/march/component42/q1,marking_schemes/2018/march/component42/q1,8.0
2018.0,m,42,2.0,"2 (a)  A force is used to move an object from the Earth’s surface to a greater height. Explain why the gravitational potential energy (g.p.e.) of the object increases. ................................................................................................................................................... .............................................................................................................................................. [1] (b)  Fig. 2.1 shows a train moving up towards the top of a mountain. Fig. 2.1 The train transports 80 passengers, each of average mass 65 kg, through a vertical height of 1600 m. Calculate the increase in the total gravitational potential energy (g.p.e.) of the passengers. increase in g.p.e. =  ......................................................... [2] (c)  The  engine  of  the  train  has  a  power  of  1500 kW. The  time  taken  to  reach  the  top  of  the mountain is 30 minutes. Calculate the efficiency of the engine in raising the 80 passengers 1600 m to the top of the mountain. efficiency =  ......................................................... [4]",screenshots/2018/march/component42/q2,marking_schemes/2018/march/component42/q2,7.0
2018.0,m,42,3.0,"(a)  Complete the statement by writing in the blank spaces. 4 The moment of a force about a pivot is equal to  ...................................................................... multiplied by .......................................................................................................................... [1] (b)  Fig. 3.1 shows a horizontal rod of length 2.4 m and weight 160 N. The weight of the rod acts at its centre. The rod is suspended by two vertical ropes X and Y. The tension in each rope is 80 N. 80 N rope X 80 N rope Y rod 2.4 m 160 N Fig. 3.1 (i)  State the name given to the point at which the weight of the rod acts. ...................................................................................................................................... [1] (ii)  Calculate the mass of the rod. mass =  ......................................................... [1] (iii)  The rod is in equilibrium. Using data from Fig. 3.1, explain why. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [4]",screenshots/2018/march/component42/q3,marking_schemes/2018/march/component42/q3,7.0
2018.0,m,42,4.0,"Fig. 4.1 shows a cold plastic spoon that has just been placed in hot liquid in a cup. 5 plastic spoon hot liquid Fig. 4.1 (a)  Describe, in terms of molecules, why the temperature of the whole of the spoon increases. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................. [3] (b)  The plastic spoon is replaced by a metal spoon. Describe an additional process by which the temperature of the whole of this spoon increases. ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................. [2] (c)  The cup contains 150 g of liquid of specific heat capacity 4.2 J / (g °C). When the cold spoon is placed into the hot liquid, the temperature of the liquid decreases from 80 °C to 56 °C. Calculate the loss of thermal energy from the liquid. energy loss =  ......................................................... [3]",screenshots/2018/march/component42/q4,marking_schemes/2018/march/component42/q4,8.0
2018.0,m,42,5.0,"(a)  Fig. 5.1 shows the apparatus used to observe the motion of smoke particles that are in the air in a box. 6 eye microscope light air molecules and smoke particles Fig. 5.1 Light from a lamp enters the box through a window in one side of the box. The smoke particles are observed using a microscope fixed above a window in the top of the box. (i)  The motion of a single smoke particle is observed through the microscope. In the circle shown, sketch the path of this smoke particle. [1] (ii)  Explain why the smoke particle follows the path that is observed. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ...................................................................................................................................... [3] (b)  A tennis player is practising by hitting a ball many times against a wall. The ball hits the wall 20 times in 60 s. The average change in momentum for each collision with the wall is 4.2 kg m / s. Calculate the average force that the ball exerts on the wall. average force =  ......................................................... [3]",screenshots/2018/march/component42/q5,marking_schemes/2018/march/component42/q5,7.0
2018.0,m,42,6.0,"(a)  Fig. 6.1 represents the electromagnetic spectrum. 8 visible light radio waves microwaves A B C D Fig. 6.1 State the radiation in each of the regions represented by A, B, C and D in Fig. 6.1. A   ................................................................ B   ............................................................... C   ............................................................... D   ............................................................... [2] (b)  A source emits visible light. Fig. 6.2 shows a ray of red light from the source incident on the face XY of a glass prism at point S. X normal ray of red light i S Y Z Fig. 6.2 The angle of incidence i of the ray is 35 °. The refractive index of the glass for red light is 1.5. (i)  Calculate the angle of refraction in the glass at S. angle of refraction =  ......................................................... [2] (ii)  On Fig. 6.2, draw the refracted ray at face XY and the ray emerging from face XZ of the [2] prism. Label this ray R. (iii)  A ray of blue light follows the same path as the ray of red light incident on the face XY. On Fig. 6.2, draw the path of this ray in the prism and emerging from the prism. Label this ray B. [2]",screenshots/2018/march/component42/q6,marking_schemes/2018/march/component42/q6,8.0
2018.0,m,42,7.0,"(a)  The speed of a light wave in air is 3.00 × 108 m / s. The refractive index of water is 1.33. Calculate the speed of the light wave in water. 10 speed =  ......................................................... [2] (b)  Fig.  7.1  shows  parallel  wavefronts  of  a  light  wave  in  air  incident  on  a  boundary  with  a transparent plastic. direction of light wave air transparent plastic Fig. 7.1 On Fig. 7.1, (i)  draw the positions of the four refracted wavefronts in the plastic, (ii)  draw an arrow to show the direction of travel of the refracted wave, (iii) label the angle of refraction r of the light wave. [3] [1] [1]",screenshots/2018/march/component42/q7,marking_schemes/2018/march/component42/q7,7.0
2018.0,m,42,8.0,"(a)  The lamp of a car headlight is rated at 12 V, 50 W. Calculate the current in the lamp when operating normally. 11 current =  ......................................................... [2] (b)  A car is driven at night. In a journey, the total charge that passes through the 12 V battery is 270 kC. (i)  Calculate the electrical energy transferred. (ii)  The fuel used by the car provides 3.6 × 104 J / cm3. Calculate the volume of fuel used to provide the energy calculated in (b)(i). energy =  ......................................................... [3] volume =  ......................................................... [2]",screenshots/2018/march/component42/q8,marking_schemes/2018/march/component42/q8,7.0
2018.0,m,42,9.0,Fig. 9.1 shows current-potential difference graphs for a resistor and for a lamp. 12 current / A 6.0 4.0 2.0 lamp resistor 0 0 2.0 4.0 Fig. 9.1 6.0 8.0 potential difference / V (a)  (i)  The  potential  difference  (p.d.)  applied  to  the  resistor  is  increased.  Tick  the  box  that [1] (ii)  The potential difference (p.d.) applied to the lamp is increased. Tick the box that indicates indicates the effect on the resistance of the resistor. resistance increases resistance is constant resistance decreases the effect on the resistance of the lamp. resistance increases resistance is constant resistance decreases (b)  The p.d. across the lamp is 6.0 V. Calculate the resistance of the lamp. resistance =  ......................................................... [2] [1] 13 (c)  The lamp and the resistor are connected in parallel to a 6.0 V supply. Calculate the current from the supply. current =  ......................................................... [2] (d)  The lamp and the resistor are connected in series to another power supply. The current in the circuit is 4.0 A. Calculate the total p.d. across the lamp and the resistor. p.d. =  ......................................................... [2],screenshots/2018/march/component42/q9,marking_schemes/2018/march/component42/q9,8.0
2018.0,m,42,10.0,"[Turn over (a)  Fig. 10.1 shows a straight wire AB placed in the magnetic field between the poles of a magnet. The ends of AB are connected to a galvanometer. 14 N B A S Fig. 10.1 When AB is moved vertically, the needle of the galvanometer shows a deflection. State three factors that affect the size of the deflection. 1   ............................................................................................................................................... 2   ............................................................................................................................................... 3   ............................................................................................................................................... [3] (b)  Fig. 10.2 shows a transformer. 240 V P A S 12 V B Fig. 10.2 (i)  The primary coil P has 8000 turns and an input of 240 V. The secondary coil S has an output of 12 V. Calculate the number of turns in the secondary coil. number =  ......................................................... [2] (ii)  A circuit containing a resistor is connected to the terminals A and B. A direct current (d.c.) is required in this resistor. On Fig. 10.2, draw this circuit. [1]",screenshots/2018/march/component42/q10,marking_schemes/2018/march/component42/q10,6.0
2018.0,m,42,11.0,"[Turn over how radioactive materials (i)  should be stored, 11 (a)  To ensure the safety of workers in laboratories where radioactive sources are used, describe ........................................................................................................................................... ...................................................................................................................................... [1] (ii)  should be handled. ........................................................................................................................................... ...................................................................................................................................... [1] (b)  Complete the table below for three types of emission from radioactive sources. type of emission nature range in air absorbed by electromagnetic radiation several km helium nucleus electron 0.2 mm paper [3] (c)  State the type of radiation emitted when (i)  an americium nucleus (241 95 Am) decays into a neptunium nucleus (237 93 Np), ...................................................................................................................................... [1] (ii)  a phosphorus nucleus (32 15 P) decays into a silicon nucleus (32 16 Si). ...................................................................................................................................... [1]",screenshots/2018/march/component42/q11,marking_schemes/2018/march/component42/q11,7.0
