year,month,component,question number,text,screenshot_path
2019,w,21,22,22  The diagram shows the image of a clock in a plane mirror. Which is the actual time? A  04:15 B  04:45 C  07:15 D  07:45 [Turn over 8,screenshots/physics/2019/winter/component21/q22
2019,w,21,23,23  A converging lens produces an image of an object O. The focal length of the lens is f. Which position of the object produces a virtual image? A O C f f 2f 2f O O B D f f 2f 2f O,screenshots/physics/2019/winter/component21/q23
2019,w,21,24,24  The diagram shows the electromagnetic spectrum. γ-rays X-rays ultraviolet visible light infrared microwaves radio waves increasing ...................... A word is missing from the label below the spectrum. Which word is missing? A  amplitude B frequency C  speed D  wavelength,screenshots/physics/2019/winter/component21/q24
2019,w,21,25,"25  Which row gives a possible set of values for the speed of sound in ice, in water and in steam? 9 speed of sound in ice m/s 500 1500 4000 4000 speed of sound in water m/s 1500 4000 500 1500 speed of sound in steam m/s 4000 500 1500 500 A B C D",screenshots/physics/2019/winter/component21/q25
2019,w,21,26,26  A  steel  bar  is  placed  in  an  East-West  direction  for  it  to  be  demagnetised.  No  other  magnet  is nearby. Which method is not suitable? A  Hammering the bar. B  Heating the bar to a very high temperature. C  Slowly taking the bar out of a coil that carries an alternating current. D  Slowly taking the bar out of a coil that carries a direct current.,screenshots/physics/2019/winter/component21/q26
2019,w,21,27,27  A plastic rod is rubbed with a dry cloth. The rod becomes positively charged. Why has the rod become positively charged? A B C D It has gained electrons. It has gained neutrons. It has lost electrons. It has lost neutrons.,screenshots/physics/2019/winter/component21/q27
2019,w,21,28,28  A circuit contains a cell of electromotive force (e.m.f.) of 2.0 V. The current in the circuit is 2.0 A. How much energy is converted by the cell in 2.0 minutes? A  2.0 J B  4.0 J C  8.0 J D  480 J [Turn over,screenshots/physics/2019/winter/component21/q28
2019,w,21,29,29  The circuit diagram shows a cell connected in series to a resistor and a component X. 10 What is component X? X A  bell B  diode C  heater D thermistor,screenshots/physics/2019/winter/component21/q29
2019,w,21,30,"30  Identical resistors are connected together to form arrangements X, Y and Z. X Y Z What is the correct order of the resistances of the arrangements from the largest to the smallest? A  X → Y → Z B  Y → X → Z C  Z → X → Y D  Z → Y → X 11",screenshots/physics/2019/winter/component21/q30
2019,w,21,31,"31  A circuit contains a cell of electromotive force (e.m.f.) 2.0 V, three resistors, three ammeters and two voltmeters. One ammeter is labelled P and one voltmeter is labelled Q. The readings on the other two ammeters and on the other voltmeter are shown. 2.0 V 0.50 A A A P 2.0 A A V 0.50 V V Q What is the reading on ammeter P and what is the reading on voltmeter Q? A B C D reading on P / A reading on Q / V 1.5 1.5 2.5 2.5 1.5 2.5 1.5 2.5 [Turn over",screenshots/physics/2019/winter/component21/q31
2019,w,21,32,32  There are two inputs and one output for the combination of logic gates shown. 12 input 1 input 2 output Which truth table represents the operation of this combination of logic gates? A B input 1 input 2 output input 1 input 2 output 0 0 1 1 0 0 1 1 0 1 0 1 C 0 0 1 0 0 0 1 1 0 1 0 1 D input 1 input 2 output input 1 input 2 output 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 1,screenshots/physics/2019/winter/component21/q32
2019,w,21,33,33  Where must a fuse be connected in a mains electric circuit? 1 0 1 1 A B C D the earth wire only the live wire only the neutral wire only the live wire and the earth wire,screenshots/physics/2019/winter/component21/q33
2019,w,21,34,34  A student investigates the output voltage induced across a coil of wire by a bar magnet. When will the induced voltage have the greatest value? A  The student slowly moves the bar magnet into the coil of wire. B  The student leaves the bar magnet stationary in the coil of wire. C  The student quickly removes the bar magnet from the coil of wire. D  The student places the bar magnet at rest outside the coil of wire. 13 A C B D key wire carrying a current out of the page,screenshots/physics/2019/winter/component21/q34
2019,w,21,35,35  There is a current in a wire. The direction of the current is out of the page. Which diagram shows the magnetic field pattern produced? [Turn over 36  Diagram  1  shows  a  coil  of  wire  P  between  the  poles  of  a  magnet.  The  ends  of  coil  P  are connected to a battery by slip rings. 14 Diagram 2 shows a coil of wire Q between the poles of a different magnet. The ends of coil Q are connected to a battery by a split-ring commutator. P Q N S N S diagram 2 diagram 1 What happens to coils P and Q? A B C D coil P continuously turns anticlockwise continuously turns clockwise makes one quarter turn anticlockwise then stops makes one quarter turn clockwise then stops coil Q makes one quarter turn anticlockwise then stops makes one quarter turn clockwise then stops continuously turns anticlockwise continuously turns clockwise,screenshots/physics/2019/winter/component21/q35
2019,w,21,37,37  Which diagram shows a possible structure of a neutral atom? A B C D key proton neutron electron 15,screenshots/physics/2019/winter/component21/q37
2019,w,21,38,38  The  scattering  of  particles  by  a  thin  gold  foil  provided  scientists  with  evidence  for  the  nuclear atom. Which particles were scattered by the gold nuclei in the thin foil? A  α-particles B  β-particles C  neutrons D  protons,screenshots/physics/2019/winter/component21/q38
2019,w,21,39,39  The diagram shows β-particles being directed between the poles of a magnet. β-particles In which direction will the particles be deflected? N S into the page A B  out of the page C D towards the bottom of the page towards the top of the page,screenshots/physics/2019/winter/component21/q39
2019,w,21,40,40  Why are some radioactive sources stored in boxes made from lead? A  Lead absorbs emissions from the radioactive sources. B  Lead decreases the half-life of radioactive sources. C  Lead increases the half-life of radioactive sources. D  Lead repels emissions from the radioactive sources. 16,screenshots/physics/2019/winter/component21/q40
2019,w,22,1,1  A student measures the dimensions of a cylindrical glass beaker. For which measurement should she use a micrometer screw gauge? 2 A  circumference of the beaker B  diameter of the beaker C  height of the beaker D thickness of the glass wall of the beaker,screenshots/physics/2019/winter/component22/q1
2019,w,22,2,2  The graph shows how the speed of a car varies during part of a journey. 20.0 speed m / s 15.0 10.0 5.0 0 0 2.0 4.0 6.0 8.0 10.0 12.0 time / s What is the acceleration of the car between 6.0 s and 10.0 s? A  0.50 m / s2 B  0.80 m / s2 C  1.25 m / s2 D  1.50 m / s2,screenshots/physics/2019/winter/component22/q2
2019,w,22,3,3  A car travels at an average speed of 60 km / h for 15 minutes. How far does the car travel in 15 minutes? A  4.0 km B  15 km C  240 km D  900 km,screenshots/physics/2019/winter/component22/q3
2019,w,22,4,4  A  box  is  placed  on  the  ground.  An  upward  force  of  15 N  is  needed  to  lift  the  box  at  constant speed. Which row correctly describes the box? A B C D mass of the box weight of the box 1.5 kg 15 N 15 N 150 kg 15 N 1.5 kg 150 kg 15 N 3,screenshots/physics/2019/winter/component22/q4
2019,w,22,5,"5  The table gives the mass and the volume of three objects P, Q and R. object mass / g volume / cm3 P Q R 23 170 240 36 720 340 Which objects can float in a liquid of density 0.85 g / cm3? A  P and Q only B  P and R only C  Q and R only D  P, Q and R",screenshots/physics/2019/winter/component22/q5
2019,w,22,6,"6  A hook is used to lift a metal plate, as shown. 100 N hook 50 cm 40 cm pivot W metal plate An upward force of 100 N is needed to lift the metal plate about the pivot, as shown. What is the weight W of the metal plate? C  180 N D  225 N A  80 N B  100 N",screenshots/physics/2019/winter/component22/q6
2019,w,22,7,7  What is the unit of the moment of a force? A  N B  N / kg C  N / m D  N m [Turn over 4,screenshots/physics/2019/winter/component22/q7
2019,w,22,8,8  A ship travels due North through still water at a speed of 20 m / s. It enters a channel where there is a current in the water from West to East. The speed of the current is 20 m / s. Which diagram shows the resultant velocity v of the ship? 20 m / s A v 20 m / s C 20 m / s B v 20 m / s D 20 m / s v 20 m / s v W N S E 20 m / s 20 m / s,screenshots/physics/2019/winter/component22/q8
2019,w,22,9,9  A ball is at rest on the ground. A boy kicks the ball. The boy’s boot is in contact with the ball for 0.040 s. The average force on the ball is 200 N. The ball leaves the boy’s boot with a speed of 20 m / s. Which row gives the impulse of the boot on the ball and the average acceleration of the ball? A B C D impulse on ball N s average acceleration of ball m / s2 8 8 5000 5000 0.8 500 0.8 500 5,screenshots/physics/2019/winter/component22/q9
2019,w,22,10,"10  An object P of mass 80 g collides with another object Q of mass 40 g. After the collision, P and Q stick together and then travel on together. Before the collision, P is travelling at a speed of 6.0 m / s and Q is at rest. What is the speed of P and Q after the collision? A  2.0 m / s B  3.0 m / s C  4.0 m / s D  6.0 m / s",screenshots/physics/2019/winter/component22/q10
2019,w,22,11,11  Brakes are used to slow down a moving car. Into which form of energy is most of the kinetic energy converted as the car slows down? A  chemical B  elastic C thermal D  sound potential energy.,screenshots/physics/2019/winter/component22/q11
2019,w,22,12,12  A  box  of  mass  8.0 kg  is  lifted  from  the  ground  and  placed  on  a  shelf.  The  box  gains  100 J  of The box falls off the shelf. Air resistance can be ignored. At what speed does the box hit the ground? A  3.5 m / s B  5.0 m / s C  25 m / s D  28 m / s,screenshots/physics/2019/winter/component22/q12
2019,w,22,13,13  A car is moving along a straight horizontal road. The car has 1.6 MJ of kinetic energy. The car accelerates for 20 s until the kinetic energy of the car increases to 2.5 MJ. What is the minimum average power developed by the car engine for this acceleration? A  45 W B  205 W C  45 kW D  205 kW [Turn over 6,screenshots/physics/2019/winter/component22/q13
2019,w,22,14,14  A drawing pin (thumb tack) has a sharp point at one end and a flat surface at the other end. sharp point flat surface The pin is pushed into a wooden board. How do the pressure and the force at the sharp point compare with the pressure and the force on the flat surface? A B C D force at the sharp point pressure at the sharp point greater than on the flat surface greater than on the flat surface the same as on the flat surface the same as on the flat surface greater than on the flat surface less than on the flat surface greater than on the flat surface less than on the flat surface,screenshots/physics/2019/winter/component22/q14
2019,w,22,15,15  The density of mercury is 13 600 kg / m3. What is the pressure at the bottom of a column of mercury that has a height of 75.0 cm? A  1.02 × 104 B  1.02 × 105 C  1.02 × 106 D  1.02 × 107 Pa Pa Pa Pa,screenshots/physics/2019/winter/component22/q15
2019,w,22,16,16  Which row describes the arrangement and the motion of the molecules in a gas? A B C D arrangement motion far apart far apart tightly packed tightly packed move freely vibrate only move freely vibrate only,screenshots/physics/2019/winter/component22/q16
2019,w,22,17,17  A bubble of air of volume 3.0 mm3 is under water. The bubble is at a depth where the pressure of the air inside the bubble is four times atmospheric pressure. The temperature of the air in the bubble stays the same as it rises to the surface. What is the volume of the air in the bubble as it reaches the surface? A  3.0 mm3 B  9.0 mm3 C  12 mm3 D  15 mm3 temperature increase is 1 °C temperature increase is 4 °C temperature increase is 2 °C temperature increase is 3 °C,screenshots/physics/2019/winter/component22/q17
2019,w,22,18,18  The same quantity of thermal energy is supplied to each of four blocks. Each block is made from a different material. Which block has the greatest thermal capacity? A B C D,screenshots/physics/2019/winter/component22/q18
2019,w,22,19,"19  A liquid turns into a gas. This occurs only at one particular temperature, and the change happens throughout the liquid. What is this process called? A  boiling B  condensation C  evaporation D fusion 7",screenshots/physics/2019/winter/component22/q19
2019,w,22,20,"20  In a cold country, a bicycle has been left outside all night. The cyclist finds the plastic hand grips feel less cold to the touch than the steel handlebars. Which row correctly describes the temperature and the property of the two materials? A B C D the temperature of the two materials the property of the two materials the temperature of the steel is much lower than that of the plastic the plastic is a better thermal conductor than the steel the temperature of the steel is much lower than that of the plastic the steel and the plastic are both at the same temperature the steel and the plastic are both at the same temperature the steel is a better thermal conductor than the plastic the plastic is a better thermal conductor than the steel the steel is a better thermal conductor than the plastic [Turn over",screenshots/physics/2019/winter/component22/q20
2019,w,22,21,21  The diagram shows a tent made from a new material. new material 8 What type of material should the tent be made of to reflect the radiant energy from the Sun? A B C D material texture material surface colour dull dull shiny shiny black white black white,screenshots/physics/2019/winter/component22/q21
2019,w,22,22,"22  A large hill blocks the direct path between a transmitter of radio waves and a receiver, as shown. transmitter hill receiver The receiver picks up the signal from the transmitter even though the radio waves do not travel through the hill. Which row is correct? A B C D A possible way for this to happen is diffraction round the hill. diffraction round the hill. refraction round the hill. refraction round the hill. A stronger signal is received using longer wavelengths. shorter wavelengths. longer wavelengths. shorter wavelengths. r 0 incident ray i r reflected ray The student varies the angle of incidence and then plots a graph of r against i. What does the graph look like? A B C D r 0 i 0 r r i 0 0 i 0 0 i",screenshots/physics/2019/winter/component22/q22
2019,w,22,23,23  A ray of light is incident on a plane mirror. A student measures the angle of incidence i and the angle of reflection r. 9 0 24  What is monochromatic light? A B C D light of a single amplitude light of a single frequency light of more than one colour light which travels with constant velocity,screenshots/physics/2019/winter/component22/q23
2019,w,22,25,25  The diagram shows the electromagnetic spectrum. γ-rays X-rays ultraviolet visible light infrared microwaves increasing ...................... A word is missing from the label below the spectrum. radio waves Which word is missing? A  amplitude B frequency C  speed D  wavelength [Turn over,screenshots/physics/2019/winter/component22/q25
2019,w,22,26,"26  Which row gives a possible set of values for the speed of sound in ice, in water and in steam? 10 speed of sound in ice m/s 500 1500 4000 4000 speed of sound in water m/s 1500 4000 500 1500 speed of sound in steam m/s 4000 500 1500 500 A B C D",screenshots/physics/2019/winter/component22/q26
2019,w,22,27,27  A  steel  bar  is  placed  in  an  East-West  direction  for  it  to  be  demagnetised.  No  other  magnet  is nearby. Which method is not suitable? A  Hammering the bar. B  Heating the bar to a very high temperature. C  Slowly taking the bar out of a coil that carries an alternating current. D  Slowly taking the bar out of a coil that carries a direct current.,screenshots/physics/2019/winter/component22/q27
2019,w,22,28,28  A plastic rod is rubbed with a dry cloth. The rod becomes positively charged. Why has the rod become positively charged? A B C D It has gained electrons. It has gained neutrons. It has lost electrons. It has lost neutrons.,screenshots/physics/2019/winter/component22/q28
2019,w,22,29,29  There is a current of 2.0 A in a resistor for 30 s. The potential difference (p.d.) across the resistor is 12 V. How much energy is transferred in the resistor? A  1.25 J B  5.0 J C  180 J D  720 J,screenshots/physics/2019/winter/component22/q29
2019,w,22,30,"30  Identical resistors are connected together to form arrangements X, Y and Z. 11 X Y Z What is the correct order of the resistances of the arrangements from the largest to the smallest? A  X → Y → Z B  Y → X → Z C  Z → X → Y D  Z → Y → X",screenshots/physics/2019/winter/component22/q30
2019,w,22,31,"31  Resistors of 1.0 Ω, 2.0 Ω and 3.0 Ω are connected in parallel with a cell. Which statement is correct? A  The current in each resistor is different but the potential difference (p.d.) across each resistor is the same. B  The current in each resistor is the same but the potential difference across each resistor is different. C  The potential difference across the 3.0 Ω is greater than the potential difference across the 1.0 Ω resistor. D  The sum of the potential differences across each resistor is equal to the electromotive force (e.m.f.) of the cell.",screenshots/physics/2019/winter/component22/q31
2019,w,22,32,32  The diagram shows a circuit component. What is it used for? A B C D to allow current in one direction only to change the direction of the current to emit light when there is a current to increase the size of the current [Turn over,screenshots/physics/2019/winter/component22/q32
2019,w,22,33,33  Which single logic gate behaves the same as the combination of logic gates shown? 12 A  AND B  NOR C  NOT 34  Where must a fuse be connected in a mains electric circuit? D  OR A B C D the earth wire only the live wire only the neutral wire only the live wire and the earth wire,screenshots/physics/2019/winter/component22/q33
2019,w,22,35,35  The N-pole of a magnet is moved into a coil of wire connected to a galvanometer. coil S N The needle of the galvanometer moves. Which situation must give a smaller galvanometer reading? A  Use a coil with fewer turns and a stronger magnet. B  Use a coil with fewer turns and a weaker magnet. C  Use a coil with more turns and a stronger magnet. D  Use a coil with more turns and a weaker magnet.,screenshots/physics/2019/winter/component22/q35
2019,w,22,36,36  A  step-down  transformer  is  100% efficient.  It has  an  input  voltage  of  240 V  a.c.  and  an  output voltage of 60 V a.c. The current in the primary coil is 0.50 A. What is the current in the secondary coil? A  0.13 A B  0.50 A C  2.0 A D  8.0 A,screenshots/physics/2019/winter/component22/q36
2019,w,22,37,37  The  diagrams  show  the  simple  atomic  structure  for  two  neutral  atoms  X  and  Y  of  different elements. 13 Which row is correct? X Y A B C D atom with more electrons atom with a more positively charged nucleus X X Y Y X Y X Y,screenshots/physics/2019/winter/component22/q37
2019,w,22,38,38  Plutonium-238 decays by the emission of an α-particle. Which equation represents the decay of a plutonium-238 nucleus? A  238 94Pu   →   238 94Pu   →   234 94Pu   →   234 94Pu   →   242 95U  +   0 –1α 92U  +   4 2α 92U  +   2 4α 96U   +   4 2α B  238 C  238 D  238,screenshots/physics/2019/winter/component22/q38
2019,w,22,39,"39  A radioactive isotope has a half-life of 8 days. A detector close to a sample of this isotope gives a count rate of 200 counts per minute. Without the source, the background count is 20 counts per minute. What is the count rate due to the source after 8 days? A  80 counts per minute B  90 counts per minute C  100 counts per minute D  110 counts per minute [Turn over",screenshots/physics/2019/winter/component22/q39
2019,w,22,40,40  Why are some radioactive sources stored in boxes made from lead? 14 A  Lead absorbs emissions from the radioactive sources. B  Lead decreases the half-life of radioactive sources. C  Lead increases the half-life of radioactive sources. D  Lead repels emissions from the radioactive sources. 15,screenshots/physics/2019/winter/component22/q40
2019,w,23,1,1  Which is the best apparatus to use to measure the thickness of a coin? 2 ruler with a millimetre scale A  balance B C  micrometer screw gauge D  pressure gauge,screenshots/physics/2019/winter/component23/q1
2019,w,23,2,2  The graph shows how the speed of an object varies with time. At which labelled time is the object decelerating? speed 0 0 A B C D,screenshots/physics/2019/winter/component23/q2
2019,w,23,3,3  A car travels at an average speed of 60 km / h for 15 minutes. How far does the car travel in 15 minutes? time A  4.0 km B  15 km C  240 km D  900 km,screenshots/physics/2019/winter/component23/q3
2019,w,23,4,4  Which equation shows the relationship between the weight W and the mass m of an object? A  W =  m g B  W = mg C  W = m + g D  W =  g m,screenshots/physics/2019/winter/component23/q4
2019,w,23,5,5  A box of mass 2.0 kg is pulled across a horizontal floor by a force of 6.0 N. The frictional force acting on the box is 1.0 N. What is the acceleration of the box? A  0.40 m / s2 B  2.5 m / s2 C  3.0 m / s2 D  3.5 m / s2,screenshots/physics/2019/winter/component23/q5
2019,w,23,6,"6  Four hollow glass spheres P, Q, R and S each have a mass of 72 g. Their volumes are given in the table. 3 P Q R S volume / cm3 55 65 75 85 Which spheres sink in a liquid of density 0.9 g / cm3? A  P, Q and R B  Q, R and S C  R and S only  D  S only 7  The diagram shows a uniform metre rule. The rule is pivoted at its mid-point. A downward force of 4.0 N acts on the rule at the 5 cm mark. The rule is held by a string at the 30 cm mark. The rule is in equilibrium. string metre rule 50 30 pivot 0 cm mark 5 4.0 N 100 cm mark What is the upward force that the string exerts on the rule? A  0.67 N B  4.0 N C  6.0 N D  9.0 N",screenshots/physics/2019/winter/component23/q6
2019,w,23,8,8  A ship sails due North at a speed of 20 m / s. A current in the water begins to move from East to West. The speed of this current is 20 m / s. What is the magnitude of the resultant velocity of the ship? A  0 m / s B  20 m / s C  28 m / s D  40 m / s,screenshots/physics/2019/winter/component23/q8
2019,w,23,9,9  The momentum of a body is changed by a force acting on it for a period of time. Which action increases the change in momentum? A  doubling the force and halving the time B  doubling the force for the same time C  halving both the force and time D  halving the force and doubling the time [Turn over,screenshots/physics/2019/winter/component23/q9
2019,w,23,10,10  A  toy  train  P  of  mass  0.50 kg  is  travelling  along  a  straight  track  with  a  velocity  of  3.0 m / s.  It collides with a stationary train Q of mass 1.0 kg. The two trains then stick together. 4 What is the velocity of the combined trains? A  1.0 m / s in the same direction as P was travelling originally B  1.0 m / s in the reverse direction to that in which P was travelling originally C  1.5 m / s in the same direction as P was travelling originally D  1.5 m / s in the reverse direction to that in which P was travelling originally,screenshots/physics/2019/winter/component23/q10
2019,w,23,11,11  Brakes are used to slow down a moving car. Into which form of energy is most of the kinetic energy converted as the car slows down? A  chemical B  elastic C thermal D  sound,screenshots/physics/2019/winter/component23/q11
2019,w,23,12,12  A force of 25 N acts on an object. The work done by the force is 400 J. How far does the object move in the direction of the force? A  6.3 cm B  16 cm C  16 m D  10 km,screenshots/physics/2019/winter/component23/q12
2019,w,23,13,13  A car is moving along a straight horizontal road. The car has 1.6 MJ of kinetic energy. The car accelerates for 20 s until the kinetic energy of the car increases to 2.5 MJ. What is the minimum average power developed by the car engine for this acceleration? A  45 W B  205 W C  45 kW D  205 kW 5,screenshots/physics/2019/winter/component23/q13
2019,w,23,14,14  A drawing pin (thumb tack) has a sharp point at one end and a flat surface at the other end. sharp point flat surface The pin is pushed into a wooden board. How do the pressure and the force at the sharp point compare with the pressure and the force on the flat surface? A B C D force at the sharp point pressure at the sharp point greater than on the flat surface greater than on the flat surface the same as on the flat surface the same as on the flat surface greater than on the flat surface less than on the flat surface greater than on the flat surface less than on the flat surface,screenshots/physics/2019/winter/component23/q14
2019,w,23,15,15  Which row compares the separation and the motion of the molecules of a hot gas with those of a cool liquid? (Both the gas and the liquid are at the same pressure.) A B C D separation motion greater for a gas greater for a gas smaller for a gas smaller for a gas faster for a gas slower for a gas faster for a gas slower for a gas,screenshots/physics/2019/winter/component23/q15
2019,w,23,16,16  A fixed mass of gas has a volume of 25 cm3. The pressure of the gas is 100 kPa. The volume of the gas is slowly decreased by 15 cm3 at constant temperature. What is the change in pressure of the gas? A  67 kPa B  150 kPa C  170 kPa D  250 kPa [Turn over 6,screenshots/physics/2019/winter/component23/q16
2019,w,23,17,"17  A liquid turns into a gas. This occurs only at one particular temperature, and the change happens throughout the liquid. What is this process called? A  boiling B  condensation C  evaporation D fusion",screenshots/physics/2019/winter/component23/q17
2019,w,23,18,"18  The diagram shows a liquid-in-glass thermometer. liquid thread –10 0 10 20 30 40 50 60 70 80 90 100 110 °C When the temperature of the thermometer rises, the changes produced cause the liquid thread to move to the right. Why does this happen when the temperature of the thermometer rises? A  Gases contract and liquids expand. B  Gases contract and solids expand. C  Liquids expand more than gases. D  Liquids expand more than solids. 7",screenshots/physics/2019/winter/component23/q18
2019,w,23,19,19  A sealed metal box contains a fixed mass of air. The sides of the box are insulated. air top insulation metal box bottom A scientist investigates the thermal conductivity of air. She measures how quickly thermal energy passes between the top and bottom of the box. Which row gives the correct procedure and conclusion? A B C D procedure heat bottom surface heat bottom surface heat top surface heat top surface conclusion air is a good thermal conductor air is a poor thermal conductor air is a good thermal conductor air is a poor thermal conductor,screenshots/physics/2019/winter/component23/q19
2019,w,23,20,"20  In a cold country, the ground is covered in snow. There is a pile of black sand outdoors and its temperature is the same as that of the snow. A man sprinkles a thin layer of this sand over the snow. Why does the black sand help to melt the snow during the day? A  Any thermal energy still left in the sand will melt the snow. B  The black sand is a good absorber of the infrared radiation from the Sun. C  The black sand is a good conductor of thermal energy. D  The black sand lowers the melting point of the snow. [Turn over",screenshots/physics/2019/winter/component23/q20
2019,w,23,21,"21  A large hill blocks the direct path between a transmitter of radio waves and a receiver, as shown. 8 transmitter hill receiver The receiver picks up the signal from the transmitter even though the radio waves do not travel through the hill. Which row is correct? A B C D A possible way for this to happen is diffraction round the hill. diffraction round the hill. refraction round the hill. refraction round the hill. A stronger signal is received using longer wavelengths. shorter wavelengths. longer wavelengths. shorter wavelengths.",screenshots/physics/2019/winter/component23/q21
2019,w,23,22,22  A person stands 1.0 m in front of a plane mirror. The mirror is moved away from the person at a speed of 1.0 m / s. Which statement is correct? A  The image moves away from the person at a speed of 1.0 m / s. B  The image moves away from the person at a speed of 2.0 m / s. C  The image moves towards the person at a speed of 1.0 m / s. D  The image moves towards the person at a speed of 2.0 m / s.,screenshots/physics/2019/winter/component23/q22
2019,w,23,23,23  White light is refracted and dispersed when it enters a glass prism from air. Which colour has the lowest speed as it moves through the glass prism? A  blue light B  orange light C D  violet light red light,screenshots/physics/2019/winter/component23/q23
2019,w,23,24,24  The diagram shows the electromagnetic spectrum. 9 γ-rays X-rays ultraviolet visible light infrared microwaves increasing ...................... A word is missing from the label below the spectrum. Which word is missing? radio waves A  amplitude B frequency C  speed D  wavelength,screenshots/physics/2019/winter/component23/q24
2019,w,23,25,"25  Which row gives a possible set of values for the speed of sound in ice, in water and in steam? speed of sound in ice m/s 500 1500 4000 4000 speed of sound in water m/s 1500 4000 500 1500 speed of sound in steam m/s 4000 500 1500 500 A B C D",screenshots/physics/2019/winter/component23/q25
2019,w,23,26,26  A  steel  bar  is  placed  in  an  East-West  direction  for  it  to  be  demagnetised.  No  other  magnet  is nearby. Which method is not suitable? A  Hammering the bar. B  Heating the bar to a very high temperature. C  Slowly taking the bar out of a coil that carries an alternating current. D  Slowly taking the bar out of a coil that carries a direct current. [Turn over,screenshots/physics/2019/winter/component23/q26
2019,w,23,27,27  A plastic rod is rubbed with a dry cloth. The rod becomes positively charged. Why has the rod become positively charged? 10 A B C D It has gained electrons. It has gained neutrons. It has lost electrons. It has lost neutrons.,screenshots/physics/2019/winter/component23/q27
2019,w,23,28,"28  There is a current of 3.0 A in a resistor for time t. During time t, a charge of 120 C flows through the resistor. What is time t ? A  0.025 minutes B  0.025 s C  40 minutes D  40 s",screenshots/physics/2019/winter/component23/q28
2019,w,23,29,"29  Identical resistors are connected together to form arrangements X, Y and Z. X Y Z What is the correct order of the resistances of the arrangements from the largest to the smallest? A  X → Y → Z B  Y → X → Z C  Z → X → Y D  Z → Y → X 11",screenshots/physics/2019/winter/component23/q29
2019,w,23,30,"30  Resistors of resistance 1.0 Ω, 2.0 Ω and 3.0 Ω are connected in parallel across the terminals of a cell. Which statement is correct? A  The currents in the resistors are equal. B  The sum of the currents in the three resistors is equal to the current in the cell. C  The sum of the potential differences (p.d.’s) across the resistors is equal to the electromotive force (e.m.f.) of the cell. D  The  potential  difference  across  the  3.0 Ω  resistor  is  greater  than  the  potential  difference across the other two resistors.",screenshots/physics/2019/winter/component23/q30
2019,w,23,31,"31  Diagram 1 shows a circuit containing an a.c. power supply, an unknown component X and a fixed resistor. The graph in diagram 2 shows how the potential difference (p.d.) across the resistor varies with time. X p.d. 0 0 diagram 1 What is component X? time diagram 2 thermistor relay coil A B C  diode D light-dependent resistor [Turn over",screenshots/physics/2019/winter/component23/q31
2019,w,23,32,32  An AND gate has two inputs and one output. Which truth table represents the action of the AND gate? 12 A input 1 input 2 output 0 0 1 1 0 1 0 1 C 0 1 1 1 input 1 input 2 output 0 0 1 1 0 1 0 1 1 1 1 0 B input 1 input 2 output 0 0 1 1 0 1 0 1 D 0 0 0 1 input 1 input 2 output 0 0 1 1 0 1 0 1 1 0 0 0,screenshots/physics/2019/winter/component23/q32
2019,w,23,33,33  Where must a fuse be connected in a mains electric circuit? A B C D the earth wire only the live wire only the neutral wire only the live wire and the earth wire,screenshots/physics/2019/winter/component23/q33
2019,w,23,34,34  A  wire  XY  is  connected  to  a  resistor  R.  The  wire  is  moved  in  the  magnetic  field  between  two magnetic poles. In which direction must the wire be moved so that the induced current is in the direction shown? induced current N D X A B S C Y R 13,screenshots/physics/2019/winter/component23/q34
2019,w,23,35,35  A step-up transformer produces a 60 V a.c. output from a 12 V a.c. input. There are 50 turns on the secondary coil. How many turns are there on the primary coil? A  5 B  10 C  50 D  250,screenshots/physics/2019/winter/component23/q35
2019,w,23,36,36  An a.c. generator contains a coil that rotates at a rate of 4500 revolutions per minute. What is the frequency of the alternating current? A  1.25 Hz B  75 Hz C  150 Hz D  4500 Hz,screenshots/physics/2019/winter/component23/q36
2019,w,23,37,37  Why are some radioactive sources stored in boxes made from lead? A  Lead absorbs emissions from the radioactive sources. B  Lead decreases the half-life of radioactive sources. C  Lead increases the half-life of radioactive sources. D  Lead repels emissions from the radioactive sources.,screenshots/physics/2019/winter/component23/q37
2019,w,23,38,38  The diagram represents a neutral atom. nucleus Which row identifies each type of particle in the diagram? A B C D electron electron neutron proton neutron proton electron electron proton neutron proton neutron [Turn over,screenshots/physics/2019/winter/component23/q38
2019,w,23,39,"39  A  thin  metal  foil  is  placed  in  a  vacuum.  α-particles  are  fired  at  the  foil  and  most  go  straight through. A very small proportion of the α-particles are deflected through large angles. 14 40  The background count rate measured by a radiation counter is 40 counts per minute. With the counter close to a radioactive source, the counter reading is 960 counts per minute. What does this provide evidence for? A  α-particles are very small. B  There are negative electrons in each atom. C  There is a tiny nucleus in each atom. D  There are neutrons in each atom. The half-life of the source is 20 minutes. What is the counter reading one hour later? A  115 counts per minute B  120 counts per minute C  155 counts per minute D  160 counts per minute 15",screenshots/physics/2019/winter/component23/q39
