year,month,component,question number,text,screenshot_path
2018,s,23,19,19  An  excess  of  aqueous  sodium  sulfate  was  added  to  aqueous  barium  chloride  and  the  mixture Which row shows the identity of the residue and the substances present in the filtrate? A B C D residue substances in filtrate barium sulfate barium sulfate sodium chloride sodium chloride barium chloride and sodium chloride sodium chloride and sodium sulfate barium chloride and sodium sulfate barium sulfate and sodium sulfate,2018/summer/component23/q19.png
2018,s,23,20,"20  Which methods are suitable for preparing both zinc sulfate and copper(II) sulfate? 1 2 3 reacting the metal oxide with warm dilute aqueous sulfuric acid reacting the metal with dilute aqueous sulfuric acid reacting the metal carbonate with dilute aqueous sulfuric acid A  1, 2 and 3 B  1 and 2 only  C  1 and 3 only  D  2 and 3 only [Turn over 21  Which element is classified as a non-metal in the Periodic Table? 8 A  calcium B  chlorine C  chromium D  copper",2018/summer/component23/q20.png
2018,s,23,22,"22  Part of the Periodic Table is shown. Which element is Q? B Element Q has a low boiling point, low density and does not conduct electricity. A 23  Which row describes a typical transition element? C D A B C D density in g / cm3 melting point in °C boiling point in °C colour of oxide 0.97 2.64 3.10 8.96 98 769 –7 1085 883 1382 59 2562 white white yellow red",2018/summer/component23/q22.png
2018,s,23,24,24  Which diagram represents a solid alloy? A B C D,2018/summer/component23/q24.png
2018,s,23,25,"25  The ionic equations for four reactions are shown. Z  +  X2+  →  Z2+  +  X 9 Z  +  2W+  →  Z2+  +  2W X  +  2W+  →  X2+  +  2W Y  +  Z2+  →  Y2+  +  Z What is the order of reactivity of the four metals, W, X, Y and Z? A B C D most reactive W X Y Z X W Z W Z Y X X least reactive Y Z W Y",2018/summer/component23/q25.png
2018,s,23,26,26  Which equation represents the first stage in the extraction of zinc from zinc blende? A  2ZnS  +  3O2  →  2ZnO  +  2SO2 B  ZnS  +  H2O  →  ZnO  +  H2S C  ZnO  +  CO  →  Zn  +  CO2 D  ZnO  +  H2SO4  →  ZnSO4  +  H2O,2018/summer/component23/q26.png
2018,s,23,27,27  Which statement explains why aluminium is used to manufacture aircraft? A B C D It has a low density. It is a good conductor of electricity. It is a good conductor of heat. It is ductile. [Turn over,2018/summer/component23/q27.png
2018,s,23,28,28  Dry air is passed over hot copper until all the oxygen has reacted. dry air copper 10 The volume of gas at the end of the reaction is 120 cm3. What is the starting volume of dry air? heat A  132 cm3 B  152 cm3 C  180 cm3 D  570 cm3,2018/summer/component23/q28.png
2018,s,23,29,"29  A steel bicycle which had been left outdoors for several months was starting to rust. What would not reduce the rate of corrosion? A  Remove the rust and paint the bicycle. B  Remove the rust and store the bicycle in a dry shed. C  Remove the rust and wipe the bicycle with a clean, damp cloth. D  Remove the rust and wipe the bicycle with an oily cloth.",2018/summer/component23/q29.png
2018,s,23,30,"30  Which statements about water are correct? 1  Household water contains dissolved salts. 2  Water for household use is filtered to remove soluble impurities. 3  Water is treated with chlorine to kill bacteria. 4  Water is used in industry for cooling. A  1, 2, 3 and 4 B  1, 2 and 3 only C  1, 3 and 4 only D  2, 3 and 4 only 11",2018/summer/component23/q30.png
2018,s,23,31,31  Ammonia is manufactured by reacting hydrogen with nitrogen in the Haber process. Which  row  describes  the  sources  of  hydrogen  and  nitrogen  and  the  conditions  used  in  the manufacture of ammonia in the Haber process? A B C D source of hydrogen air air natural gas natural gas source of nitrogen natural gas natural gas air air temperature of reaction / °C pressure of reaction / atm 250 250 450 450 2 200 2 200,2018/summer/component23/q31.png
2018,s,23,32,"32  Which statements about the carbon cycle are correct? 1  Carbon dioxide is added to the atmosphere by respiration. 2  Carbon dioxide is added to the atmosphere by combustion of coal. 3  Carbon dioxide is removed from the atmosphere by photosynthesis. A  1, 2 and 3 B  1 and 2 only  C  1 and 3 only  D  2 and 3 only 33  Element Z forms an oxide, ZO2. Three uses of ZO2 are listed. ●  bleaching agent ● killing bacteria ●  manufacturing an important acid What is Z? lead A  carbon B C  nitrogen D  sulfur [Turn over 12",2018/summer/component23/q32.png
2018,s,23,34,34  Limestone is an important material with many uses. Limestone is heated to produce ......1...... and carbon dioxide. This reaction is called ......2...... . Which words correctly complete gaps 1 and 2? A B C D 1 lime lime slaked lime slaked lime 2 neutralisation thermal decomposition neutralisation thermal decomposition,2018/summer/component23/q34.png
2018,s,23,35,35  What is not the correct use of the fraction named? A B C D name of fraction use fuel oil gas oil kerosene naphtha making waxes fuel in diesel engines jet fuel making chemicals,2018/summer/component23/q35.png
2018,s,23,36,"36  Methane, ethane and propane belong to a family of hydrocarbons called alkanes. What is the general formula of an alkane? A  CnH2n 37  Which substances can be obtained by cracking hydrocarbons? B  CnH2n+1 C  CnH2n–1 D  CnH2n+2 A  ethanol and ethene B  ethanol and hydrogen C  ethene and hydrogen D  ethene and poly(ethene) 13",2018/summer/component23/q36.png
2018,s,23,38,38  Which row describes an advantage and a disadvantage of making ethanol by fermentation? A B C D advantage uses a renewable resource needs a high temperature disadvantage occurs at a slow rate produces impure ethanol as a product produces pure ethanol as a product needs a high temperature occurs at a slow rate uses a non-renewable resource,2018/summer/component23/q38.png
2018,s,23,39,"39  Which esters have the molecular formula C5H10O2? 40  A polymer linkage contains carbon, hydrogen, nitrogen and oxygen atoms. Which row about the polymer is correct? A B C D type of polymer polyamide polyamide polyester polyester formed by addition polymerisation condensation polymerisation addition polymerisation condensation polymerisation",2018/summer/component23/q39.png
2018,s,23,1,"1  ethyl propanoate 2  propyl ethanoate 3  butyl methanoate 4  methyl butanoate A  1, 2, 3 and 4 B  1, 2 and 3 only C  1 and 2 only D  3 and 4 only 14",2018/summer/component23/q1.png
2019,m,22,1,1  Pure water boils at 100 °C. What happens to the water particles when water boils? 2 A  They gain energy and move further apart. B  They gain energy and stay close together. C  They lose energy and move further apart. D  They lose energy and stay close together.,2019/march/component22/q1.png
2019,m,22,2,2  Which method should be used to separate a mixture of two liquids? A  crystallisation B  electrolysis C D filtration fractional distillation,2019/march/component22/q2.png
2019,m,22,3,"3  Lead(II) iodide is insoluble in water. Lead(II) iodide is made by adding aqueous lead(II) nitrate to aqueous potassium iodide. Which  pieces  of  apparatus  are  needed  to  obtain  solid  lead(II)  iodide  from  20 cm3  of  aqueous lead(II) nitrate? 1 2 3 4 5 A  1, 2 and 4 B  1, 3 and 5 C  1, 4 and 5 D  2, 4 and 5 W X Y Z solvent front substance S baseline solvent level D Y W",2019/march/component22/q3.png
2019,m,22,4,"4  The chromatogram of substance S is shown. Some distances, W, X, Y and Z, are labelled on the diagram. 3 How is the Rf value of substance S calculated? Y X W Z B A X Y C 5  Which row describes isotopes of the same element? A B C D number of protons number of neutrons different different same same different same different same",2019/march/component22/q4.png
2019,m,22,6,6  Which row describes the structure of the positive ion in sodium chloride? A B C D protons electrons neutrons 11 11 17 17 11 10 17 18 12 12 18 18 [Turn over,2019/march/component22/q6.png
2019,m,22,7,"7  Which statement about copper, diamond and silicon(IV) oxide is correct? 4 A  Copper and silicon(IV) oxide have similar electrical conductivity. B C D  The structure of copper includes a lattice of positive ions. In diamond the carbon atoms are covalently bonded as flat sheets. In silicon(IV) oxide the silicon and oxygen atoms are covalently bonded as flat sheets.",2019/march/component22/q7.png
2019,m,22,8,"8  An oxide of nitrogen has the following composition by mass: N, 30.4%; O, 69.6%. It has a relative molecular mass of 92. What is the molecular formula of the oxide of nitrogen? A  NO B  NO2 C  NO4 D  N2O4",2019/march/component22/q8.png
2019,m,22,9,9  Calcium carbonate reacts with dilute hydrochloric acid according to the equation shown. CaCO3  +  2HCl  →  CaCl 2  +  CO2  +  H2O 10 g of calcium carbonate is reacted with 100 cm3 of 1 mol / dm3 hydrochloric acid. The following statements are made. 1  1.2 dm3 of carbon dioxide is formed. 2  5.6 g of calcium chloride is formed. 3  4.8 g of carbon dioxide is formed. 4  No calcium carbonate is left when the reaction is completed. Which statements about the reaction are correct? A  1 and 2 10  Which  substance sodium chloride? B  1 and 4 C  2 and 3 D  3 and 4 is  not  produced  during the  electrolysis  of  concentrated  aqueous A  chlorine B  hydrogen C  sodium D  sodium hydroxide 5,2019/march/component22/q9.png
2019,m,22,11,11  Aqueous copper(II) sulfate is electrolysed using copper electrodes. What are the ionic half-equations for the reactions that occur at each electrode? anode cathode A B C D Cu  →  Cu2+  +  2e– Cu2+  +  2e–  →  Cu 4OH–  →  2H2O  +  O2  +  4e– 4OH–  →  2H2O  +  O2  +  4e– Cu2+  +  2e–  →  Cu Cu  →  Cu2+  +  2e– Cu2+  +  2e–  →  Cu 2H+  +  2e–  →  H2,2019/march/component22/q11.png
2019,m,22,12,"12  10 g of ammonium nitrate is added to water at 25 °C and the mixture stirred. The ammonium nitrate dissolves and, after one minute, the temperature of the solution is 10 °C. Which word describes this change? A  endothermic B  exothermic C  neutralisation D reduction",2019/march/component22/q12.png
2019,m,22,13,13  Hydrogen reacts with chlorine according to the following equation. H2(g)  +  Cl 2(g)  →  2HCl (g) The reaction is exothermic. Which statement about this reaction is correct? A  Energy absorbed for bond breaking is greater than the energy released in bond making. B  Energy absorbed for bond breaking is less than the energy released in bond making. C  Energy released in bond breaking is greater than the energy absorbed in bond making. D  Energy released in bond breaking is less than the energy absorbed in bond making. [Turn over,2019/march/component22/q13.png
2019,m,22,14,14  Hydrogen-oxygen fuel cells can be used to power cars. Platinum is used as a catalyst. The amount of energy produced per gram is shown for three fuels. 6 fuel hydrogen methane petrol energy produced per g of fuel / kJ 143 55 44 Which statement is correct and is an advantage of a hydrogen-oxygen fuel cell? A  Hydrogen is difficult to store. B  Hydrogen produces less energy per gram than methane or petrol. C  Platinum is rare and expensive. D  The only product is water.,2019/march/component22/q14.png
2019,m,22,15,15  A  student  adds  dilute  hydrochloric  acid  at  two  different  temperatures  to  two  different  lumps  of limestone. The lumps of limestone have the same mass. The carbon dioxide gas produced is collected in a gas syringe. The volume of carbon dioxide collected in 1 minute at each temperature is shown. temperature / °C volume of carbon dioxide produced in 1 minute / cm3 25 50 10 40 Which row describes and explains the results obtained at 50 °C compared with 25 °C? A B C D reaction rate energy of collisions higher higher lower lower lower higher lower higher,2019/march/component22/q15.png
2019,m,22,16,16  Which reaction is reversible? 7 A  Cu  +  ZnSO4  →  CuSO4  +  Zn B  CuO  +  H2SO4  →  CuSO4  +  H2O C  CuO  +  H2  →  Cu  +  H2O D  CuSO4•5H2O  →  CuSO4  +  5H2O,2019/march/component22/q16.png
2019,m,22,17,"17  Some nitrogen dioxide gas was put in a gas syringe. The end of the gas syringe is sealed. A reversible reaction occurs. The reaction reaches equilibrium. 2NO2(g) dark brown N2O4(g) light yellow The forward reaction is exothermic. Which statement about the reaction is correct? A B C D If the gas syringe is placed in a cold water bath, the colour becomes darker. If the gas syringe is placed in a hot water bath, the colour becomes lighter. If the volume in the gas syringe is increased, the colour becomes lighter. If the volume in the gas syringe is decreased, the colour becomes lighter.",2019/march/component22/q17.png
2019,m,22,18,18  The reaction between magnesium and carbon dioxide is shown in the equation. 2Mg  +  CO2  →  2MgO  +  C Which statement describes what happens in this reaction? A  Carbon is oxidised. B  Magnesium is reduced. C  Neither oxidation nor reduction happens. D  The carbon in carbon dioxide is reduced.,2019/march/component22/q18.png
2019,m,22,19,19  Which changes involve reduction? 1  2I–  →  I2  +  2e– 2  CuO  +  H2  →  Cu  +  H2O 3  Al 4  Pb2+  +  SO4 3+  +  3e–  →  Al 2–  →  PbSO4 A  1 and 2 B  1 and 4 C  2 and 3 D  3 and 4 [Turn over 8,2019/march/component22/q19.png
2019,m,22,20,20  Barium hydroxide is an alkali. It reacts with hydrochloric acid. How does the pH of the hydrochloric acid change as an excess of aqueous barium hydroxide is added? A  The pH decreases from pH 14 and becomes constant at pH 7. B  The pH decreases from pH 14 to about pH 1. C  The pH increases from pH 1 and becomes constant at pH 7. D  The pH increases from pH 1 to about pH 14.,2019/march/component22/q20.png
2019,m,22,21,"21  Which statement describes a chemical property of aluminium oxide, Al 2O3? A B C D It reacts with acids but not with bases. It reacts with acids and bases. It reacts with bases but not with acids. It reacts with water.",2019/march/component22/q21.png
2019,m,22,22,22  The results of two tests on an aqueous solution of X are shown. test observation aqueous sodium hydroxide added acidified aqueous silver nitrate added green precipitate formed yellow precipitate formed What is X? A  copper(II) chloride B  copper(II) iodide iron(II) chloride C iron(II) iodide D,2019/march/component22/q22.png
2019,m,22,23,23  Four stages used to prepare an insoluble salt are listed. 9 filtration 1  drying 2 3  precipitation 4  washing In which order are the stages done? A  2 → 1 → 3 → 4 B  3 → 2 → 4 → 1 C  3 → 4 → 1 → 2 D  4 → 3 → 2 → 1,2019/march/component22/q23.png
2019,m,22,24,24  The elements sodium to argon form Period 3 of the Periodic Table. Which row describes the trend across Period 3 from left to right? A B C D number of outer shell electrons decreases decreases increases increases metallic character decreases increases decreases increases group number decreases decreases increases increases,2019/march/component22/q24.png
2019,m,22,25,"25  Astatine is below iodine in Group VII in the Periodic Table. Which row describes the properties of astatine? A B C D state at room temperature reactivity gas gas solid solid displaces chlorine, bromine and iodine displaces iodine but does not displace chlorine or bromine displaces iodine but does not displace chlorine or bromine does not displace chlorine, bromine or iodine [Turn over",2019/march/component22/q25.png
2019,m,22,26,26  Which statement explains why elements in Group VIII of the Periodic Table are unreactive? 10 A  They are monatomic gases. B  They form stable diatomic molecules. C  They have a full outer shell of electrons. D  They share electrons with each other.,2019/march/component22/q26.png
2019,m,22,27,27  In which reaction does Fe(s) form ions when the mixture is heated? A  Fe(s)  +  CaO(s) B  Fe(s)  +  MgO(s) C  Fe(s)  +  ZnO(s) D  Fe(s)  +  CuO(s),2019/march/component22/q27.png
2019,m,22,28,28  The list gives the order of some metals and hydrogen in the reactivity series. Metal X is also included. K most reactive Mg Zn H X least reactive  Cu Which row correctly shows the properties of metal X? A B C D reacts with dilute acids oxide reduced by carbon no no yes yes no yes no yes,2019/march/component22/q28.png
2019,m,22,29,29  Which metal carbonate does not produce carbon dioxide when it is heated? 11 iron(II) carbonate A  copper(II) carbonate B C  potassium carbonate D  zinc carbonate,2019/march/component22/q29.png
2019,m,22,30,30  Which statement about the extraction of metals is correct? A  Aluminium is extracted by the electrolysis of hematite. B  Cryolite acts as a reducing agent in the extraction of aluminium. C  Zinc is extracted by the electrolysis of zinc blende. D  Zinc is obtained by heating zinc oxide with coke.,2019/march/component22/q30.png
2019,m,22,31,31  The diagram shows how water is treated to make it suitable for drinking. stage 1 stage 2 stage 3 reservoir of water What happens in stage 2? chlorination stage 4 drinking water A  condensation B  sublimation C  evaporation D filtration,2019/march/component22/q31.png
2019,m,22,32,32  What are the main substances produced by the fractional distillation of liquid air? A  oxygen and carbon dioxide B  oxygen and nitrogen C  helium and nitrogen D  hydrogen and oxygen [Turn over 12,2019/march/component22/q32.png
2019,m,22,33,33  The raw materials for the Haber process are hydrogen and nitrogen. What are the sources of the hydrogen and nitrogen? A  hydrogen from ethanol and nitrogen from NPK fertilisers B  hydrogen from methane and nitrogen from air C  hydrogen from sulfuric acid and nitrogen from air D  hydrogen from water and nitrogen from ammonium nitrate,2019/march/component22/q33.png
2019,m,22,34,34  Which process removes carbon dioxide from the Earth’s atmosphere? A  combustion B  heating limestone C  photosynthesis D respiration,2019/march/component22/q34.png
2019,m,22,35,35  The Contact process is used to make sulfuric acid. The steps in the process are listed. 1  Dissolve sulfur trioxide in 98% concentrated sulfuric acid. 2  Heat sulfur strongly in air. 3  Add oleum to water. 4  Pass sulfur dioxide over a vanadium(V) oxide catalyst. Which sequence of steps is correct? A  4 → 1 → 2 → 3 B  4 → 2 → 3 → 1 C  2 → 1 → 4 → 3 D  2 → 4 → 1 → 3,2019/march/component22/q35.png
2019,m,22,36,36  The fractional distillation of petroleum is shown. 13 petroleum Which fraction is the least volatile? refinery gas gasoline fraction paraffin fraction diesel oil lubricating fraction bitumen A  bitumen B  diesel oil C  gasoline fraction D refinery gas,2019/march/component22/q36.png
2019,m,22,37,37  Which statement about members of a homologous series is correct? A  Successive members differ by CH3. B  Successive members have a molecular mass that differs by 14. C  They have the same molecular formula. D  They have identical physical properties.,2019/march/component22/q37.png
2019,m,22,38,38  Ethanol is manufactured on a large scale by fermentation. Which statement about fermentation is correct? It is a continuous process. A B  A renewable raw material is used. C D  The ethanol produced is pure. It is a very fast reaction. [Turn over 14,2019/march/component22/q38.png
2019,m,22,39,"39  The structure of a compound, G, is shown. G is in the same homologous series as ethanoic acid. O C H H C H H C H O H Which row describes some of the properties of an aqueous solution of G? A B C D produces a gas with magnesium turns methyl orange yellow no no yes yes yes no no yes",2019/march/component22/q39.png
2019,m,22,40,40  Which statement about polymers is correct? O A  Nylon contains the                        linkage. C N H B  Nylon is a polyester. C  Propane can be polymerised by addition polymerisation. D  The linkage in Terylene contains a carbon-carbon double bond. 15,2019/march/component22/q40.png
2019,w,21,1,"1  Samples of four gases are released in a room at the same time. The gases are carbon dioxide, CO2, hydrogen chloride, HCl, hydrogen sulfide, H2S, and nitrogen dioxide, NO2. 2  A  student  is  asked  to  measure  the  time  taken  for  0.4 g  of  magnesium  carbonate  to  react completely with 25.0 cm3 of dilute hydrochloric acid. Which gas diffuses fastest? A  carbon dioxide B  hydrogen chloride C  hydrogen sulfide D  nitrogen dioxide Which pieces of apparatus does the student need? A  balance, stop-clock, pipette B  balance, stop-clock, thermometer C  balance, pipette, thermometer D  stop-clock, pipette, thermometer",2019/winter/component21/q1.png
2019,w,21,3,3  Four different food colourings are analysed using chromatography. The results are shown on the chromatogram. The diagram is not drawn to scale. Which food colouring contains a component with an Rf value of 0.3? 10 cm 8 cm 6 cm 4 cm 2 cm solvent front A B C D baseline,2019/winter/component21/q3.png
2019,w,21,4,4  Which statement about an ionic compound is not correct? 3 It conducts electricity when dissolved in water. It has a high melting point due to strong attractive forces between ions. It has a regular lattice of oppositely charged ions in a ‘sea of electrons’. A B C D  The ionic bonds are formed between metallic and non-metallic elements.,2019/winter/component21/q4.png
2019,w,21,5,5  An isotope of chromium is represented by  Cr 52 24 . Which statement about an atom of this isotope of chromium is correct? A B C D It contains 24 electrons. It contains 24 neutrons. It contains 28 protons. It contains 52 neutrons.,2019/winter/component21/q5.png
2019,w,21,6,"6  Element X has two isotopes,  X12 6 and  X14 6 . Which statement about these isotopes is correct? A  They have different chemical properties because they have different numbers of neutrons. B  They have the same chemical properties because they have the same number of outer shell electrons. C  They  have  the  same  nucleon  number  because  the  sum  of  the  number  of  protons  and electrons is the same. D  They have different positions in the Periodic Table because they have different numbers of neutrons.",2019/winter/component21/q6.png
2019,w,21,7,7  How are the structures of diamond and silicon(IV) oxide similar? A  Molecules of both diamond and silicon(IV) oxide are held together by weak attractive forces. B  They both contain atoms arranged in planes held together by weak bonds. C  They both contain ions that are free to move. D  The carbon in diamond and the silicon in silicon(IV) oxide each have four covalent bonds.,2019/winter/component21/q7.png
2019,w,21,8,8  Which statement describes the structure of copper? A B C D It has a lattice of negative ions in a ‘sea of electrons’. It has a lattice of negative ions in a ‘sea of protons’. It has a lattice of positive ions in a ‘sea of electrons’. It has a lattice of positive ions in a ‘sea of protons’. [Turn over,2019/winter/component21/q8.png
2019,w,21,9,"9  Four fertilisers are each supplied in 100 kg bags. Which fertiliser supplies the greatest mass of nitrogen per 100 kg bag? 4 A  ammonium nitrate, NH4NO3 B  ammonium phosphate, (NH4)3PO4 C  ammonium sulfate, (NH4)2SO4 D  urea, CO(NH2)2",2019/winter/component21/q9.png
2019,w,21,10,10  Calcium carbonate reacts with dilute hydrochloric acid. The equation for the reaction is shown. CaCO3  +  2HCl   →  CaCl 2  +  H2O  +  CO2 1.00 g of calcium carbonate is added to 50.0 cm3 of 0.0500 mol / dm3 hydrochloric acid. Which volume of carbon dioxide is made in this reaction? A  30 cm3 B  60 cm3 C  120 cm3 D  240 cm3,2019/winter/component21/q10.png
2019,w,21,11,11  Which  rows  correctly  show  cathode  and  anode  products  from  the  electrolysis  of  the  named electrolyte? 1 2 3 4 electrolyte cathode product anode product copper(II) sulfate solution using copper electrodes molten lead(II) bromide dilute sodium bromide solution copper(II) sulfate solution using carbon electrodes copper lead hydrogen hydrogen oxygen bromine oxygen oxygen A  1 and 2 only  B  1 and 4 only  C  2 and 3 only  D  3 and 4 only 12  What  are  the  ionic  half-equations  for  the  electrode  reactions  during  the  electrolysis  of concentrated aqueous sodium chloride? A B C D anode cathode Cl 2  +  2e–  →  2Cl – –  →  Cl 2  +  2e– 2Cl H2  →  2H+  +  2e– 2H+  +  2e–  →  H2 H2  →  2H+  +  2e– 2H+  +  2e–  →  H2 Cl 2  +  2e–  →  2Cl – –  →  Cl 2  +  2e– 2Cl 5,2019/winter/component21/q11.png
2019,w,21,13,13  Which statements about endothermic reactions are correct? 1  The energy of the products is greater than the energy of the reactants. 2  The energy of the reactants is greater than the energy of the products. 3  The temperature of the surroundings increases during the reaction. 4  The temperature of the surroundings decreases during the reaction. A  1 and 3 only  B  1 and 4 only  C  2 and 3 only  D  2 and 4 only 14  Which gases are used to generate electricity in a fuel cell? A  carbon dioxide and oxygen B  hydrogen and methane C  hydrogen and oxygen D  methane and carbon dioxide,2019/winter/component21/q13.png
2019,w,21,15,15  Which is a chemical change? A  boiling water B  cooking an egg C  dissolving sugar D  melting ice cubes,2019/winter/component21/q15.png
2019,w,21,16,16  The rate of reaction between magnesium and dilute hydrochloric acid is increased by increasing the concentration of the acid. How does this affect the reacting particles? A B C D collision rate of particles proportion of particles with sufficient energy to react increases increases stays the same stays the same increases stays the same increases stays the same [Turn over,2019/winter/component21/q16.png
2019,w,21,17,"17  Dinitrogen tetroxide, N2O4, is converted into nitrogen dioxide, NO2, in a reversible reaction. N2O4(g) 2NO2(g) 6 The forward reaction is endothermic. Which conditions give the highest equilibrium yield of nitrogen dioxide? A B C D pressure / atmospheres temperature 2 2 50 50 high low high low",2019/winter/component21/q17.png
2019,w,21,18,18  The equation for the reaction between iron(II) sulfate and bromine is shown. 6FeSO4  +  3Br2  →  2Fe2(SO4)3  +  2FeBr3 Which row identifies the oxidising agent and the reducing agent? A B C D oxidising agent reducing agent Br2 FeSO4 FeBr3 FeSO4 Br2 Fe2(SO4)3 Fe2(SO4)3 FeBr3,2019/winter/component21/q18.png
2019,w,21,19,19  Which statement about amphoteric oxides is correct? A  They are made by combining an acidic oxide with a basic oxide. B  They react with water to give a solution of pH 7. C  They react with both acids and bases. D  They do not react with acids or bases.,2019/winter/component21/q19.png
2019,w,21,20,20  Carbonic acid is a weak acid formed when carbon dioxide dissolves in water. What is the pH of the solution? A  1 B  5 C  7 D  9 7,2019/winter/component21/q20.png
2019,w,21,21,21  A method used to make copper(II) sulfate crystals is shown. 1  Place dilute sulfuric acid in a beaker. 2  Warm the acid. 3  Add copper(II) oxide until it is in excess. 4  Filter the mixture. 5  Evaporate the filtrate until crystals start to form. 6  Leave the filtrate to cool. What are the purposes of step 3 and step 4? A B C D step 3 step 4 to ensure all of the acid has reacted to ensure all of the acid has reacted to speed up the reaction to speed up the reaction to obtain solid copper(II) sulfate to remove the excess of copper(II) oxide to obtain solid copper(II) sulfate to remove the excess of copper(II) oxide,2019/winter/component21/q21.png
2019,w,21,22,22  Lead(II) sulfate is an insoluble salt. Which process is not used to prepare a pure sample of this salt? A  crystallisation B  drying C D  precipitation filtration,2019/winter/component21/q22.png
2019,w,21,23,23  Part of the Periodic Table is shown. Which element is used to provide an inert atmosphere? A D B C [Turn over,2019/winter/component21/q23.png
2019,w,21,24,24  Which pair of elements reacts together most violently? 8 A  chlorine and lithium B  chlorine and potassium C D iodine and lithium iodine and potassium,2019/winter/component21/q24.png
2019,w,21,25,25  Which pair of compounds shows that transition elements have variable oxidation states? A  Cr2O3 and CrBr3 B  CuSO4 and CuCl 2 C  Fe2O3 and FeCl 2 D  NiO and NiCl 2,2019/winter/component21/q25.png
2019,w,21,26,26  Some properties of substance X are listed. ● ● ● It conducts electricity when molten. It has a high melting point. It burns in oxygen and the oxide dissolves in water to give a solution with pH 11. What is X? A  a covalent compound B  a macromolecule C  a metal D  an ionic compound,2019/winter/component21/q26.png
2019,w,21,27,27  Which statement is correct? A  Aluminium is used in the manufacture of aircraft because it has a high density. B  Copper is used for cooking utensils because it is a good conductor of heat. C  Mild steel is used for car bodies because it is resistant to corrosion. D  Stainless steel is used for cutlery because it is a conductor of electricity.,2019/winter/component21/q27.png
2019,w,21,28,28  Iron rusts but aluminium does not easily corrode. Which statement explains why aluminium does not easily corrode? 9 A B C D It is an alloy. It is below iron in the reactivity series. It is not a transition element. Its surface is protected by an oxide layer.,2019/winter/component21/q28.png
2019,w,21,29,29  Which statement about the extraction of aluminium is correct? A  Aluminium is formed at the cathode during the electrolysis of aluminium oxide. B  Hematite is mainly aluminium oxide. C  Molten cryolite is used to raise the melting point of the aluminium oxide. D  Oxygen gains electrons at the anode during the electrolysis of aluminium oxide.,2019/winter/component21/q29.png
2019,w,21,30,"30  River water contains soluble impurities, insoluble impurities and bacteria. River water is made safe to drink by filtration and chlorination. Which statement is correct? A  Filtration  removes  bacteria  and  insoluble  impurities,  and  chlorination  removes  soluble impurities. B  Filtration removes insoluble impurities, and chlorination kills the bacteria. C  Filtration removes soluble and insoluble impurities, and chlorination kills the bacteria. D  Filtration  removes  soluble  impurities  and  bacteria,  and  chlorination  removes  insoluble impurities.",2019/winter/component21/q30.png
2019,w,21,31,31  Which physical property is used to separate the nitrogen and oxygen from air? A  boiling point B  density C  electrical conductivity D  molecular mass [Turn over,2019/winter/component21/q31.png
2019,w,21,32,32  The apparatus shown is set up and left for a week. damp iron wool 10 air water Which diagram shows the level of the water at the end of the week? A B C D,2019/winter/component21/q32.png
2019,w,21,33,33  Which statement about the carbon cycle is correct? A  Carbon is absorbed from the atmosphere by combustion and released into it by respiration. B  Carbon  is  absorbed  from  the  atmosphere  by  photosynthesis  and  released  into  it  by combustion. C  Carbon is absorbed from the atmosphere by both respiration and combustion. D  Carbon is released into the atmosphere by both photosynthesis and respiration.,2019/winter/component21/q33.png
2019,w,21,34,"34  Ammonium sulfate is used as a fertiliser. It is made from ammonia and sulfuric acid. 11 Which words complete gaps 1, 2 and 3? The ......1...... is made by the ......2...... process in which ......3...... is used as a catalyst. A B C D 1 ammonia ammonia sulfuric acid sulfuric acid 2 Contact Haber Contact Haber 3 iron vanadium(V) oxide vanadium(V) oxide iron",2019/winter/component21/q34.png
2019,w,21,35,35  Which process is used to obtain lime from limestone? fractional distillation A  cracking B C  neutralisation D thermal decomposition,2019/winter/component21/q35.png
2019,w,21,36,36  Petroleum is separated by fractional distillation. Which statement about the fractions produced is correct? A  Bottled gas for heating and cooking is obtained from the naphtha fraction. B  Diesel oil is used as a fuel for jet aircraft. C  Substances used to make polishes are obtained from the lubricating fraction. D  The kerosene fraction contains many useful waxes.,2019/winter/component21/q36.png
2019,w,21,37,37  Which products are obtained by the cracking of an alkane? alkene hydrogen water (cid:22) (cid:22) (cid:22) (cid:26) (cid:22) (cid:22) (cid:26) (cid:22) (cid:22) (cid:26) (cid:22) (cid:22) A B C D [Turn over 12,2019/winter/component21/q37.png
2019,w,21,38,38  Ethanol is manufactured by the catalytic addition of steam to ethene and by fermentation. Which statement describes an advantage of fermentation compared to the catalytic addition of steam to ethene? A  Fermentation is a more rapid reaction. B  Fermentation produces a purer product. C  Fermentation uses a higher temperature. D  Fermentation uses renewable resources.,2019/winter/component21/q38.png
2019,w,21,39,39  The diagram shows the structure of a monomer and of the polymer made from it. H C H H C H n n H C H H C H What are the monomer and polymer? A B C D monomer polymer ethane ethane ethene ethene poly(ethane) poly(ethene) poly(ethane) poly(ethene),2019/winter/component21/q39.png
2019,w,21,40,40  Which polymers possess the same linkage? A  nylon and protein B  protein and starch C  starch and nylon D  nylon and Terylene 13,2019/winter/component21/q40.png
2019,w,23,1,"1  Which two gases will diffuse at the same rate, at the same temperature? 2 A  carbon monoxide and carbon dioxide B  carbon monoxide and nitrogen C  chlorine and fluorine D  nitrogen and oxygen",2019/winter/component23/q1.png
