year,month,component,question number,answer,text,screenshot_path,ms_path,marks
2017.0,s,61,2.0,,"The class is investigating the refraction of light passing through a transparent block. A student is using optics pins to trace the paths of rays of light. Fig. 2.1 shows the student’s ray-trace sheet. 2 A D B C P3 ray-trace sheet Fig. 2.1 P4 eye (a)  •  On Fig. 2.1, draw a normal at the centre of side AB. Label this line NL. Label the point E where the normal crosses AB. Label the point M where the normal crosses CD. 5 • •  Draw a line above AB to the left of the normal and at an angle of incidence i = 30° to the normal. Label this line FE. Label the positions of two pins P1 and P2 placed a suitable distance apart on FE for accurate ray tracing. [2] (b)  The student observes the images of P1 and P2 through side CD of the block so that the images of P1 and P2 appear one behind the other. He places two pins P3 and P4 between his eye and the block so that P3 and P4, and the images of P1 and P2 seen through the block, appear one behind the other. The positions of P3 and P4 are marked on Fig. 2.1. Draw a line joining the positions of P3 and P4. Continue the line until it meets the normal. Label this point K. [1] (c)  •  Measure and record the angle α between the line joining the positions of P3 and P4 and the line KM. •  Measure and record the length x between points M and K. α =  ............................................................... x =  ............................................................... [2] (d)   The student repeats the procedure with the angle of incidence i = 50°. His readings for α and x are shown. α =  ............................................................... 52° x =  ............................................................... 19 mm A student suggests that the angle α should always be equal to the angle of incidence i. State whether the results support this suggestion. Justify your answer by reference to the values of α for i = 30° and i = 50°. statement  .................................................................................................................................. justification  ................................................................................................................................ [2] (e)  Suggest one precaution that you would take with this experiment to obtain reliable results. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1]",screenshots/physics/2017/summer/component61/q2,marking_schemes/physics/2017/summer/component61/q2,8.0
2017.0,s,61,3.0,,"The class is investigating the cooling of water. Fig. 3.1 shows the apparatus. 3 thermometer water beaker Fig. 3.1 (a)  The  thermometer  in  Fig.  3.2  shows  the  room  temperature  θR  at  the  beginning  of  the experiment. Record θR. –10 0 10 20 30 40 50 60 70 80 90 100 110 °C Fig. 3.2 θR =  ...........................................................[1] 7 A student pours 200 cm3 of hot water into the beaker. She measures the temperature θ of the hot water in the beaker. She immediately starts a stopclock. After 180 s, she measures the temperature θ of the hot water. After 360 s, she measures the temperature θ of the hot water again. (b)  • • • • • The readings are shown in Table 3.1. Table 3.1 t / s 0 180 360 θ / °C 85 74 66 (i)  •  Calculate the temperature fall Δθ1 during the first 180 s. •  Calculate the temperature fall Δθ2 during the next 180 s. Δθ1 =  ............................................................... (ii)   Suggest why Δθ1 is different from Δθ2 . Δθ2 =  ...........................................................[1] ........................................................................................................................................... .......................................................................................................................................[1] (c)   Another student plans to investigate the factors affecting the difference between the values of Δθ1 and Δθ2 . Suggest two changes that he could make to the procedure to obtain a larger value of this difference. 1. 2. ............................................................................................................................................ ............................................................................................................................................ [2] (d)  The volume of water used in this experiment is measured using a measuring cylinder. Fig. 3.3 shows a measuring cylinder. A, B, C and D are four possible lines of sight that could be used to read the volume of the water. A B D C water cm3 100 90 80 70 60 50 40 30 20 10 Fig. 3.3 Give two reasons why B should be used to obtain the most accurate reading. 1. 2. ............................................................................................................................................ ............................................................................................................................................ ............................................................................................................................................ ............................................................................................................................................ [2]",screenshots/physics/2017/summer/component61/q3,marking_schemes/physics/2017/summer/component61/q3,7.0
2017.0,s,61,4.0,,"4 The class is investigating the motion of a pendulum. Fig. 4.1 shows the apparatus. clamp bob metre rule set square Fig. 4.1 (a)  (i)   On Fig. 4.1, show clearly the length l of the pendulum. [1] (ii)  Use Fig. 4.2 to explain how you would measure the length l accurately. You may draw on the diagram. clamp bob Fig. 4.2 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] (b)  A student determines the period T of the pendulum. The period is the time taken for one complete oscillation. The student measures the time t for 20 oscillations. Fig. 4.3 shows the time t. Fig. 4.3 (i)  Calculate the period T of the pendulum. T =  ...........................................................[1] (ii)  Explain how measuring the time for 20 oscillations rather than one oscillation helps the student to obtain a more reliable value for the period. ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] (c)  The  student  wants  to  determine  a  value  for  the  acceleration  of  free  fall  from  his  results. He needs the value of T  2 to do this. Calculate T  2. Give your answer to a suitable number of significant figures and include the unit. T  2 =  .......................................................... [2]",screenshots/physics/2017/summer/component61/q4,marking_schemes/physics/2017/summer/component61/q4,8.0
2017.0,s,61,5.0,,"11 wire is made. Resistance R is given by the equation R = V I . ammeter voltmeter micrometer screw gauge power supply (0–3 V) variable resistor switch connecting leads wires of different materials. The following apparatus is available to the student: Plan an experiment to investigate whether the resistance of a wire depends on the material from which it is made. You should: • • draw a diagram of the circuit you would use to determine the resistance of each wire explain briefly how you would carry out the investigation, including the measurements you would take state the key variables that you would control draw a suitable table, with column headings, to show how you would display your readings (you are not required to enter any readings in the table). • • .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... ......................................................................................................................................................[7]",screenshots/physics/2017/summer/component61/q5,marking_schemes/physics/2017/summer/component61/q5,7.0
2017.0,s,62,1.0,,"DC (CW/FD) 127039/7 [Turn over 1 The class is investigating the resistances of two resistance wires. The circuit used is shown in Fig. 1.1. 2 power supply A C A B D V S resistance wires Fig. 1.1 (a)  A student places a sliding contact S on the resistance wire AB at a distance l = 0.200 m from point A. She measures the current I in the circuit and the potential difference V across the length l = 0.200 m of resistance wire. Figs. 1.2 and 1.3 show the voltmeter and ammeter readings. (i)  Write down the readings shown on the meters in Figs. 1.2 and 1.3. 4321 0 5 V 6 7 8 9 10 0.2 0 0.4 0.6 A 0.8 1.0 Fig. 1.2 Fig. 1.3 V = ............................................................... I = ............................................................... [2] (ii)  Calculate the resistance R of the length l = 0.200 m of resistance wire, using the equation R =  V I . R =  ...........................................................[1] (b)  The student repeats the procedure using the distance l = 0.400 m. Her result is shown. R =  ............................................................... 2.54 Ω (i)  Calculate the difference between the two values for R. difference =  ...........................................................[1] (ii)  Suggest a relationship between the length l and the resistance R of the wire that matches the results, within the limits of experimental accuracy. ........................................................................................................................................... .......................................................................................................................................[1] (c)  Using the same method as in (a), the student determines the resistance R1 of the resistance wire AB of total length l = 0.500 m. R1 =  ............................................................... She then uses a short lead to connect points B and D. She uses the same method again to  determine  the  combined  resistance  R2  of  the  resistance  wires  AB  and  CD  connected together. 3.08 Ω R2 =  ............................................................... Use the student’s results to compare the resistance R1 of wire AB with the resistance R2 of wires AB and CD connected together. Tick the box next to the description that most closely matches the results. 1.50 Ω R1 = R2 R1 = 2R2 2R1 = R2 There is no simple relationship between R1 and R2. [1] (d)  Suggest two reasons why different students, all carrying out this experiment carefully, with the same apparatus, may not obtain identical results. 1.  ............................................................................................................................................... ................................................................................................................................................... 2.  ............................................................................................................................................... ................................................................................................................................................... [2]",screenshots/physics/2017/summer/component62/q1,marking_schemes/physics/2017/summer/component62/q1,8.0
2017.0,s,62,2.0,,"2 The class is investigating the refraction of light passing through a transparent block. A student is using optics pins to trace the paths of rays of light. Fig. 2.1 shows the student’s ray-trace sheet. A D B C P3 P4 eye ray-trace sheet Fig. 2.1 (a)  • • • On Fig. 2.1, draw and label a normal NL at the centre of side AB. Label the point E where the normal crosses AB. Label the point M where the normal crosses CD. [1] Draw a line FE, to the left of the normal and at an angle of incidence i = 40° to the normal. Label the positions of two pins P1 and P2 on FE placed a suitable distance apart for [2] accurate ray tracing. (b)  The student observes the images of P1 and P2 through side CD of the block so that the images of P1 and P2 appear one behind the other. He places two pins P3 and P4 between his eye and the block so that P3 and P4, and the images of P1 and P2 seen through the block, appear one behind the other. The positions of P3 and P4 are marked on Fig. 2.1. Draw a line joining the positions of P3 and P4. Continue the line until it meets the normal NL. Label the point K where this line crosses CD. [1] Measure and record the angle α between the line joining the positions of P3 and P4 and the normal line. (c)  • •  Measure and record the length x between points M and K. α =  ............................................................... x =  ............................................................... [2] (d)  The student repeats the procedure but with the line FE to the right of the normal. He measures the angle β between the line joining the new positions of P3 and P4 and the normal. β =  ............................................................... 41° He measures the length y between M and the new position of K. 21 mm y =  ............................................................... A student suggests that the results for α and x should be the same as the results for β and y. State whether the results support this suggestion. Justify your answer by reference to the results. statement  .................................................................................................................................. justification  ................................................................................................................................ ................................................................................................................................................... [2] (e)  Suggest one precaution that you would take with this experiment to obtain reliable results. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1]",screenshots/physics/2017/summer/component62/q2,marking_schemes/physics/2017/summer/component62/q2,9.0
2017.0,s,62,3.0,,"The class is investigating images formed on a screen using a lens. Fig. 3.1 shows the apparatus. 6 illuminated object u v screen lens Fig. 3.1 (a)  The lens has a focal length of 15.0 cm. Suggest a suitable distance D between the illuminated object and the screen in order to form a clearly focused image on the screen. D =  ...........................................................[1] (b)  The student places the lens as shown in the diagram a distance u from the object. She then moves the screen until she obtains a clearly focused image on the screen. It is difficult to decide on the exact position of the screen that gives the best image. Explain how you would find the best position for the screen as reliably as possible. ................................................................................................................................................... ...............................................................................................................................................[1] (c)  Another student uses a different lens and obtains these readings: u =  ............................................................... v =  ............................................................... 15.0 cm 29.7 cm Calculate the focal length f of the lens using the equation f =  uv Include the unit and give your answer to a suitable number of significant figures. (u + v) . f =  ...........................................................[2] (d)  Suggest  one  difference  that  you  would  expect  to  see  in  this  experiment  between  the appearance of the object and the image. ...............................................................................................................................................[1] (e)  Which of the following procedures, A–F, are sensible for this experiment? Circle one or more of the letters. A  Carry out the experiment in a darkened room. B  Close one eye when taking readings. C  Draw thin lines. D  Fix the rule in position on the bench. E  Make sure the pins are at least 5 cm apart. F  Repeat the experiment using different values of u and determine an average value for f. [3]",screenshots/physics/2017/summer/component62/q3,marking_schemes/physics/2017/summer/component62/q3,8.0
2017.0,s,62,4.0,,"The class is investigating the principle of moments. Fig. 4.1 shows the apparatus used. 8 a P 5.0 cm mark pivot b Q metre rule bench 45.0 cm mark Fig. 4.1 (a)  A student places a load P on the metre rule at the 5.0 cm mark. He places the metre rule on the pivot at the 45.0 cm mark. He places a load Q on the rule and adjusts its position so that the metre rule is as near as possible to being balanced. •  He measures the distance a between the centre of load P and the pivot. •  He measures the distance b from the centre of load Q to the pivot. • He repeats the procedure placing the load P at the 10.0 cm mark, the 15.0 cm mark, the 20.0 cm mark and at the 25.0 cm mark. He keeps the pivot at the 45.0 cm mark each time. The readings are recorded in Table 4.1. Table 4.1 a  / cm 40.0 35.0 30.0 25.0 20.0 b  / cm 42.5 36.4 30.1 23.9 17.5 (i)  Plot a graph of b / cm (y-axis) against a / cm (x-axis). Start both axes at the origin (0,0). 9 (ii)  Draw the line of best fit. (b)  A student suggests that a is directly proportional to b. [3] [1] State whether the readings support this suggestion. Justify your answer by reference to the graph line. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1] 10 •  Calculate the value of mX, where X = 0.05 N cm / g. m =  ............................................................... 120 g Use the value of a in the first row of Table 4.1 to calculate Pa, where P = 1.00 N. P is the weight of load P. Include the unit. mX =  ...................................................... N cm Use the value of b in the first row of Table 4.1 to calculate Qb, where Q = 0.80 N. Q is the weight of load Q. Pa =  ............................................................... • • Qb =  ............................................................... [2] (d)  A student states that Pa should be equal to Qb. Look carefully at Fig. 4.1 and the information in (c) and suggest what the student has not realised. ................................................................................................................................................... ...............................................................................................................................................[1]",screenshots/physics/2017/summer/component62/q4,marking_schemes/physics/2017/summer/component62/q4,8.0
2017.0,s,62,5.0,,"an electric fan with four speed settings a supply of hot water thermometer 250 cm3 beaker 250 cm3 measuring cylinder stopwatch clamp, boss and stand. 5  A student is investigating the effect of draughts (moving air) on the rate of cooling of hot water. The following apparatus is available to the student: Plan an experiment to investigate the effect of draughts on the rate of cooling of hot water. You should: explain briefly how you would carry out the investigation state the key variables that you would control draw  a  table,  or  tables,  with  column  headings,  to  show  how  you  would  display  your readings (you are not required to enter any readings in the table) explain how you would use your readings to reach a conclusion. • • • • You may draw a diagram if it helps your explanation. .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... ......................................................................................................................................................[7]",screenshots/physics/2017/summer/component62/q5,marking_schemes/physics/2017/summer/component62/q5,7.0
2017.0,s,63,1.0,,"DC (KN/SG) 125971/6 [Turn over 1  A student is determining the density of water by two methods. Method 1 2 forcemeter N 0.0 0.5 1.0 1.5 2.0 measuring cylinder modelling clay cm3 250 225 200 175 150 125 100 75 50 25 Fig. 1.1                                                               Fig. 1.2 (a)  Record the weight W1 of the piece of modelling clay shown in Fig. 1.1. W1 =  ....................................................... N [1] (b)  (i)  Record the volume V1 of the water in the measuring cylinder shown in Fig. 1.2. V1 =  ................................................... cm3 [1] (ii)  Describe briefly how a measuring cylinder is read to obtain an accurate value for the volume of water. You may draw a diagram. ........................................................................................................................................... ........................................................................................................................................... .......................................................................................................................................[2] N 0.0 0.5 1.0 1.5 2.0 cm3 250 225 200 175 150 125 100 75 50 25 Fig. 1.3 (c)  The student lowers the modelling clay into the water, as shown in Fig. 1.3. •  Record the new reading W2 of the forcemeter. • W2 =  ............................................................ N Record the new reading V2 of the measuring cylinder, with the piece of modelling clay in the water. V2 =  .......................................................  cm3 [1] (d)  Calculate a value ρ1 for the density of water, using your readings from (a), (b) and (c) and the equation ρ1 = (W1 – W2) (V2 – V1)  × k where k = 100 g / N. ρ1 =  ...........................................................[2] Method 2 (e)  The student removes the modelling clay from the water and places the measuring cylinder on a balance. measuring cylinder balance cm3 250 225 200 175 150 125 100 75 50 25 g Fig. 1.4 The reading for the mass m1 of the measuring cylinder and water is shown in Fig. 1.4. Record m1 to the nearest gram. m1 =  ...........................................................[1] empty measuring cylinder. 6 m2 =  .............................................................g Calculate a second value ρ2 for the density of water, using your readings from (b), (e) and (f) and the equation 93 ρ2 = (m1 – m2) V1 . • ρ2 =  ............................................................... •  Calculate an average value ρAV for the density of water, using your results for ρ1 and ρ2. ρAV =  ............................................................... [1] (g)  Suggest a possible source of inaccuracy in either Method 1 or Method 2, even when they are carried out carefully. Explain how an improvement might be made to reduce this inaccuracy. suggestion  ................................................................................................................................ ................................................................................................................................................... improvement  ............................................................................................................................. ................................................................................................................................................... [2]",screenshots/physics/2017/summer/component63/q1,marking_schemes/physics/2017/summer/component63/q1,11.0
2017.0,s,63,2.0,,"They are using the circuit shown in Fig. 2.1. 7 power supply P resistance wire Q A crocodile clip Fig. 2.1 (a)  (i)  A  student  connects  the  crocodile  clip  to  the  resistance  wire  at  positions  which  give particular values of the potential difference V between terminals P and Q. He measures the current I in the circuit for each position. On Fig. 2.1, draw a voltmeter connected to measure the potential difference V between [1] terminals P and Q. (ii)  Fig. 2.2 shows the ammeter reading for a value of V = 2.2 V. 8 0.4 0.6 0.2 0 0.8 1.0 A Fig. 2.2 Read, and record in Table 2.1, this value of I. Table 2.1 I / A 0.47 0.55 0.69 0.76 V / V 2.2 2.0 1.8 1.6 1.4 (b)  Plot a graph of V / V (y-axis) against I / A (x-axis). [1] [4] (c)  (i)  Determine the gradient M of the line you have drawn. Show clearly on the graph how you obtained the necessary information. (ii)  The gradient M is numerically equal to the resistance R of the power supply. Write down the resistance R to a suitable number of significant figures for this experiment. M =  .......................................................... [1] R =  .......................................................... [2] (d)  Suggest one practical reason why the crocodile clip should not be connected to very short lengths of resistance wire in order to obtain smaller potential differences. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[1] In this type of experiment, it is possible to change the potential difference by using a variable resistor rather than using different lengths of a resistance wire. In the space below, draw the standard circuit symbol for a variable resistor. (e) [1]",screenshots/physics/2017/summer/component63/q2,marking_schemes/physics/2017/summer/component63/q2,11.0
2017.0,s,63,3.0,,"3  A student is investigating the refraction of light by a transparent block. She uses her results to determine a quantity known as the refractive index of the material of the block. The student’s ray-trace sheet is shown full size in Fig. 3.1. E P1 N P2 A i L P6 S D G P3 eye position Y R P5 B C P4 F eye position X Fig. 3.1 (a)  The student places a transparent block ABCD at the centre of the ray-trace sheet, as indicated in Fig. 3.1. She draws round the block. She removes the block and then draws lines NL and EL. Measure the angle θ between the lines NL and EL. θ =  ...........................................................[1] (b)   The student places two pins P1 and P2 on line EL, a suitable distance apart for accurate ray-tracing. Suggest a suitable distance between the two pins. distance =  ...........................................................[1] (c)  The student replaces the block. She views the images of P1 and P2 through the block from the direction indicated by the eye in position X in Fig. 3.1. She places two pins P3 and P4 so that pins P3 and P4, and the images of P1 and P2, all appear exactly one behind the other. She labels the positions of P3 and P4 and then removes the block and pins from the ray-trace sheet. She draws a line FG through P3 and P4, extending it as far as CD. (i)  •  Draw a normal to CD at point G and extend it to meet AB. Label the point at which this normal meets AB with the letter H. • [1] (ii)  •  Draw a line joining points L and G. Extend line EL until it meets GH. Label the point at which this line meets GH with the letter K. • • •  Measure the length a of line LG. •  Measure the length b of line LK. a =  ......................................................... cm b =  ......................................................... cm [1] (iii)  Calculate a value n for the refractive index, using the equation n = a–b . n =  ...........................................................[2] (d)  The student places a mirror against side CD, with the reflecting surface facing towards the block. She views the images of P1 and P2 from the direction indicated by the eye in position Y in Fig. 3.1. She places two pins P5 and P6 so that pins P5 and P6, and the images of P1 and P2, all appear exactly one behind the other. She labels the positions of P5 and P6 and then removes the mirror and the pins from the ray-trace. The student draws a line RS through pins P5 and P6. (i)  • • •  Measure the angle α, where α is the smaller angle between lines RT and GH. Extend line RS until it meets GH. Label the point at which this line meets GH with the letter T. (ii)  A student suggests that angle α and angle θ, measured in part (a), should be equal. α =  ............................................................... [2] State whether the results support this suggestion. Justify your answer with reference to the results. statement  .......................................................................................................................... justification  ........................................................................................................................ [2] (e)  Suggest  why  different  students,  all  carrying  out  this  experiment  carefully,  may  not  obtain identical results. ................................................................................................................................................... ...............................................................................................................................................[1]",screenshots/physics/2017/summer/component63/q3,marking_schemes/physics/2017/summer/component63/q3,11.0
2017.0,s,63,4.0,,"rate of cooling of hot water in a beaker. 13 Write a plan for the experiment, including: • •  what you would measure • • • • You may draw a diagram if it helps to explain your plan. the apparatus needed the variables you would keep the same to ensure the comparison is a fair test instructions for carrying out the experiment how you would present your results how you would use your readings to reach a conclusion. .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... .......................................................................................................................................................... ......................................................................................................................................................[7]",screenshots/physics/2017/summer/component63/q4,marking_schemes/physics/2017/summer/component63/q4,7.0
2017.0,w,41,1.0,,"DC (LK/SG) 133346/7 [Turn over 1 Fig. 1.1 shows the speed-time graph for the motion of a car. 2 20 speed m / s 15 10 5 0 0 10 20 30 40 time / s Fig. 1.1 The mass of the car is 1200 kg. (a)  Calculate, for the first 20 s of the motion, the distance travelled by the car, (i) (ii) the acceleration of the car, distance =  ...........................................................[2] (iii) the resultant force acting on the car. acceleration =  ...........................................................[2] resultant force =  ...........................................................[2] (b)  Describe the motion of the car in the period of time from 25 s to 40 s. ................................................................................................................................................... ...............................................................................................................................................[1]",screenshots/physics/2017/winter/component41/q1,marking_schemes/physics/2017/winter/component41/q1,7.0
2017.0,w,41,2.0,,"(a)  State Hooke’s Law. 3 ................................................................................................................................................... ...............................................................................................................................................[1] (b)  For forces up to 120 N, a spring obeys Hooke’s Law. A force of 120 N causes an extension of 64 mm. (i)  On Fig. 2.1, draw the force-extension graph for the spring for loads up to 120 N. [1] force / N 150 100 50 0 0 20 40 60 extension / mm 80 Fig. 2.1 (ii)  Calculate the spring constant k of the spring. k =  ...........................................................[2] (c)  A  student  makes  a  spring  balance  using  the  spring  in  (b). The  maximum  reading  of  this balance is 150 N. The student tests his balance with a known weight of 140 N. He observes that the reading of the balance is not 140 N. Suggest and explain why the reading is not 140 N. ................................................................................................................................................... ................................................................................................................................................... ...............................................................................................................................................[2]",screenshots/physics/2017/winter/component41/q2,marking_schemes/physics/2017/winter/component41/q2,6.0
