component,question number,text,topic
21,52,52  Which number is different for isotopes of the same element? A  number of electrons B  number of full shells C  number of nucleons D  number of protons,"3 Atoms, elements and compounds"
21,7,"7  The table shows the nucleon number and the number of neutrons in one atom of isotopes W, X, Y and Z. isotope nucleon number number of neutrons W X Y Z 3 3 3 4 18 20 20 22 Which statement about W, X, Y and Z is correct? A  W and X are isotopes of the same element. B  X and Y are isotopes of elements in the same group of the Periodic Table. C  Y and Z are isotopes of elements in the same period of the Periodic Table. D  Z has a higher proton number than Y. PhysicsAndMathsTutor.com8 What do the nuclei of  H  hydrogen atoms contain? 1 1 A  electrons and neutrons B  electrons and protons C  neutrons only D  protons only","3 Atoms, elements and compounds"
21,55,55  Which numbers are added together to give the nucleon number of an ion? A  number of electrons + number of neutrons B  number of electrons + number of protons C  number of electrons + number of protons + number of neutrons D  number of protons + number of neutrons,"3 Atoms, elements and compounds"
21,3,"3  Two elements, represented by and , form a compound. Which diagram shows molecules of the compound? A B C D PhysicsAndMathsTutor.com","3 Atoms, elements and compounds"
21,2,2  Two statements about diamond are given. 1 Diamond has a giant three-dimensional covalent structure of carbon atoms. 2  Diamond is one of the hardest substances known. Which is correct? A  Both statements are correct and statement 1 explains statement 2. B  Both statements are correct but statement 2 does not explain statement 1. C  Statement 1 is correct but statement 2 is incorrect. D  Statement 2 is correct but statement 1 is incorrect. PhysicsAndMathsTutor.com 3 The structures of diamond and graphite are shown. diamond graphite Which statement about diamond and graphite is not correct? A  Diamond is used in cutting tools because the strong covalent bonds make it very hard. B  Graphite acts a lubricant because of the weak bonds between the layers. C  Graphite conducts electricity because the electrons between the layers are free to move. D  Graphite has a low melting point because of the weak bonds between the layers.,"3 Atoms, elements and compounds"
21,34,"34  The diagram shows an atom of an element. e e e e key e = electron e = nucleus containing eleven particles How many protons and neutrons are in the nucleus of the atom and in which group and period of the Periodic Table is the element found? PhysicsAndMathsTutor.com35  Which statements comparing the properties of electrons, neutrons and protons are correct? neutrons and protons are both heavier than electrons only electrons and neutrons are charged A B C D","3 Atoms, elements and compounds"
21,5,5  Which diagram correctly shows the ions present in the compound potassium fluoride? key = nucleus e = electron A K+ B K e e e e C K+ e e e e D K e e e e + – e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e F – + e e e e F+ + – e e e e e e e e e e e e e e e e e e e e e e e e e e e e – + e e e e F F+ e e e e e e e e e e e e e e e e PhysicsAndMathsTutor.com6  What do the nuclei of  H1 1 hydrogen atoms contain? A  electrons and neutrons B  electrons and protons C  neutrons only D  protons only,"3 Atoms, elements and compounds"
21,2,2  Solder is an alloy of lead and tin. It is used for joining pieces of metal. heated solder molten solder metal Which statement about solder is correct? A B C D It can be represented by a chemical formula. It contains a mixture of lead and tin. It contains lead and tin chemically combined. It has a higher melting point than lead or tin.,"3 Atoms, elements and compounds"
21,1,1  An aluminium atom has a nucleon number of 27 and a proton number of 13. How many neutrons does this aluminium atom contain? A  13 B  14 C  27 D  40,"3 Atoms, elements and compounds"
21,1,1  The table shows the electronic structure of four atoms. Which two atoms combine to form a covalent compound? A  W and X B  W and Y C  X and Y D  X and Z,"3 Atoms, elements and compounds"
21,2,"2  The electronic structures of atoms X and Y are shown. X Y X and Y form a covalent compound. What is its formula? A  XY5 B  XY3 C  XY D  X3Y 3 In the following diagrams, X and Y are atoms of different elements. Which diagram correctly shows the arrangement of outer electrons in a molecule of methane? A Y X Y Y B X Y Y Y C Y X Y Y Y D Y X Y Y 4 In which compounds are pairs of electrons shared between atoms? 1 methane 22 33 lead bromide sodium chloride A  1 only B  2 only C  1 and 3 D  1, 2 and 3","3 Atoms, elements and compounds"
21,5,5  Which statement about bonding is not correct? A  Carbon can form four single covalent bonds. B  Chlorine atoms react to gain a noble gas electronic structure. C  Covalent bonding involves losing and gaining electrons. D  Hydrogen molecules have the formula H2.,"3 Atoms, elements and compounds"
21,6,6  Covalent bonds are formed when electrons are ……1…… . Most covalent compounds have ……2…… electrical conductivity. Which words correctly complete gaps 1 and 2? 7  Sodium chloride is an ionic solid. Which statement is not correct? A B C Ions are formed when atoms lose or gain electrons. Ions in sodium chloride are strongly held together. Ions with the same charge attract each other. D  Sodium chloride solution can conduct electricity.,"3 Atoms, elements and compounds"
21,8,"8  Caesium chloride and rubidium bromide are halide compounds of Group I elements. Caesium chloride has the formula ……1……, a relative formula mass ……2…… that of rubidium bromide and bonds that are ……3…… . Which words correctly complete gaps 1, 2 and 3? 1 CaCl CaCl CsCl CsCl A B C D 2 different from 3 ionic the same as covalent different from ionic the same as covalent 9 Element X is in Group I of the Periodic Table. X reacts with element Y to form an ionic compound. Which equation shows the process that takes place when X forms ions? A  X  +  e   →  X+ B  X  –  e   →  X C  X  +  e   →  X D  X  –  e   →  X+","3 Atoms, elements and compounds"
21,10,10  The diagrams show the electron arrangements in the atoms of four elements. Which element does not form a covalent bond? A e e e B e e e e e e C e e e e e e e e e e e e e e e e e key e electron nucleus 11  Which statement about the bonding in a molecule of water is not correct? A  Both hydrogen and oxygen have a noble gas configuration of electrons. B  Each hydrogen shares its one electron with oxygen. C  Oxygen shares one of its own electrons with each hydrogen. D  Oxygen shares two of its own electrons with each hydrogen.,"3 Atoms, elements and compounds"
21,12,12  Element X has six electrons in its outer shell. key e = electron e e e e e How could the element react? A  by gaining two electrons to form a positive ion B  by losing six electrons to form a negative ion C  by sharing two electrons with two electrons from another element to form two covalent bonds D  by sharing two electrons with two electrons from another element to form four covalent bonds,"3 Atoms, elements and compounds"
21,13,"13  Electrons from each element are shared by both of the elements in a compound. Which compound matches this description? A lead bromide B  sodium chloride C  water D  zinc oxide 14 In the molecules CH4, HCl and H2O, which atoms use all of their outer shell electrons in bonding? A  C and Cl B  C and H C  Cl and H D  H and O","3 Atoms, elements and compounds"
21,15,"15  Element X forms an acidic, covalent oxide. Which row shows how many electrons there could be in the outer shell of an atom of X? 16  Which is a simple covalent molecule? conducts electricity when solid when molten volatile A B C D","3 Atoms, elements and compounds"
21,2,"2  An atom of element Q contains 19 electrons, 19 protons and 20 neutrons. What is Q? A  calcium B  potassium C  strontium D  yttrium 3 The table shows the atomic structure of four atoms. Which atom is not a metal? PhysicsAndMathsTutor.com4  Which statement about atoms is correct? A  Atoms contain protons and electrons in the nucleus. B  Neutrons are negatively charged. C  Protons are positively charged. D  The nucleon number is the number of neutrons.","3 Atoms, elements and compounds"
21,19,19  The electronic structures of atoms X and Y are shown. X Y X and Y form a covalent compound. What is its formula? A  XY5 B  XY3 C  XY D  X3Y,"3 Atoms, elements and compounds"
21,20,20  Which diagram does not show the outer shell electrons in the molecule correctly? A B H H H Cl H D H Cl Cl C H C H,"3 Atoms, elements and compounds"
21,21,"21  Element X has six electrons in its outer shell. key e = electron e e e e e How could the element react? A  by gaining two electrons to form a positive ion B  by losing six electrons to form a negative ion C  by sharing two electrons with two electrons from another element to form two covalent bonds D  by sharing two electrons with two electrons from another element to form four covalent bonds 22 In which compounds are pairs of electrons shared between atoms? 1 sodium chloride 22 methane 33 lead bromide A  1 only B  2 only C  1 and 3 D  1, 2 and 3","3 Atoms, elements and compounds"
21,3,"3  Compound X melts at 801 °C and is a good electrical conductor when dissolved in water. Compound Y boils at 77 °C, is insoluble in water and is a non-conductor of electricity. Which type of bonding is present in X and in Y? PhysicsAndMathsTutor.com","3 Atoms, elements and compounds"
21,17,"17  The diagram shows the electronic structures of atoms P and Q. e P e e e key e = electron = nucleus e e e e e e e e Q e e e P and Q combine to form a molecule. What is the formula of this molecule? A  PQ4 B  PQ C  P2Q D  P4Q 18 In the diagrams, circles of different sizes represent atoms of different elements. Which diagram represents hydrogen chloride gas? A B C D","3 Atoms, elements and compounds"
21,5,"5  Which substance is an ionic compound? 6  Sodium chloride is an ionic solid. Which statement is not correct? A B C Ions are formed when atoms lose or gain electrons. Ions in sodium chloride are strongly held together. Ions with the same charge attract each other. D  Sodium chloride solution can conduct electricity. PhysicsAndMathsTutor.com 7 Caesium chloride and rubidium bromide are halide compounds of Group I elements. Caesium chloride has the formula ……1……, a relative formula mass ……2…… that of rubidium bromide and bonds that are ……3…… . Which words correctly complete gaps 1, 2 and 3? 1 CaCl CaCl CsCl CsCl A B C D 2 different from 3 ionic the same as covalent different from ionic the same as covalent","3 Atoms, elements and compounds"
21,7,"7  Slate has a layered structure and can easily be split into thin sheets. Which diagram shows a structure most like that of slate? A B C D PhysicsAndMathsTutor.com 8 The ‘lead’ in a pencil is made of a mixture of graphite and clay. ‘lead’ When the percentage of graphite is increased, the pencil slides across the paper more easily. Which statement explains this observation? A B C D Graphite has a high melting point. Graphite is a form of carbon. Graphite is a lubricant. Graphite is a non-metal.","3 Atoms, elements and compounds"
21,4,4  Q+ is an ion of element Q. What has the highest value in the ion? A B C D the nucleon number the number of electrons the number of neutrons the proton number,"3 Atoms, elements and compounds"
21,5,5  Graphite is a form of carbon. Why can graphite be used as a lubricant? A  Graphite contains delocalised electrons which move throughout the structure. B  Graphite contains weak covalent bonds so the atoms move easily. C  Graphite has a low melting point so it easily turns into a liquid. D  Graphite has weak forces of attraction between layers so they can move.,"3 Atoms, elements and compounds"
21,4,4  Rescuers are drilling through fallen rock in order to rescue some men trapped in a cave. The drill needs lubricating from time to time. The  following  statements  were  made  about  the  materials  used  for  the  drill  tip  and  the  lubricant and the reasons for their use. 1 2 3 4 Diamond was used for the drill tip as it does not conduct electricity. Diamond was used for the drill tip as it is very hard. Graphite was used as the lubricant as it conducts electricity. Graphite was used as the lubricant as it is soft and flaky. Which statements are correct? A  1 and 3 B  1 and 4 C  2 and 3 D  2 and 4 PhysicsAndMathsTutor.com,"3 Atoms, elements and compounds"
21,1,1  What  happens  when  a  bond  is  formed  between  a  green  gaseous  element  and  a  soft  metallic element? A  The gas atoms gain an electron. B  The gas atoms lose an electron. C  The metal atoms gain an electron. D  The two elements share a pair of electrons.,"3 Atoms, elements and compounds"
21,19,19  The electronic configuration of an ion is 2.8.8. What could this ion be? S2 A B C D Ca2+,"3 Atoms, elements and compounds"
21,6,6  The electronic structures of atoms X and Y are shown. X Y X and Y form a covalent compound. What is its formula? A  XY5 B  XY3 C  XY D  X3Y,"3 Atoms, elements and compounds"
21,16,16  The table contains information about four substances. Which substance is potassium chloride? 17  Which two elements react together to form an ionic compound? A  W and X B  X and Y C  Y and Z D  Z and W PhysicsAndMathsTutor.com,"3 Atoms, elements and compounds"
21,14,"14  The element rubidium, Rb, is immediately below potassium in the Periodic Table. It reacts with bromine to form the compound rubidium bromide. Which descriptions of this compound are correct? PhysicsAndMathsTutor.com 15  The electronic structures of atoms P and Q are shown. P Q key = electron P and Q react to form an ionic compound. What is the formula of this compound? A  PQ2 B  P2Q C  P2Q6 D  P6Q2","3 Atoms, elements and compounds"
21,12,12  For which substance is the type of bonding not correct? 13  The table shows the electronic structures of four atoms. Which two atoms combine to form an ionic compound? A  W and X B  W and Y C  X and Y D  X and Z,"3 Atoms, elements and compounds"
21,10,10  Rubidium is in Group I of the Periodic Table and bromine is in Group VII. Rubidium reacts with bromine to form an ionic compound. Which  row  shows  the  electron  change  taking  place  for  rubidium  and  the  correct  formula  of  the rubidium ion? electron change formula of ion formed A B C D electron gained electron gained electron lost electron lost Rb+ Rb Rb+ Rb 11 The electronic structures of atoms P and Q are shown. P Q P and Q react to form an ionic compound. What is the formula of the compound? A  Q7P B  QP C  QP3 D  QP7 PhysicsAndMathsTutor.com,"3 Atoms, elements and compounds"
21,8,"8  The electronic structures of two atoms, X and Y, are shown. X Y X and Y combine together to form a compound. What is the type of bonding in the compound and what is the formula of the compound? PhysicsAndMathsTutor.com 9  Element X is in Group I of the Periodic Table. X reacts with element Y to form an ionic compound. Which equation shows the process that takes place when X forms ions? A  X  +  e   →  X+ B  X  –  e   →  X C  X  +  e   →  X D  X  –  e   →  X+","3 Atoms, elements and compounds"
21,18,18  Which change to an atom occurs when it forms a positive ion? A B C D It gains electrons. It gains protons. It loses electrons. It loses protons.,"3 Atoms, elements and compounds"
21,12,12 + 1 + 16 3(12 + 1) + 2(12 + 16) + 1 (4 × 12) + (2 × 1) + 16 (2 × 12) + (4 × 1) + (2 × 16) PhysicsAndMathsTutor.com 18 The equation for the reaction between magnesium and dilute sulfuric acid is shown. Mg  +  H2SO4  →  MgSO4  +  H2 M r of MgSO4 is 120 Which mass of magnesium sulfate will be formed if 12 g of magnesium are reacted with sulfuric acid? A 5 g B  10 g C  60 g D  120 g,4 Stoichiometry
21,19,"19  Methane, CH4, burns in the air to form carbon dioxide and water. What is the balanced equation for this reaction? A CH4(g)  +  O2(g)  →  CO2(g)  +  2H2O(g) B CH4(g)  +  2O2(g)  →  CO2(g)  +  2H2O(g) C CH4(g)  +  2O2(g)  →  CO2(g)  +  H2O(g) D CH4(g)  +  3O2(g)  →  CO2(g)  +  2H2O(g)",4 Stoichiometry
21,20,"20 The relative formula mass, Mr, of copper(II) sulfate, CuSO4, is 160. Which mass of sulfur is present in 160 g of copper(II) sulfate? A  16 g B  32 g C  64 g D  128 g",4 Stoichiometry
21,21,21  What is the relative molecular mass (Mr) of HNO3? A  5 B  31 C  32 D  63 PhysicsAndMathsTutor.com,4 Stoichiometry
21,2,"2 → H2Cl 2 24  For each atom of carbon present in a molecule, there is an equal number of atoms of oxygen but twice as many atoms of hydrogen. What is the formula of the molecule? A  C2H2O2 B  C2H2O4 C  C2H4O2 D  C2H6O PhysicsAndMathsTutor.com",4 Stoichiometry
21,23,23  Hydrogen and chlorine react as shown. 1 molecule of hydrogen + 1 molecule of chlorine → 2 molecules of hydrogen chloride What is the equation for this reaction? A  2H + 2Cl → 2HCl B  2H + 2Cl → H2Cl 2 C  H2 + Cl 2 → 2HCl D  H2 + Cl,4 Stoichiometry
21,25,25  Water is formed when 48 g of oxygen combine with 6 g of hydrogen. What mass of oxygen combines with 2 g of hydrogen? A  12 g B  16 g C  96 g D  144 g,4 Stoichiometry
21,26,"26  Nitrogen and hydrogen react together to form ammonia. N2 + 3H2 → 2NH3 When completely converted, 7 tonnes of nitrogen gives 8.5 tonnes of ammonia. How much nitrogen will be needed to produce 34 tonnes of ammonia? A  7 tonnes B  8.5 tonnes C  28 tonnes D  34 tonnes",4 Stoichiometry
21,17,"17 A compound has the formula CH3CO2H. How should the relative molecular mass, Mr, of this compound be calculated? A B C D",4 Stoichiometry
21,22,"22  The chemical compositions of two substances, W and X, are given. WW  Na( l Si3)O8 X  Ca(Al 2Si2)O8 Which statements are correct? 1 2 3 W and X contain the same amount of oxygen. W contains three times as much silicon as X. X contains twice as much aluminium as W. A  1 and 2 B  1 and 3 C  2 and 3 D  1, 2 and 3",4 Stoichiometry
21,16,"16  The equation shows the reaction between magnesium and sulfuric acid. Mg  +  H2SO4  →  MgSO4  +  H2 (Mg = 24, H = 1, S = 32, O = 16) In this reaction, what mass of magnesium sulfate will be formed when 6 g of magnesium reacts with excess sulfuric acid? A  8 B  24 C  30 D  60",4 Stoichiometry
21,1,"1  The equation shows the reaction between magnesium and sulfuric acid. [Ar: H, 1; O, 16; Mg, 24; S, 32] Mg  +  H2SO4  →  MgSO4  +  H2 In this reaction, which mass of magnesium sulfate is formed when 6 g of magnesium react with excess sulfuric acid? A  8 B  24 C  30 D  60",4 Stoichiometry
21,14,14   A compound with the formula XF2 has a relative formula mass of 78. What is element X? A  argon B  calcium C  neon D  zirconium PhysicsAndMathsTutor.com,4 Stoichiometry
21,13,"13  Which relative molecular mass, Mr, is not correct for the molecule given? molecule ammonia, NH3 carbon dioxide, CO2 methane, CH4 oxygen, O2 A B C D Mr 17 44 16 16",4 Stoichiometry
21,12,"12  The formulae of compounds W, X and Y are shown. W  CuSO4.5H2O X  MgSO4.7H2O Y  Cu(NO3)2.6H2O Which statement is correct? A  W contains twice as many hydrogen atoms as oxygen atoms. B  X contains the most oxygen atoms. C  Y contains the most hydrogen atoms. D  Y contains the same number of hydrogen and oxygen atoms.",4 Stoichiometry
21,11,"11  A compound contains one atom of calcium, two atoms of hydrogen and two atoms of oxygen. What is the correct chemical formula of the compound? A  CaO2H2 B  HOCaOH C  H2CaO2 D  Ca(OH)2 PhysicsAndMathsTutor.com",4 Stoichiometry
21,10,"10  What is the relative molecular mass, M r, of nitrogen dioxide? A  15 B  23 C  30 D  46",4 Stoichiometry
21,8,"8  In athletics, banned drugs such as nandrolone have been taken illegally to improve performance. Nandrolone has the molecular formula C18H26O2. What is the relative molecular mass, Mr, of nandrolone? (Relative atomic mass:  H = 1;  C = 12;  O = 16) A  46 B  150 C  274 D  306 PhysicsAndMathsTutor.com 9 The structure of an organic compound, X, is shown. H H H C CC C H CC H C H H H C H H H C H What is the molecular formula of X? A  C6H9 B  C6H12 C  C7H12 D  C7H14",4 Stoichiometry
21,6,6  What  are  the  electrode  products  when  molten  silver  iodide  is  electrolysed  between  inert electrodes? 7  Iron forms an oxide with the formula Fe2O3. What is the relative formula mass of this compound? A  76 B  100 C  136 D  160,4 Stoichiometry
21,5,"5  A molecule, Z, contains two atoms of oxygen, six atoms of hydrogen and three atoms of carbon. What is the formula of Z? A CH3CH2CHO B CH3COCH3 C C2H5CO2H D C3H6CO2H",4 Stoichiometry
21,4,"4  What is the relative formula mass, Mr, of CaCO3? A  50 B  68 C  100 D  204 PhysicsAndMathsTutor.com",4 Stoichiometry
21,3,3  Copper(II) oxide reacts with ammonia. The left hand side of the balanced equation for this reaction is: 3CuO  +  2NH3 → What completes the equation? A  3Cu  +  2HNO3 B  3Cu  +  2N  +  3H2O C  3Cu  +  N2  + 3H2O D  3Cu  +  2NO  +  3H2O,4 Stoichiometry
21,2,"2  Two atoms of magnesium, Mg, react with one molecule of oxygen, O2. What is the formula of the product? A  MgO B  MgO2 C  Mg2O D  Mg2O2",4 Stoichiometry
21,15,15  What is the balanced chemical equation for the reaction between calcium and water? A  Ca  +  H2O  →  CaOH + H2 B  Ca  +  H2O  →  Ca(OH)2  +  H2 C  Ca  +  2H2O →  CaOH + H2 D  Ca  +  2H2O →  Ca(OH)2  +  H2,4 Stoichiometry
